time,xacc,yacc,zacc,xgyro,ygyro,zgyro
884100067,0.9963378906,0.4763183594,-0.3803710938,-2.2290077209, 6.3664121628, -5.3282442093
884110067,0.9973144531,0.4865722656,-0.3859863281,-1.9847328663, 7.5267176628, -3.9541983604
884120067,0.9960937500,0.4848632812,-0.3864746094,-1.6641221046, 9.0076332092, -1.6641221046
884130067,1.0048828125,0.5034179688,-0.3676757812,-1.0687023401, 10.2290077209, 0.7328244448
884140067,1.0007324219,0.4904785156,-0.3566894531,-0.4427480996, 10.1832065582, 3.2061069012
884150067,1.0007324219,0.4951171875,-0.3513183594,-0.1374045759, 9.1755723953, 3.4656488895
884160067,0.9907226562,0.4941406250,-0.3449707031,0.0152671756, 8.0305347443, 1.9541984797
884170067,0.9909667969,0.4963378906,-0.3518066406,-0.2900763452, 7.3129773140, -0.5190839767
884180067,0.9855957031,0.5068359375,-0.3464355469,-0.7328244448, 7.3435115814, -1.6030534506
884190067,0.9882812500,0.5063476562,-0.3610839844,-0.3358778656, 8.2748088837, -2.4580152035
884200067,0.9836425781,0.5007324219,-0.3486328125,-0.3206106722, 9.3893127441, -4.3053436279
884230067,0.9895019531,0.5031738281,-0.3237304688,-0.4580152631, 11.6030530930, -3.8167939186
884240067,0.9782714844,0.5009765625,-0.3164062500,-0.0763358772, 10.0763359070, -3.7709922791
884250067,0.9875488281,0.4951171875,-0.3176269531,-0.2900763452, 8.3969469070, -3.1908397675
884260067,0.9943847656,0.4919433594,-0.3193359375,-0.2595419884, 7.1755723953, -3.2213740349
884270067,0.9958496094,0.4936523438,-0.3400878906,-0.9618320465, 6.6870226860, -2.2595419884
884280067,1.0026855469,0.4855957031,-0.3500976562,-1.5877863169, 7.7862596512, -1.2213740349
884290067,0.9916992188,0.4736328125,-0.3503417969,-3.1297709942, 8.9770994186, 0.2290076315
884300067,0.9960937500,0.4787597656,-0.3522949219,-3.4656488895, 10.2137403488, 1.9236640930
884310067,0.9956054688,0.4775390625,-0.3461914062,-3.9694657326, 10.6870231628, 4.4427480698
884320067,1.0180664062,0.4787597656,-0.3356933594,-3.5725190639, 10.1221370697, 6.9618320465
884330067,1.0161132812,0.4521484375,-0.3229980469,-2.9618320465, 8.2442750931, 9.4656486511
884340067,1.0183105469,0.4421386719,-0.3137207031,-2.3206107616, 5.6183204651, 9.5419845581
884350067,1.0227050781,0.4414062500,-0.3229980469,-2.3358778954, 4.3206105232, 9.0839691162
884360067,1.0146484375,0.4379882812,-0.3276367188,-2.6106870174, 5.0534353256, 8.5038166046
884370067,1.0014648438,0.4179687500,-0.3200683594,-2.4427480698, 5.6641221046, 7.0839695930
884380067,0.9968261719,0.4099121094,-0.3137207031,-2.3816792965, 6.5038166046, 5.6641221046
884390067,0.9975585938,0.4165039062,-0.3107910156,-2.2748091221, 6.0152673721, 5.6946563721
884400070,0.9934082031,0.4250488281,-0.3063964844,-2.1984732151, 4.7938933372, 6.5343513489
884410067,0.9997558594,0.4177246094,-0.2927246094,-1.7404580116, 2.8244273663, 7.4198474884
884420067,1.0175781250,0.4045410156,-0.3088378906,-1.4656488895, 1.3282443285, 7.6641221046
884430067,1.0253906250,0.4108886719,-0.3164062500,-0.7175572515, 0.7786259651, 8.0458011627
884460067,1.0524902344,0.4106445312,-0.3662109375,0.2595419884, 4.3206105232, 9.3587789536
884470067,1.0495605469,0.4133300781,-0.3642578125,0.0916030556, 6.4885497093, 8.6870231628
884480218,1.0273437500,0.4072265625,-0.3574218750,-0.3053435087, 8.3358774185, 8.1068706512
884490067,1.0236816406,0.4089355469,-0.3417968750,-0.4122137427, 8.8549613953, 7.5267176628
884500067,1.0156250000,0.4150390625,-0.3352050781,-0.5801526904, 8.4274806976, 7.0687022209
884510067,1.0134277344,0.4077148438,-0.3256835938,-0.7633587718, 7.0229005814, 6.3816795349
884520067,1.0144042969,0.3989257812,-0.3054199219,-0.2748091519, 5.3893127441, 5.9694657326
884530067,1.0195312500,0.3955078125,-0.2941894531,0.2748091519, 4.2137403488, 4.3511452675
884540067,1.0173339844,0.3886718750,-0.2988281250,0.4427480996, 3.0839693546, 2.4274809361
884550076,1.0156250000,0.4060058594,-0.3044433594,0.3511450291, 2.9923663139, 1.1450381279
884560067,1.0136718750,0.4128417969,-0.3088378906,0.5648854971, 2.8396947384, 1.0076335669
884570067,1.0227050781,0.4111328125,-0.3259277344,0.4274809062, 3.1908397675, 1.8320610523
884580067,1.0187988281,0.4140625000,-0.3427734375,0.4580152631, 3.6946563721, 0.7786259651
884590067,1.0141601562,0.4167480469,-0.3449707031,0.3206106722, 5.2213740349, 1.2824426889
884600067,1.0173339844,0.3969726562,-0.3378906250,-0.0916030556, 6.9618320465, 1.2061069012
884610067,1.0114746094,0.4018554688,-0.3293457031,-0.5801526904, 7.8167939186, 1.3129770756
884620067,1.0151367188,0.3945312500,-0.3212890625,-0.5343511701, 8.1984729767, 1.6641221046
884630067,0.9990234375,0.3813476562,-0.3073730469,-0.7328244448, 8.1374044418, 1.4656488895
884640067,0.9985351562,0.3786621094,-0.2856445312,-0.6717557311, 6.9770994186, 0.5190839767
884650067,1.0048828125,0.3786621094,-0.2788085938,-0.1984732896, 4.9618320465, -0.4427480996
884660067,1.0112304688,0.3706054688,-0.2788085938,-0.2442748100, 2.8549618721, -1.0076335669
884670067,1.0192871094,0.3696289062,-0.2814941406,0.0610687025, 1.8320610523, -1.9083969593
