time,xacc,yacc,zacc,xgyro,ygyro,zgyro
0.973633,-0.275879,-0.170898,-3.916031,-1.610687,-3.961832
0.933838,-0.255371,-0.196045,-3.870229,2.114504,-8.198473
0.95459,-0.260498,-0.208496,-2.679389,7.396946,-13.374045
0.976318,-0.228271,-0.182373,-1.877863,10.938931,-14.045801
1.041992,-0.223633,-0.15332,-0.755725,12.244275,-13.312977
1.058105,-0.197754,-0.113281,-1.038168,12.557252,-11.580153
1.078857,-0.182617,-0.080566,-2.496183,9.885496,-8.564885
1.056641,-0.188965,-0.069824,-3.969466,6.709924,-5.732824
1.022461,-0.201416,-0.069824,-4.267176,3.633588,-4.885496
1.016846,-0.219971,-0.082031,-4.427481,1.389313,-8.335877
0.973877,-0.243408,-0.128174,-4.175572,2.603053,-12.679389
0.905518,-0.246582,-0.125488,-3.763359,2.122137,-14.793893
0.901855,-0.23584,-0.147217,-2.694656,3.625954,-17.106871
0.937012,-0.19873,-0.165527,-2.51145,6.015267,-19.450382
0.988037,-0.207275,-0.161377,-2.160305,7.587786,-20.732824
1.054443,-0.183594,-0.156982,-1.969466,8.519084,-21.305344
1.092285,-0.192627,-0.145752,-1.40458,10.045801,-21.519083
1.122559,-0.154541,-0.116211,-1.732824,10.145039,-20.496183
1.14624,-0.127441,-0.107666,-2.374046,9.572519,-18.923664
1.118896,-0.098145,-0.102783,-3.175573,9.725191,-18.030535
1.074219,-0.071533,-0.086426,-3.908397,9.259542,-16.122137
1.036621,-0.063232,-0.083252,-3.732824,7.679389,-13.435115
1.018066,-0.047363,-0.07959,-3.374046,6.091603,-11.763359
1.005615,-0.050781,-0.067627,-2.984733,4.129771,-10.137404
0.987305,-0.077148,-0.037354,-1.89313,1.267176,-8.984733
1.02124,-0.057617,-0.058838,-0.015267,-2.992366,-7.305344
1.043213,-0.012451,-0.087646,0.763359,-2.10687,-6.396946
1.062012,0.016113,-0.111816,0.664122,-0.519084,-5.29771
1.066406,0.004395,-0.115234,0.419847,0.564885,-4.427481
1.074219,-0.03418,-0.11377,-0.503817,1.236641,-5.435114
1.07373,-0.08252,-0.117432,-0.740458,1.877863,-8.587787
1.064209,-0.126953,-0.108887,-0.526718,2.167939,-12.458015
1.05127,-0.140625,-0.112305,-0.541985,2.320611,-17.312977
1.032227,-0.129883,-0.111816,-0.19084,2.053435,-19.67939
1.032715,-0.105957,-0.108887,0.412214,0.78626,-20.198473
1.064453,-0.082764,-0.11792,0.839695,2.206107,-20.244274
1.082764,-0.054932,-0.125732,1.114504,5.862596,-20.045801
1.095459,-0.041016,-0.118652,1.091603,8.083969,-19.251909
1.101562,-0.036621,-0.099365,1.007634,8.717557,-16.946566
1.097656,-0.031494,-0.068115,0.534351,8.114504,-14.549619
1.075195,-0.045898,-0.045166,0.671756,6.053435,-12.61832
1.060791,-0.046143,-0.021973,0.946565,2.374046,-12.78626
1.05835,-0.072021,-0.03125,1.549618,-1.068702,-13.900764
1.032959,-0.091797,-0.049072,2.496183,-2.923664,-16.419847
1.027588,-0.107422,-0.070312,3.251908,-4.29771,-17.343512
1.041992,-0.12085,-0.093506,4.251908,-2.931298,-20.0
1.050293,-0.116699,-0.110107,4.580153,-1.022901,-20.351145
0.763184,-0.593018,-0.193604,5.984733,3.51145,-32.106869
0.978027,-0.225586,-0.14917,5.603054,8.160305,-27.404581
1.024658,-0.268555,-0.141113,5.312977,8.946565,-25.603054
1.032715,-0.281006,-0.147461,4.442748,11.702291,-24.061069
1.018066,-0.29248,-0.150879,5.80916,16.152672,-30.083969
1.005371,-0.277832,-0.129883,7.045802,16.404581,-28.755726
1.034424,-0.239502,-0.106689,6.984733,15.862596,-28.061069
1.053467,-0.178955,-0.10791,6.19084,16.633587,-29.404581
1.074463,-0.133301,-0.087891,4.977099,18.770992,-30.19084
1.067383,-0.11792,-0.072754,4.564886,18.480917,-31.351145
1.055908,-0.145996,-0.06543,4.748092,16.786259,-35.427483
1.043701,-0.182861,-0.047607,6.229008,15.160305,-40.34351
1.207275,-0.112061,-0.01416,5.854962,12.580153,-31.206106
1.03125,-0.025146,-0.021973,5.129771,17.816793,-54.175571
1.074707,-0.0896,-0.017822,4.465649,18.251909,-45.625954
1.037598,-0.038574,-0.054932,4.198473,16.625954,-45.34351
1.013916,-0.013672,-0.109619,2.122137,18.175573,-45.274811
1.058594,-0.040771,-0.096436,0.274809,20.404581,-45.847328
1.03125,-0.00415,-0.05542,2.038168,21.045801,-45.862595
1.034424,0.028076,-0.012695,2.801527,18.015266,-43.335876
1.051025,0.082031,0.00415,2.549618,16.877863,-40.870228
1.076904,0.147705,-0.020264,1.839695,16.603054,-34.328243
1.040039,0.137695,-0.063965,0.274809,18.748091,-28.923664
1.051025,0.117188,-0.073486,0.137405,22.290077,-33.694656
1.033691,0.108154,-0.0625,0.679389,21.259542,-42.503819
1.033447,0.100342,-0.016357,0.694656,20.984734,-49.206108
1.091064,0.113281,0.013672,0.916031,22.786259,-44.763359
1.0354,0.050781,0.056396,3.671756,21.167938,-45.458015
