time,xacc,yacc,zacc,xgyro,ygyro,zgyro
827970067,1.0981445312,-0.1127929688,-0.3808593750,-1.7862595320, 0.8702290058, -1.5419846773
827980067,1.0954589844,-0.1118164062,-0.3869628906,-1.7557251453, 0.5648854971, -1.7709923983
827990067,1.0974121094,-0.1135253906,-0.3803710938,-1.8473281860, 0.5038167834, -1.7404580116
828000067,1.0959472656,-0.1108398438,-0.3906250000,-2.0458016396, 0.3969465792, -1.8931298256
828010067,1.1071777344,-0.1108398438,-0.3889160156,-1.8015266657, 0.5801526904, -2.0916030407
828020067,1.1015625000,-0.1096191406,-0.3867187500,-1.8931298256, 0.7480915785, -2.2290077209
828030067,1.1000976562,-0.1152343750,-0.3837890625,-1.6335878372, 0.9618320465, -2.1221373081
828040067,1.1015625000,-0.1125488281,-0.3781738281,-1.6641221046, 1.0839694738, -1.9847328663
828050067,1.1049804688,-0.1103515625,-0.3847656250,-1.6946564913, 0.8702290058, -1.9389313459
828060067,1.0971679688,-0.1118164062,-0.3840332031,-1.6946564913, 0.9465649128, -1.7099236250
828070067,1.0954589844,-0.1201171875,-0.3874511719,-1.7709923983, 0.7786259651, -1.4961831570
828080067,1.1020507812,-0.1140136719,-0.3894042969,-1.4351145029, 1.0229008198, -1.5725190639
828090067,1.1049804688,-0.1159667969,-0.3916015625,-1.7709923983, 0.9160305262, -1.5725190639
828100067,1.1022949219,-0.1113281250,-0.3962402344,-1.6335878372, 0.9312977195, -1.8778625727
828110067,1.1022949219,-0.1223144531,-0.3918457031,-1.2977099419, 1.7709923983, -2.0305342674
828120067,1.1042480469,-0.1059570312,-0.3857421875,-1.5267175436, 2.1526718140, -1.6641221046
828130067,1.1025390625,-0.1047363281,-0.3884277344,-1.4198473692, 2.7786259651, -1.5267175436
828140067,1.1015625000,-0.1083984375,-0.3742675781,-1.3435114622, 2.9312977791, -1.5267175436
828150067,1.1003417969,-0.1071777344,-0.3862304688,-1.4351145029, 3.1755726337, -1.4198473692
828160067,1.0925292969,-0.1118164062,-0.3911132812,-1.5114504099, 3.1450381279, -1.6183205843
828170067,1.0996093750,-0.1188964844,-0.3918457031,-1.6641221046, 3.0534350872, -2.0458016396
828180067,1.0917968750,-0.1145019531,-0.3845214844,-1.6488549709, 3.1297709942, -1.7251908779
828190067,1.0927734375,-0.1115722656,-0.3854980469,-1.5267175436, 2.7786259651, -1.6641221046
828200067,1.0949707031,-0.1140136719,-0.3798828125,-1.5114504099, 2.6259541512, -1.1145038605
828210067,1.0991210938,-0.1093750000,-0.3747558594,-1.7404580116, 2.4427480698, -1.1145038605
828220067,1.0998535156,-0.1127929688,-0.3825683594,-1.6030534506, 2.4732823372, -1.2061069012
828230067,1.1010742188,-0.1098632812,-0.3798828125,-2.1221373081, 2.2137403488, -1.4656488895
828240067,1.1032714844,-0.1113281250,-0.3708496094,-2.0763359070, 2.4885497093, -2.1221373081
828250067,1.1076660156,-0.1052246094,-0.3720703125,-1.9541984797, 3.1450381279, -2.7328243256
828260067,1.0949707031,-0.1037597656,-0.3752441406,-1.7099236250, 2.8244273663, -2.5801527500
828270067,1.0991210938,-0.1088867188,-0.3747558594,-1.5419846773, 1.8320610523, -1.9541984797
828280067,1.1091308594,-0.1091308594,-0.3791503906,-1.3740458488, 0.1526717544, -1.5572519302
