time,xacc,yacc,zacc,xgyro,ygyro,zgyro
852040067,1.0476074219,-0.2502441406,-0.4606933594,-1.6793893576, 1.5419846773, -1.9694656134
852050067,1.0366210938,-0.2492675781,-0.4653320312,-1.4961831570, 1.2824426889, -2.0152671337
852060067,1.0458984375,-0.2500000000,-0.4584960938,-1.6641221046, 1.3587785959, -1.9847328663
852070067,1.0432128906,-0.2524414062,-0.4567871094,-1.6183205843, 1.0534350872, -2.0000000000
852080067,1.0402832031,-0.2473144531,-0.4663085938,-1.5419846773, 1.1755725145, -1.6946564913
852090067,1.0461425781,-0.2524414062,-0.4616699219,-1.3893129826, 1.5572519302, -1.4503816366
852100067,1.0546875000,-0.2497558594,-0.4560546875,-1.4351145029, 1.9847328663, -1.4351145029
852110067,1.0520019531,-0.2548828125,-0.4628906250,-1.5419846773, 2.1526718140, -1.1450381279
852120067,1.0434570312,-0.2473144531,-0.4660644531,-1.5725190639, 2.3969466686, -1.1603053808
852130067,1.0466308594,-0.2529296875,-0.4582519531,-1.6641221046, 2.2137403488, -1.4198473692
852140067,1.0520019531,-0.2534179688,-0.4580078125,-1.7862595320, 1.4809160233, -1.2213740349
852150067,1.0441894531,-0.2548828125,-0.4592285156,-1.7862595320, 0.9923664331, -1.5419846773
852160067,1.0429687500,-0.2541503906,-0.4633789062,-1.6641221046, 0.1526717544, -1.5725190639
852170067,1.0488281250,-0.2526855469,-0.4621582031,-1.7709923983, 0.0305343512, -1.3587785959
852180067,1.0483398438,-0.2519531250,-0.4514160156,-1.8015266657, -0.4732824564, -1.1908396482
852190067,1.0473632812,-0.2480468750,-0.4631347656,-1.5877863169, -0.3816793859, -1.3282443285
852200067,1.0539550781,-0.2478027344,-0.4606933594,-1.8015266657, -0.0610687025, -1.8320610523
852210067,1.0539550781,-0.2473144531,-0.4675292969,-1.8015266657, 0.9465649128, -2.1374046803
852220067,1.0478515625,-0.2507324219,-0.4692382812,-2.0152671337, 2.0305342674, -1.6030534506
852230067,1.0427246094,-0.2500000000,-0.4648437500,-1.5267175436, 2.5038168430, -0.7328244448
852240067,1.0424804688,-0.2453613281,-0.4645996094,-1.1908396482, 2.4732823372, -0.1832061112
852250067,1.0351562500,-0.2453613281,-0.4609375000,-1.2061069012, 2.2595419884, -0.2290076315
852260067,1.0339355469,-0.2487792969,-0.4597167969,-1.0839694738, 2.8854961395, -0.7480915785
852270067,1.0407714844,-0.2490234375,-0.4770507812,-1.2213740349, 3.5572519302, -1.9083969593
852280067,1.0410156250,-0.2507324219,-0.4699707031,-1.6488549709, 4.2748093605, -2.6870229244
852290067,1.0434570312,-0.2534179688,-0.4750976562,-1.7709923983, 5.2519083023, -3.6488549709
852300067,1.0400390625,-0.2463378906,-0.4592285156,-1.9541984797, 5.5267176628, -3.5114502907
852310067,1.0397949219,-0.2497558594,-0.4619140625,-1.7709923983, 5.2366414070, -2.8396947384
852320067,1.0434570312,-0.2429199219,-0.4484863281,-1.6183205843, 3.8320610523, -2.2442748547
