time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1396900067,1.1127929688,0.2958984375,-0.0532226562,-1.3740458488, 0.4580152631, -1.0381679535
1396910067,1.0981445312,0.3059082031,-0.0561523438,-1.8625954390, 0.9312977195, -2.7328243256
1396920067,1.0922851562,0.3298339844,-0.0661621094,-2.1679389477, 1.2366411686, 0.3511450291
1396930067,1.1015625000,0.3012695312,-0.0668945312,-1.9389313459, 1.8015266657, 0.0152671756
1396940067,1.0971679688,0.2900390625,-0.0625000000,-2.1221373081, 1.5114504099, -4.4580154419
1396950067,1.1035156250,0.3029785156,-0.0585937500,-2.3053436279, 1.1145038605, -6.0763359070
1396960067,1.1108398438,0.3105468750,-0.0695800781,-2.4122138023, 1.8473281860, -4.6106872559
1396970067,1.1132812500,0.3159179688,-0.0791015625,-2.5038168430, 3.1297709942, -2.4580152035
1396980067,1.1113281250,0.3129882812,-0.0854492188,-2.4427480698, 3.6641221046, -1.8320610523
1396990067,1.1137695312,0.3149414062,-0.0839843750,-2.2595419884, 2.9923663139, -2.0000000000
1397000067,1.1035156250,0.3164062500,-0.0751953125,-1.9847328663, 2.4885497093, -2.1984732151
1397010067,1.1015625000,0.3166503906,-0.0703125000,-1.7099236250, 2.3969466686, -2.1221373081
1397020067,1.1062011719,0.3195800781,-0.0656738281,-1.5877863169, 2.7938930988, -1.9236640930
1397030067,1.0959472656,0.3186035156,-0.0603027344,-1.6793893576, 2.5190839767, -1.7557251453
1397040067,1.1037597656,0.3120117188,-0.0603027344,-1.3740458488, 2.4427480698, -1.8473281860
1397050067,1.1037597656,0.3027343750,-0.0661621094,-1.5267175436, 2.1832060814, -2.1221373081
1397060067,1.1118164062,0.3120117188,-0.0607910156,-1.0381679535, 2.4427480698, -2.0000000000
1397070067,1.1044921875,0.3146972656,-0.0622558594,-0.7938931584, 2.4580152035, -1.4809160233
1397080067,1.1030273438,0.3112792969,-0.0627441406,-0.9160305262, 2.0916030407, -1.0229008198
1397090067,1.0966796875,0.3090820312,-0.0546875000,-1.0992366076, 1.9694656134, -0.8549618125
1397100067,1.1086425781,0.3059082031,-0.0676269531,-0.9465649128, 1.6946564913, -0.7480915785
1397110067,1.0993652344,0.3017578125,-0.0659179688,-0.9923664331, 1.2671755552, -0.9618320465
1397120067,1.1074218750,0.3027343750,-0.0593261719,-1.5419846773, 1.2671755552, -1.0229008198
