time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1.022217,0.193115,0.046387,-3.145038,0.183206,-0.129771
1.018555,0.197266,0.055176,-3.335878,-0.091603,-0.519084
1.013916,0.190186,0.04541,-3.40458,-0.679389,-1.221374
1.015625,0.193604,0.043701,-3.29771,-0.977099,-2.0
1.015381,0.190186,0.033203,-3.175573,-1.091603,-1.732824
1.028076,0.184326,0.044434,-2.984733,-1.129771,-2.183206
1.015381,0.179932,0.05127,-2.748092,-0.854962,-1.435115
1.025146,0.17041,0.042725,-2.450382,-1.129771,-0.770992
1.030273,0.176758,0.04126,-2.557252,-0.725191,-0.374046
1.004395,0.184814,0.045654,-2.679389,-0.641221,-0.78626
1.067139,0.189209,0.057617,-2.694656,0.137405,0.954198
1.040039,0.182373,0.041504,-2.946565,1.51145,1.992366
0.997314,0.165771,0.049316,-3.206107,0.824427,0.984733
1.019287,0.155762,0.04248,-3.221374,0.129771,0.480916
1.020752,0.152344,0.052002,-2.877863,0.114504,-1.267176
0.999023,0.156006,0.05957,-2.519084,-0.259542,-2.717557
0.997559,0.169434,0.067871,-2.152672,-1.221374,-2.030534
1.005859,0.191406,0.073242,-2.290076,-2.068702,-0.778626
1.005615,0.184326,0.063965,-2.076336,-2.732824,0.274809
1.020508,0.184814,0.049561,-1.587786,-2.717557,-0.122137
1.041992,0.190186,0.035645,-1.465649,-0.839695,-1.198473
1.032471,0.192871,0.038086,-1.679389,0.374046,-0.221374
1.024902,0.197754,0.047607,-1.290076,0.458015,0.770992
1.027344,0.196533,0.050049,-0.610687,-0.419847,2.755725
1.025635,0.187012,0.048828,0.21374,-0.763359,4.442748
1.014893,0.168945,0.031006,1.099237,-0.29771,4.557252
1.010498,0.163086,0.025879,2.091603,-0.030534,3.503817
1.017334,0.163818,0.029541,2.603053,0.129771,2.671756
1.02417,0.155029,0.0354,2.946565,0.091603,1.320611
1.036377,0.146729,0.039551,3.580153,0.206107,-0.694656
1.0354,0.155518,0.030762,3.473282,1.618321,-2.038168
1.028809,0.165283,0.055176,2.648855,2.198473,-1.045802
1.019775,0.170166,0.059326,2.267176,1.740458,1.534351
1.017578,0.154297,0.058105,1.832061,1.770992,3.267176
1.023926,0.164307,0.053955,1.679389,2.10687,4.847328
1.013672,0.152344,0.055908,1.10687,2.343511,4.641222
1.008301,0.151123,0.071289,0.618321,1.770992,3.389313
1.013916,0.148682,0.070557,0.274809,0.931298,2.618321
1.022217,0.162842,0.059082,-0.473282,0.534351,2.694656
1.032227,0.172119,0.068115,-1.183206,0.290076,3.763359
1.042236,0.177246,0.059814,-1.656489,-0.29771,4.236641
1.068604,0.181152,0.040283,-1.946565,-0.045802,4.015267
1.067627,0.160156,0.031494,-1.961832,2.030534,1.10687
1.043457,0.174805,0.03833,-1.984733,4.229008,-1.801527
0.997559,0.185791,0.065186,-1.755725,3.694656,-2.160305
1.0,0.189941,0.074951,-2.068702,1.954198,-2.0
0.991455,0.191162,0.070557,-2.259542,0.793893,-0.137405
0.993896,0.20459,0.066895,-2.374046,-0.725191,1.167939
1.018066,0.197754,0.074219,-1.427481,-2.610687,1.21374
1.027588,0.195557,0.057861,-0.465649,-4.091603,0.755725
1.039062,0.182861,0.040039,0.099237,-5.290076,-0.290076
1.063965,0.170654,0.038818,0.40458,-3.900763,-0.519084
1.056152,0.159424,0.042236,0.610687,-1.824427,-0.053435
1.056396,0.144043,0.066895,0.755725,0.114504,1.007634
1.01123,0.130859,0.084473,0.78626,1.328244,0.160305
0.995361,0.145508,0.087646,1.038168,0.381679,0.564885
0.979004,0.127686,0.099121,1.167939,-0.954198,1.587786
1.00293,0.135254,0.094238,0.740458,-1.076336,1.679389
1.01001,0.135254,0.098145,0.351145,-1.770992,1.343511
1.033691,0.146973,0.094971,0.19084,-2.603053,-0.114504
1.030762,0.15625,0.095215,0.244275,-3.755725,-1.335878
1.034668,0.165283,0.073242,0.916031,-5.816794,-4.351145
1.05542,0.194336,0.064209,0.641221,-6.80916,-6.48855
1.059326,0.209717,0.044678,-0.022901,-7.679389,-7.076336
1.031982,0.19751,0.048828,-0.916031,-8.38168,-6.0
1.039062,0.173584,0.065186,-0.274809,-9.435115,-7.374046
1.041992,0.168701,0.065674,0.412214,-7.358778,-8.488549
0.999023,0.161133,0.082275,1.229008,-6.274809,-9.419847
0.963867,0.143799,0.103027,2.137405,-8.236641,-11.641221
0.999512,0.15918,0.08667,2.854962,-9.870229,-9.320611
1.04126,0.161377,0.07373,3.038168,-10.59542,-9.732824
1.004883,0.180664,0.058105,2.870229,-11.778625,-13.801527
1.01123,0.185547,0.043945,2.572519,-14.053435,-15.419847
1.073975,0.146729,0.028809,2.954198,-13.725191,-15.488549
1.064941,0.12915,0.027588,3.435115,-10.374045,-18.740458
1.009521,0.127686,0.031494,3.473282,-8.770992,-18.015266
1.00293,0.122314,0.047363,3.969466,-9.801527,-17.67939
0.993164,0.124756,0.03418,4.053435,-10.923664,-14.778625
1.006836,0.117676,0.010986,3.778626,-12.328244,-15.480916
1.053223,0.149414,0.008789,3.351145,-11.854961,-18.068703
1.053467,0.145264,-0.015137,3.290076,-11.503817,-17.267176
1.057861,0.134766,-0.009766,3.061069,-10.450381,-19.038168
1.059326,0.14209,-0.022461,2.450382,-11.0,-19.068703
1.086182,0.159912,-0.015869,1.717557,-9.854961,-20.687023
1.071289,0.162842,-0.016602,1.70229,-10.076336,-20.572519
1.056885,0.17749,-0.000977,1.931298,-7.740458,-22.145039
1.007568,0.205322,0.012695,1.358779,-7.572519,-20.435114
0.990479,0.187256,0.032959,1.885496,-9.740458,-21.61832
1.00708,0.221191,0.030273,2.541985,-10.167939,-22.893129
1.03125,0.246338,0.028809,1.954198,-10.969465,-23.0
1.035645,0.266113,0.017822,1.900763,-11.557252,-23.67939
1.044434,0.272949,0.009521,2.122137,-13.488549,-22.091602
