time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1436950067,0.9147949219,-0.0546875000,-0.6904296875,-9.3893127441, -66.1526718140, 3.0839693546
1436960067,0.9768066406,-0.0637207031,-0.6926269531,-10.5343513489, -63.4198455811, 2.2442748547
1436970067,0.9177246094,-0.0888671875,-0.6655273438,-11.5877866745, -62.2748107910, -3.7251908779
1436980067,0.8425292969,-0.0571289062,-0.6879882812,-13.4045801163, -62.9007644653, -7.7862596512
1436990067,0.8657226562,-0.0522460938,-0.7121582031,-14.7938928604, -61.8015251160, -9.9541988373
1437000067,0.8864746094,-0.0754394531,-0.7355957031,-15.6946563721, -58.4885482788, -9.2671756744
1437010067,0.8586425781,-0.0854492188,-0.7580566406,-17.1908397675, -56.9312973022, -8.6870231628
1437020067,0.8581542969,-0.0773925781,-0.7558593750,-18.4122142792, -56.0152664185, -10.4274806976
1437030067,0.8029785156,-0.0615234375,-0.7438964844,-19.4198474884, -55.6641235352, -12.4427480698
1437040067,0.7785644531,-0.0275878906,-0.7446289062,-20.5038166046, -56.2290077209, -11.0229005814
1437050067,0.7907714844,-0.0051269531,-0.7739257812,-21.6793899536, -54.5038185120, -8.7328243256
1437060067,0.7985839844,0.0061035156,-0.7678222656,-22.7175579071, -53.6641235352, -9.4809160233
1437070067,0.7634277344,0.0295410156,-0.7902832031,-23.6793899536, -53.6335868835, -10.1832065582
1437080067,0.7719726562,0.0383300781,-0.7915039062,-24.1374053955, -53.6793899536, -10.1221370697
1437090067,0.7712402344,0.0019531250,-0.8081054688,-24.8244266510, -53.3282432556, -8.8091602325
1437100067,0.7250976562,-0.0117187500,-0.8579101562,-25.1145038605, -54.0610694885, -10.5343513489
1437110067,0.7346191406,0.0124511719,-0.8703613281,-25.8167934418, -52.4580154419, -9.8015270233
1437120067,0.7680664062,0.0131835938,-0.8811035156,-26.3816795349, -47.5267181396, -5.4809160233
1437130067,0.7563476562,0.0439453125,-0.8974609375,-27.7709922791, -45.6488533020, -7.0381679535
1437140067,0.7121582031,0.0791015625,-0.8701171875,-29.7862586975, -44.7633590698, -8.4580154419
1437150067,0.6750488281,0.1164550781,-0.8496093750,-31.6641216278, -44.1832046509, -5.5572519302
1437160067,0.7307128906,0.0676269531,-0.8586425781,-33.4656486511, -45.8473281860, -6.7786259651
1437170067,0.7133789062,0.0605468750,-0.8598632812,-33.5267181396, -46.0458030701, -6.5038166046
1437180067,0.6831054688,0.0627441406,-0.8693847656,-33.9541969299, -45.8931312561, -5.8931298256
1437190067,0.6872558594,0.0771484375,-0.8867187500,-34.4427490234, -45.5114517212, -1.6335878372
1437200067,0.6975097656,0.0703125000,-0.9082031250,-35.9083976746, -45.8931312561, -2.7938930988
1437210067,0.6804199219,0.0700683594,-0.9118652344,-36.6870231628, -44.3969459534, -4.4732823372
1437220067,0.6716308594,0.0563964844,-0.9423828125,-37.5725173950, -42.2442741394, -3.7709922791
1437230067,0.6879882812,0.0737304688,-0.9514160156,-38.6870231628, -40.6106872559, -4.7786259651
1437240067,0.6716308594,0.1074218750,-0.9423828125,-40.3206100464, -38.9618339539, -5.3129773140
1437250067,0.6818847656,0.1499023438,-0.9345703125,-41.6793899536, -37.8320617676, -3.5267176628
1437260067,0.6638183594,0.1760253906,-0.9494628906,-43.3282432556, -35.7709922791, -2.6564886570
1437270067,0.6489257812,0.2111816406,-0.9267578125,-44.6870231628, -34.3358764648, -2.8854961395
1437280067,0.6423339844,0.2475585938,-0.9248046875,-44.9923667908, -32.5190849304, -0.9465649128
1437290067,0.6352539062,0.2329101562,-0.9204101562,-45.7251892090, -29.9541988373, -2.1221373081
1437300067,0.6230468750,0.2172851562,-0.9125976562,-45.3435096741, -28.9770984650, -1.9083969593
1437310067,0.6169433594,0.1972656250,-0.9118652344,-44.5343513489, -29.2366409302, -1.1450381279
1437320067,0.6318359375,0.1896972656,-0.9238281250,-43.8015251160, -28.4732818604, -0.8244274855
1437330067,0.6337890625,0.2163085938,-0.9418945312,-43.8931312561, -26.7633590698, -1.9541984797
1437340067,0.5869140625,0.2268066406,-0.9089355469,-44.3511466980, -29.9236640930, 2.7938930988
1437350067,0.6584472656,0.1687011719,-0.9638671875,-43.8015251160, -23.2213745117, -3.2061069012
1437360167,0.6337890625,0.2231445312,-0.9519042969,-45.5725173950, -16.9618320465, -5.4045801163
1437370067,0.6235351562,0.2587890625,-0.9104003906,-46.7633590698, -16.7022895813, -0.2137404531
1437380067,0.6059570312,0.2373046875,-0.8918457031,-47.4656486511, -19.9694652557, 0.3358778656
1437390067,0.5878906250,0.3610839844,-0.8002929688,-48.7022895813, -26.5496177673, 2.4732823372
