time,xacc,yacc,zacc,xgyro,ygyro,zgyro
121840067,1.1088867188,0.1713867188,-0.2810058594,-1.5267175436, 0.3358778656, -0.7022900581
121850067,1.1140136719,0.1777343750,-0.2893066406,-1.9389313459, -1.0381679535, -0.5648854971
121860067,1.1096191406,0.1701660156,-0.2980957031,-2.1374046803, -1.4961831570, -0.7175572515
121870067,1.1169433594,0.1708984375,-0.3059082031,-2.2748091221, -1.5267175436, -1.1297709942
121880067,1.1118164062,0.1704101562,-0.3144531250,-2.2137403488, -0.6106870174, -1.3893129826
121890067,1.1147460938,0.1782226562,-0.3149414062,-2.3358778954, -0.2137404531, -1.0839694738
121900067,1.1098632812,0.1784667969,-0.3132324219,-2.2748091221, 0.1526717544, -0.9770992398
121910067,1.1123046875,0.1730957031,-0.3139648438,-2.3206107616, -0.3969465792, -0.9160305262
121920067,1.1162109375,0.1816406250,-0.3068847656,-2.2748091221, -0.6106870174, -1.0076335669
121930067,1.1086425781,0.1782226562,-0.3112792969,-2.3358778954, -0.8549618125, -0.9923664331
121940067,1.1164550781,0.1777343750,-0.3071289062,-2.1526718140, -1.1145038605, -0.8091602921
121950067,1.1164550781,0.1708984375,-0.3142089844,-1.8473281860, -0.4885496199, -0.6412213445
121960067,1.1113281250,0.1755371094,-0.3151855469,-2.0152671337, -0.0305343512, -0.5648854971
121970067,1.1074218750,0.1770019531,-0.2995605469,-1.9541984797, 0.3206106722, -0.3816793859
121980067,1.1096191406,0.1743164062,-0.3020019531,-2.1526718140, 0.0916030556, -0.5954198241
121990067,1.1066894531,0.1765136719,-0.3161621094,-2.1984732151, -0.0458015278, -0.4274809062
122000067,1.1096191406,0.1738281250,-0.3024902344,-2.1984732151, -0.3511450291, -0.1526717544
122010067,1.1132812500,0.1755371094,-0.3142089844,-2.2137403488, -1.0229008198, 0.2748091519
122020067,1.1191406250,0.1662597656,-0.3032226562,-1.8625954390, -1.2977099419, 0.2595419884
122030067,1.1242675781,0.1699218750,-0.3237304688,-2.0000000000, -1.2824426889, 0.4885496199
122040067,1.1174316406,0.1694335938,-0.3242187500,-1.8625954390, -0.9770992398, 0.8549618125
122050067,1.1318359375,0.1728515625,-0.3266601562,-1.8778625727, -0.7022900581, 0.9923664331
122060067,1.1186523438,0.1669921875,-0.3156738281,-1.8931298256, 0.4580152631, 1.5419846773
122070067,1.1103515625,0.1694335938,-0.3247070312,-1.7862595320, 1.0992366076, 1.7557251453
122080067,1.1123046875,0.1647949219,-0.3107910156,-1.6793893576, 1.0992366076, 2.0916030407
122090067,1.1081542969,0.1677246094,-0.3024902344,-1.5877863169, 0.7175572515, 2.3053436279
122100067,1.1003417969,0.1555175781,-0.3066406250,-1.6946564913, 0.3969465792, 1.9083969593
122110067,1.1103515625,0.1674804688,-0.3166503906,-2.0763359070, 0.0305343512, 1.5877863169
122120067,1.1057128906,0.1679687500,-0.3210449219,-1.8778625727, -0.0152671756, 1.5114504099
122130067,1.1142578125,0.1667480469,-0.3132324219,-1.9236640930, 0.0305343512, 1.7099236250
122140067,1.1164550781,0.1669921875,-0.3186035156,-2.0152671337, -0.0458015278, 1.7557251453
122150067,1.1054687500,0.1647949219,-0.3071289062,-1.7709923983, 0.0000000000, 0.8702290058
122160067,1.1193847656,0.1696777344,-0.3139648438,-2.1221373081, -0.2442748100, 0.3969465792
122170067,1.1140136719,0.1682128906,-0.3181152344,-1.8167939186, -0.7938931584, -0.1374045759
122180067,1.1142578125,0.1635742188,-0.3181152344,-2.0000000000, -0.8091602921, -0.1832061112
122190067,1.1171875000,0.1674804688,-0.3183593750,-2.0610687733, -0.5496183038, -0.3969465792
122200067,1.1105957031,0.1645507812,-0.3159179688,-2.0000000000, -0.0458015278, -0.3969465792
122210067,1.1032714844,0.1691894531,-0.3181152344,-1.9083969593, 0.2748091519, -0.4885496199
122220067,1.1049804688,0.1635742188,-0.3212890625,-1.8625954390, 0.5343511701, -0.2595419884
122230067,1.1059570312,0.1660156250,-0.3205566406,-1.9389313459, 0.3816793859, -0.1832061112
122240067,1.1074218750,0.1647949219,-0.3095703125,-1.9083969593, 0.3969465792, -0.1374045759
122250067,1.1032714844,0.1647949219,-0.3056640625,-2.1832060814, 0.0458015278, -0.2748091519
122260067,1.1062011719,0.1618652344,-0.3066406250,-2.0000000000, 0.0610687025, -0.5801526904
122270067,1.1105957031,0.1633300781,-0.3142089844,-2.4732823372, 0.5343511701, -0.5648854971
122280067,1.1110839844,0.1669921875,-0.3068847656,-2.0763359070, 0.7786259651, -0.3816793859
122290067,1.1142578125,0.1638183594,-0.3166503906,-2.1984732151, 1.0076335669, -0.1374045759
122300067,1.1091308594,0.1633300781,-0.3061523438,-2.2442748547, 1.2061069012, 0.0610687025
122310067,1.1118164062,0.1630859375,-0.3125000000,-2.2748091221, 1.0076335669, 0.1679389328
122320067,1.1069335938,0.1628417969,-0.3122558594,-2.3358778954, 0.4274809062, -0.1221374050
122330067,1.1047363281,0.1594238281,-0.3222656250,-2.3053436279, 0.0916030556, -0.7022900581
122340067,1.1169433594,0.1618652344,-0.3161621094,-2.1526718140, -0.4885496199, -1.0687023401
122350067,1.1225585938,0.1594238281,-0.3193359375,-2.0916030407, -0.7022900581, -1.6335878372
122360067,1.1213378906,0.1628417969,-0.3195800781,-1.7251908779, -0.9465649128, -1.4351145029
122370067,1.1276855469,0.1733398438,-0.3227539062,-1.5877863169, -0.6564885378, -0.8244274855
122380067,1.1269531250,0.1640625000,-0.3232421875,-1.6030534506, -0.3358778656, -0.6564885378
122390067,1.1105957031,0.1660156250,-0.3310546875,-1.8320610523, 0.3206106722, -0.9770992398
122400067,1.1093750000,0.1567382812,-0.3203125000,-1.7709923983, 0.9618320465, -1.2977099419
122410067,1.1113281250,0.1628417969,-0.3151855469,-2.1679389477, 1.4045801163, -1.9389313459
122420067,1.0998535156,0.1601562500,-0.3115234375,-1.6641221046, 1.6793893576, -1.4503816366
122430067,1.1071777344,0.1677246094,-0.3212890625,-1.9541984797, 1.9083969593, -0.5648854971
122440067,1.1154785156,0.1704101562,-0.3081054688,-2.1679389477, 1.9236640930, 0.0610687025
122450067,1.1059570312,0.1682128906,-0.3122558594,-2.0458016396, 1.7862595320, 0.2290076315
122460067,1.0971679688,0.1677246094,-0.3120117188,-2.0152671337, 1.3587785959, 0.0916030556
122470067,1.0920410156,0.1630859375,-0.3090820312,-2.7175571918, 0.8396946788, -0.2595419884
122480219,1.0927734375,0.1635742188,-0.3166503906,-2.5190839767, 0.2442748100, -0.7328244448
122490067,1.1047363281,0.1616210938,-0.3237304688,-2.4427480698, -0.3664122224, -0.9312977195
122500067,1.1093750000,0.1594238281,-0.3325195312,-2.0305342674, -1.0076335669, -0.8702290058
122510067,1.1203613281,0.1591796875,-0.3261718750,-1.8625954390, -0.8854961991, -0.8396946788
122520067,1.1257324219,0.1667480469,-0.3273925781,-1.8015266657, -0.5954198241, -0.2290076315
122530067,1.1245117188,0.1577148438,-0.3312988281,-1.3587785959, 0.2442748100, -0.1374045759
122540067,1.1181640625,0.1625976562,-0.3276367188,-1.1755725145, 0.6717557311, -0.3816793859
122550067,1.1159667969,0.1542968750,-0.3168945312,-1.2213740349, 1.1450381279, -1.3435114622
122560067,1.1130371094,0.1621093750,-0.3107910156,-1.3587785959, 1.0534350872, -1.5267175436
122570067,1.1103515625,0.1547851562,-0.3090820312,-1.7404580116, 0.1984732896, -1.6030534506
122580067,1.1074218750,0.1530761719,-0.3117675781,-1.7099236250, -0.6259542108, -1.6488549709
122590067,1.1208496094,0.1560058594,-0.3144531250,-1.5725190639, -1.2061069012, -1.3435114622
122600067,1.1115722656,0.1577148438,-0.3203125000,-2.0763359070, -1.0076335669, -1.3282443285
122610067,1.1208496094,0.1562500000,-0.3222656250,-2.0610687733, -0.3816793859, -1.7251908779
122620067,1.1130371094,0.1584472656,-0.3327636719,-2.4274809361, 0.0000000000, -1.8778625727
122630067,1.1076660156,0.1547851562,-0.3291015625,-2.5496182442, 0.2290076315, -1.5572519302
122640067,1.1062011719,0.1574707031,-0.3276367188,-2.3511450291, 0.4122137427, -1.6488549709
122650067,1.1123046875,0.1633300781,-0.3342285156,-2.3358778954, 0.9312977195, -1.7709923983
122660067,1.1113281250,0.1687011719,-0.3259277344,-2.0000000000, 1.1603053808, -1.6335878372
122670067,1.1076660156,0.1545410156,-0.3251953125,-1.9236640930, 1.2824426889, -1.9236640930
122680067,1.1120605469,0.1542968750,-0.3181152344,-1.8167939186, 1.1297709942, -1.6335878372
122690067,1.1076660156,0.1613769531,-0.3237304688,-1.6030534506, 0.7786259651, -1.5572519302
122700067,1.1159667969,0.1577148438,-0.3164062500,-1.8015266657, 0.3969465792, -1.4809160233
122710067,1.1115722656,0.1638183594,-0.3161621094,-1.7557251453, 0.4732824564, -1.0229008198
122720067,1.1091308594,0.1608886719,-0.3188476562,-1.7404580116, 0.7022900581, -1.0534350872
122730067,1.1049804688,0.1555175781,-0.3288574219,-2.0610687733, 0.7938931584, -1.2061069012
122740067,1.1098632812,0.1560058594,-0.3183593750,-2.0458016396, 0.8854961991, -1.4351145029
122750067,1.0957031250,0.1550292969,-0.3288574219,-1.8015266657, 0.7786259651, -1.3740458488
122760067,1.1005859375,0.1594238281,-0.3210449219,-2.0000000000, 0.5038167834, -1.5267175436
122770067,1.1086425781,0.1618652344,-0.3312988281,-2.0305342674, 0.3053435087, -1.3435114622
122780067,1.1069335938,0.1621093750,-0.3288574219,-2.0152671337, -0.0152671756, -0.9770992398
122790067,1.1096191406,0.1628417969,-0.3225097656,-1.6030534506, -0.0458015278, -0.7633587718
122800067,1.1022949219,0.1533203125,-0.3249511719,-1.7099236250, 0.1679389328, -0.7938931584
122810067,1.1110839844,0.1584472656,-0.3208007812,-1.7557251453, 0.3511450291, -0.9160305262
122820067,1.1074218750,0.1591796875,-0.3200683594,-1.7862595320, 0.5801526904, -0.8854961991
122830067,1.1105957031,0.1579589844,-0.3261718750,-1.8320610523, 0.8549618125, -1.0076335669
122840067,1.1118164062,0.1560058594,-0.3237304688,-1.8931298256, 0.9312977195, -0.8549618125
122850067,1.1057128906,0.1599121094,-0.3220214844,-1.9083969593, 1.0687023401, -0.5496183038
122860067,1.1076660156,0.1577148438,-0.3227539062,-1.8167939186, 0.7633587718, -0.3511450291
122870067,1.1074218750,0.1560058594,-0.3305664062,-1.9541984797, 0.7633587718, -0.4580152631
122880067,1.1076660156,0.1569824219,-0.3234863281,-1.9389313459, 0.2595419884, -0.4427480996
122890067,1.1013183594,0.1562500000,-0.3266601562,-1.8473281860, 0.0458015278, -0.5954198241
122900067,1.1064453125,0.1579589844,-0.3254394531,-1.8931298256, -0.4274809062, -0.8854961991
122910067,1.1198730469,0.1591796875,-0.3247070312,-1.8015266657, 0.0000000000, -0.9923664331
122920067,1.1164550781,0.1567382812,-0.3320312500,-1.7251908779, 0.5496183038, -1.2366411686
122930067,1.1069335938,0.1523437500,-0.3259277344,-1.6488549709, 1.0534350872, -1.4351145029
122940067,1.1103515625,0.1560058594,-0.3247070312,-1.4809160233, 1.3435114622, -1.5877863169
122950067,1.1066894531,0.1528320312,-0.3295898438,-1.4961831570, 1.7404580116, -1.6488549709
122960067,1.1088867188,0.1601562500,-0.3298339844,-1.4961831570, 1.4809160233, -1.0687023401
122970067,1.1086425781,0.1628417969,-0.3273925781,-1.7557251453, 1.1755725145, -1.4503816366
122980067,1.1081542969,0.1596679688,-0.3256835938,-1.6488549709, 1.2366411686, -1.5572519302
122990067,1.1086425781,0.1545410156,-0.3312988281,-1.7251908779, 1.2519084215, -1.2213740349
123000067,1.1101074219,0.1608886719,-0.3249511719,-1.8778625727, 1.0687023401, -1.7557251453
123010067,1.1154785156,0.1479492188,-0.3276367188,-1.7709923983, 1.3740458488, -1.5267175436
123020067,1.1008300781,0.1513671875,-0.3210449219,-1.6641221046, 1.0839694738, -1.4045801163
123030067,1.1166992188,0.1577148438,-0.3195800781,-1.9083969593, 1.2671755552, -1.4961831570
123040067,1.1052246094,0.1645507812,-0.3212890625,-1.7099236250, 0.9465649128, -1.0076335669
123050067,1.1142578125,0.1579589844,-0.3291015625,-1.8473281860, 0.6259542108, -0.6412213445
123060067,1.1086425781,0.1562500000,-0.3261718750,-1.6488549709, 0.5954198241, -0.7328244448
123070075,1.1064453125,0.1564941406,-0.3242187500,-1.6946564913, -0.1832061112, -1.3129770756
123080067,1.1154785156,0.1547851562,-0.3332519531,-1.3587785959, -0.2748091519, -1.8167939186
123090067,1.1228027344,0.1550292969,-0.3344726562,-1.3282443285, -0.1221374050, -1.9083969593
123100067,1.1188964844,0.1577148438,-0.3364257812,-1.1450381279, 0.2900763452, -1.4351145029
123110067,1.1232910156,0.1569824219,-0.3403320312,-1.4809160233, 0.7633587718, -1.2213740349
123120067,1.1103515625,0.1520996094,-0.3356933594,-1.4503816366, 0.9923664331, -1.8320610523
123130067,1.1108398438,0.1508789062,-0.3269042969,-1.7557251453, 1.0687023401, -2.6412212849
123140067,1.1081542969,0.1557617188,-0.3283691406,-2.0610687733, 0.9007633328, -2.8702290058
123150067,1.1098632812,0.1518554688,-0.3193359375,-1.8167939186, 1.0534350872, -2.4580152035
123160067,1.1130371094,0.1555175781,-0.3190917969,-1.7404580116, 0.7022900581, -1.6641221046
123170067,1.1115722656,0.1594238281,-0.3283691406,-1.6793893576, 1.3587785959, -0.9465649128
123180067,1.1096191406,0.1625976562,-0.3347167969,-1.5877863169, 1.8931298256, -0.8396946788
123190067,1.1015625000,0.1672363281,-0.3266601562,-1.9847328663, 2.2595419884, -0.4122137427
123200067,1.1015625000,0.1503906250,-0.3330078125,-1.8931298256, 2.4274809361, -1.0229008198
123210067,1.0895996094,0.1481933594,-0.3342285156,-1.9389313459, 2.4885497093, -1.8015266657
123220067,1.0974121094,0.1516113281,-0.3251953125,-2.2137403488, 2.1221373081, -2.0458016396
123230067,1.1010742188,0.1518554688,-0.3322753906,-1.9236640930, 1.2061069012, -2.0916030407
123240067,1.1020507812,0.1560058594,-0.3283691406,-1.5877863169, 0.1068702266, -1.4656488895
123250067,1.1145019531,0.1613769531,-0.3210449219,-1.1450381279, -1.1450381279, -0.7022900581
123260067,1.1213378906,0.1562500000,-0.3374023438,-0.7480915785, -0.9618320465, -1.2671755552
123270067,1.1242675781,0.1572265625,-0.3381347656,-1.0076335669, 0.0000000000, -1.4503816366
123280067,1.1267089844,0.1613769531,-0.3408203125,-0.9923664331, 1.3587785959, -1.4809160233
123290067,1.1098632812,0.1560058594,-0.3239746094,-1.2519084215, 1.8167939186, -1.2671755552
123300067,1.1108398438,0.1516113281,-0.3273925781,-1.4961831570, 1.6335878372, -1.5572519302
123310067,1.1152343750,0.1567382812,-0.3200683594,-1.4961831570, 1.2366411686, -1.9847328663
123320067,1.1083984375,0.1538085938,-0.3288574219,-1.8167939186, 0.8396946788, -2.3511450291
123330067,1.1123046875,0.1523437500,-0.3176269531,-1.5419846773, 0.8549618125, -2.3511450291
123340067,1.1098632812,0.1503906250,-0.3276367188,-1.7557251453, 1.0381679535, -2.2442748547
123350067,1.1054687500,0.1557617188,-0.3308105469,-2.0610687733, 0.9770992398, -2.4274809361
123360067,1.1049804688,0.1564941406,-0.3300781250,-2.1679389477, 0.9160305262, -2.5496182442
123370067,1.1022949219,0.1606445312,-0.3244628906,-2.1221373081, 0.7480915785, -2.8549618721
123380067,1.1005859375,0.1572265625,-0.3393554688,-1.9847328663, 0.9770992398, -2.6106870174
123390067,1.1135253906,0.1630859375,-0.3383789062,-1.8015266657, 1.1603053808, -2.6564886570
123400067,1.1152343750,0.1621093750,-0.3347167969,-1.4351145029, 0.9618320465, -2.4122138023
123410067,1.1052246094,0.1599121094,-0.3322753906,-1.4503816366, 0.9312977195, -2.0610687733
123420067,1.1127929688,0.1628417969,-0.3181152344,-1.3129770756, 0.6870229244, -2.0610687733
123430067,1.1152343750,0.1606445312,-0.3381347656,-1.2671755552, 0.5954198241, -2.3969466686
123440067,1.1110839844,0.1623535156,-0.3278808594,-1.4351145029, 1.1450381279, -3.0381679535
123450067,1.0979003906,0.1628417969,-0.3212890625,-1.6946564913, 0.9618320465, -4.0000000000
123460067,1.0964355469,0.1525878906,-0.3305664062,-1.4656488895, 1.1908396482, -5.3740458488
123470067,1.0998535156,0.1586914062,-0.3310546875,-1.7862595320, 1.2519084215, -6.5343513489
123480219,1.1081542969,0.1625976562,-0.3308105469,-2.0458016396, 1.6793893576, -7.3740458488
123490067,1.1057128906,0.1638183594,-0.3322753906,-2.0152671337, 2.1068701744, -7.1603055000
123500067,1.1123046875,0.1621093750,-0.3300781250,-1.9389313459, 2.0000000000, -6.9312977791
123510067,1.1306152344,0.1618652344,-0.3393554688,-2.1068701744, 1.7251908779, -6.0152673721
123520067,1.1250000000,0.1606445312,-0.3273925781,-1.8015266657, 1.2366411686, -5.0992364883
123530067,1.1269531250,0.1652832031,-0.3281250000,-1.6335878372, 0.9465649128, -4.1221375465
123540067,1.1169433594,0.1655273438,-0.3298339844,-1.4198473692, 0.7480915785, -3.5267176628
123550067,1.1169433594,0.1665039062,-0.3327636719,-1.3129770756, 0.8702290058, -3.3587787151
123560290,1.1162109375,0.1633300781,-0.3381347656,-1.4198473692, 1.1297709942, -3.6793892384
123570067,1.1086425781,0.1652832031,-0.3398437500,-1.4351145029, 1.9847328663, -3.8778626919
123580067,1.1049804688,0.1660156250,-0.3366699219,-1.0839694738, 2.4122138023, -3.8931298256
123590121,1.1071777344,0.1652832031,-0.3354492188,-1.4809160233, 2.5954198837, -3.4198472500
123600067,1.1103515625,0.1625976562,-0.3322753906,-1.4351145029, 2.7175571918, -3.8167939186
123610067,1.1083984375,0.1516113281,-0.3234863281,-1.2366411686, 2.3816792965, -4.3664121628
