time,xacc,yacc,zacc,xgyro,ygyro,zgyro
113820067,1.1137695312,0.1708984375,-0.3286132812,0.0000000000, 4.1374044418, -3.2671756744
113830067,1.1166992188,0.1699218750,-0.3325195312,-0.0458015278, 5.3129773140, -3.3893129826
113840067,1.1171875000,0.1662597656,-0.3249511719,0.0305343512, 5.8320612907, -3.0229008198
113850067,1.1096191406,0.1638183594,-0.3100585938,-0.1526717544, 5.4351143837, -2.7480916977
113860067,1.1074218750,0.1613769531,-0.3164062500,-0.2290076315, 4.6259541512, -2.8091602325
113870067,1.1076660156,0.1596679688,-0.3059082031,-0.5954198241, 4.0763359070, -2.9923663139
113880067,1.1120605469,0.1660156250,-0.3103027344,-0.8854961991, 3.8320610523, -2.8854961395
113890067,1.1066894531,0.1638183594,-0.3156738281,-1.0229008198, 3.6335878372, -3.0229008198
113900067,1.1037597656,0.1611328125,-0.3149414062,-1.4809160233, 3.3282442093, -3.5725190639
113910067,1.1086425781,0.1745605469,-0.3234863281,-1.7099236250, 3.1755726337, -3.9694657326
113920067,1.1027832031,0.1687011719,-0.3281250000,-1.8778625727, 3.2671756744, -3.7709922791
113930067,1.1079101562,0.1750488281,-0.3210449219,-1.4198473692, 3.3587787151, -3.2824428082
113940067,1.1101074219,0.1701660156,-0.3225097656,-1.0534350872, 3.1755726337, -3.2213740349
113950067,1.1083984375,0.1760253906,-0.3261718750,-0.9465649128, 3.0229008198, -3.3129770756
113960067,1.1123046875,0.1728515625,-0.3225097656,-0.7480915785, 3.2366411686, -3.2824428082
113970067,1.1110839844,0.1684570312,-0.3212890625,-0.5343511701, 3.3587787151, -3.2213740349
113980067,1.1079101562,0.1689453125,-0.3281250000,-0.6870229244, 3.4045801163, -3.1145038605
113990067,1.1032714844,0.1711425781,-0.3208007812,-0.6412213445, 3.7709922791, -3.0229008198
114000067,1.0993652344,0.1811523438,-0.3349609375,-1.0687023401, 3.8778626919, -2.4885497093
114010067,1.0947265625,0.1770019531,-0.3210449219,-1.3282443285, 3.8167939186, -2.3358778954
114020067,1.1123046875,0.1750488281,-0.3085937500,-1.1755725145, 3.2671756744, -2.8702290058
114030067,1.1059570312,0.1701660156,-0.3171386719,-1.1297709942, 2.5343511105, -2.9770991802
114040067,1.1113281250,0.1757812500,-0.3183593750,-0.9007633328, 2.2748091221, -2.4274809361
114050067,1.1115722656,0.1794433594,-0.3159179688,-0.6259542108, 2.0000000000, -2.3969466686
114060067,1.1052246094,0.1728515625,-0.3244628906,-0.9160305262, 2.0305342674, -2.5343511105
114070067,1.1103515625,0.1760253906,-0.3188476562,-0.8854961991, 2.4427480698, -2.4122138023
114080067,1.1059570312,0.1733398438,-0.3251953125,-1.0381679535, 3.0534350872, -2.2900762558
114090067,1.1062011719,0.1733398438,-0.3100585938,-1.0534350872, 3.1145038605, -2.2748091221
114100067,1.1049804688,0.1704101562,-0.3168945312,-1.3129770756, 3.0381679535, -2.1832060814
114110067,1.0996093750,0.1718750000,-0.3051757812,-1.2671755552, 2.5190839767, -2.3206107616
114120067,1.1074218750,0.1716308594,-0.3129882812,-1.4045801163, 1.8931298256, -2.3511450291
114130067,1.1130371094,0.1696777344,-0.3186035156,-1.2824426889, 1.8320610523, -2.4732823372
114140067,1.1047363281,0.1765136719,-0.3222656250,-1.0992366076, 2.2595419884, -2.3358778954
114150067,1.1093750000,0.1735839844,-0.3146972656,-1.2824426889, 2.1832060814, -2.0458016396
114160067,1.0969238281,0.1777343750,-0.3198242188,-1.4351145029, 1.8167939186, -2.0305342674
114170067,1.1101074219,0.1770019531,-0.3176269531,-1.2977099419, 1.6793893576, -2.0458016396
114180067,1.1101074219,0.1699218750,-0.3229980469,-1.3282443285, 2.1526718140, -2.3358778954
114190067,1.1110839844,0.1733398438,-0.3251953125,-1.3129770756, 2.2900762558, -2.4274809361
114200067,1.1079101562,0.1762695312,-0.3273925781,-1.2824426889, 1.9541984797, -2.3358778954
114210067,1.1118164062,0.1684570312,-0.3156738281,-1.1297709942, 1.6183205843, -2.1832060814
114220067,1.1052246094,0.1708984375,-0.3200683594,-1.2061069012, 1.7099236250, -1.9236640930
114230067,1.1062011719,0.1784667969,-0.3166503906,-1.2213740349, 1.7709923983, -2.0152671337
114240067,1.1052246094,0.1782226562,-0.3220214844,-1.2213740349, 1.9236640930, -1.9083969593
114250067,1.1040039062,0.1748046875,-0.3203125000,-1.2061069012, 2.3969466686, -1.9389313459
114260067,1.1035156250,0.1779785156,-0.3105468750,-1.4351145029, 2.6717557907, -1.7557251453
114270067,1.1020507812,0.1740722656,-0.3212890625,-1.5267175436, 2.8854961395, -2.1068701744
114280067,1.1059570312,0.1718750000,-0.3229980469,-1.4351145029, 2.5038168430, -2.2442748547
114290067,1.1074218750,0.1757812500,-0.3166503906,-1.5725190639, 1.9847328663, -1.9236640930
114300067,1.1113281250,0.1772460938,-0.3073730469,-1.5114504099, 1.3740458488, -1.7404580116
114310067,1.1120605469,0.1740722656,-0.3186035156,-1.4656488895, 0.9007633328, -1.7099236250
114320067,1.1059570312,0.1735839844,-0.3095703125,-1.4656488895, 0.7022900581, -1.7557251453
114330067,1.0979003906,0.1694335938,-0.3212890625,-1.3893129826, 0.8702290058, -1.8320610523
114340067,1.1115722656,0.1718750000,-0.3154296875,-1.6335878372, 0.8244274855, -1.8625954390
114350067,1.1042480469,0.1757812500,-0.3242187500,-1.5725190639, 0.9160305262, -1.6488549709
114360067,1.1093750000,0.1740722656,-0.3125000000,-1.5419846773, 1.8320610523, -1.5267175436
114370067,1.1125488281,0.1701660156,-0.3212890625,-1.3740458488, 2.3206107616, -2.0916030407
114380067,1.1101074219,0.1816406250,-0.3181152344,-1.4503816366, 3.0534350872, -2.3206107616
114390067,1.1020507812,0.1735839844,-0.3154296875,-1.6641221046, 3.1145038605, -2.2900762558
114400067,1.1086425781,0.1777343750,-0.3076171875,-1.8473281860, 2.5954198837, -1.4503816366
114410067,1.1044921875,0.1745605469,-0.2998046875,-1.6793893576, 2.0152671337, -0.7328244448
114420067,1.1069335938,0.1809082031,-0.3044433594,-1.4503816366, 0.9923664331, -0.1832061112
114430067,1.1059570312,0.1809082031,-0.3059082031,-1.0992366076, 0.4885496199, -0.7175572515
114440067,1.1022949219,0.1770019531,-0.3198242188,-1.2519084215, 0.7175572515, -1.5267175436
114450067,1.0976562500,0.1757812500,-0.3212890625,-1.6946564913, 1.4656488895, -1.7862595320
114460067,1.0937500000,0.1767578125,-0.3247070312,-1.9083969593, 1.9847328663, -1.8167939186
114470067,1.0942382812,0.1738281250,-0.3276367188,-2.0000000000, 1.7557251453, -1.9083969593
114480219,1.1083984375,0.1787109375,-0.3146972656,-1.6183205843, 1.3587785959, -1.8015266657
114490067,1.1184082031,0.1765136719,-0.3251953125,-1.3893129826, 0.5343511701, -1.2671755552
114500067,1.1186523438,0.1823730469,-0.3178710938,-1.2977099419, 0.8396946788, -0.8702290058
114510067,1.1086425781,0.1799316406,-0.3168945312,-1.3587785959, 1.6335878372, -0.8091602921
114520067,1.1074218750,0.1718750000,-0.3190917969,-1.2977099419, 2.5648853779, -0.8396946788
114530067,1.1027832031,0.1779785156,-0.2988281250,-1.4198473692, 2.7480916977, -0.9770992398
114540067,1.1044921875,0.1699218750,-0.3002929688,-1.4351145029, 2.0152671337, -1.1603053808
114550067,1.1069335938,0.1694335938,-0.3027343750,-1.5114504099, 1.4045801163, -1.0992366076
114560067,1.1120605469,0.1687011719,-0.3088378906,-1.6946564913, 1.1297709942, -1.1450381279
114570067,1.1186523438,0.1765136719,-0.3151855469,-1.9083969593, 0.9465649128, -1.3587785959
114580067,1.1132812500,0.1713867188,-0.3173828125,-1.8167939186, 0.9923664331, -1.5114504099
114590067,1.1071777344,0.1733398438,-0.3112792969,-2.2595419884, 0.5801526904, -1.3587785959
114600067,1.1062011719,0.1677246094,-0.3200683594,-2.0458016396, 0.0610687025, -1.1603053808
114610067,1.1027832031,0.1711425781,-0.3137207031,-2.0305342674, -0.1984732896, -1.1755725145
114620067,1.1086425781,0.1750488281,-0.3166503906,-2.1068701744, -0.1832061112, -0.9465649128
114630067,1.1025390625,0.1735839844,-0.3239746094,-1.9847328663, 0.1984732896, -0.9160305262
114640067,1.1037597656,0.1748046875,-0.3203125000,-2.1068701744, 0.5496183038, -1.3282443285
114650067,1.1025390625,0.1691894531,-0.3208007812,-1.8625954390, 1.0534350872, -1.7862595320
114660067,1.1044921875,0.1704101562,-0.3041992188,-1.7404580116, 0.8549618125, -1.5267175436
114670067,1.1022949219,0.1789550781,-0.3115234375,-1.6946564913, 0.1221374050, -1.2519084215
114680067,1.1030273438,0.1733398438,-0.3120117188,-1.5572519302, -0.0458015278, -0.9618320465
114690067,1.1018066406,0.1767578125,-0.3134765625,-2.0305342674, -0.4885496199, -1.0534350872
114700067,1.1064453125,0.1762695312,-0.3142089844,-2.0763359070, -0.0152671756, -1.0381679535
114710067,1.1093750000,0.1779785156,-0.3222656250,-1.8167939186, 0.6412213445, -1.3740458488
114720067,1.1186523438,0.1674804688,-0.3232421875,-2.0458016396, 0.6259542108, -1.0687023401
114730067,1.1157226562,0.1721191406,-0.3203125000,-1.8931298256, 0.2442748100, -1.1297709942
114740067,1.1132812500,0.1762695312,-0.3115234375,-1.8473281860, 0.0763358772, -1.0992366076
114750067,1.1142578125,0.1740722656,-0.3205566406,-1.8015266657, -0.2442748100, -1.1908396482
114760067,1.1118164062,0.1748046875,-0.3247070312,-1.8931298256, -0.1068702266, -0.7328244448
114770067,1.1145019531,0.1760253906,-0.3142089844,-1.9236640930, 0.1526717544, -0.5801526904
114780067,1.1069335938,0.1728515625,-0.3137207031,-1.8167939186, 0.9618320465, -0.6412213445
114790067,1.1064453125,0.1745605469,-0.3198242188,-1.9694656134, 1.3587785959, -0.5801526904
114800067,1.1022949219,0.1728515625,-0.3068847656,-1.8625954390, 0.9160305262, -0.9618320465
114810067,1.1118164062,0.1723632812,-0.3159179688,-1.8931298256, 0.4427480996, -0.8854961991
114820067,1.1118164062,0.1713867188,-0.3120117188,-2.1984732151, -0.0610687025, -1.0076335669
114830067,1.1127929688,0.1699218750,-0.3173828125,-2.0458016396, -0.6106870174, -1.1450381279
114840067,1.1115722656,0.1679687500,-0.3168945312,-2.0916030407, -0.5496183038, -1.2824426889
114850067,1.1069335938,0.1704101562,-0.3288574219,-2.1679389477, 0.0000000000, -0.8854961991
114860067,1.1059570312,0.1718750000,-0.3283691406,-2.0916030407, 0.5801526904, -0.8244274855
114870067,1.1125488281,0.1694335938,-0.3164062500,-2.0458016396, 0.8396946788, -0.5496183038
114880067,1.1118164062,0.1765136719,-0.3164062500,-2.1068701744, 0.4732824564, -0.5343511701
114890067,1.1057128906,0.1721191406,-0.3129882812,-1.9847328663, 0.3358778656, -0.6870229244
114900067,1.1152343750,0.1694335938,-0.3222656250,-1.8778625727, 0.2137404531, -0.7938931584
114910067,1.1057128906,0.1723632812,-0.3220214844,-1.8473281860, 0.3358778656, -0.7786259651
114920067,1.1098632812,0.1745605469,-0.3273925781,-1.9083969593, 0.5343511701, -0.7022900581
114930067,1.1120605469,0.1672363281,-0.3271484375,-1.7862595320, 0.5038167834, -0.5496183038
114940067,1.1071777344,0.1635742188,-0.3232421875,-1.7251908779, 0.3664122224, -0.6870229244
114950067,1.1044921875,0.1665039062,-0.3200683594,-1.9847328663, 0.6717557311, -0.9923664331
114960067,1.1030273438,0.1726074219,-0.3229980469,-2.1374046803, 0.5954198241, -0.5648854971
114970067,1.1018066406,0.1726074219,-0.3215332031,-1.9236640930, 0.4274809062, -0.1679389328
114980067,1.1030273438,0.1684570312,-0.3195800781,-1.9541984797, 0.2442748100, 0.5648854971
114990067,1.1154785156,0.1735839844,-0.3125000000,-1.9236640930, 0.0458015278, 0.6870229244
115000067,1.1125488281,0.1665039062,-0.3154296875,-1.8320610523, -0.5190839767, 0.5038167834
115010067,1.1096191406,0.1689453125,-0.3232421875,-2.1679389477, -1.2366411686, 0.0458015278
115020067,1.1076660156,0.1682128906,-0.3320312500,-1.9083969593, -1.6030534506, -0.3206106722
115030067,1.1083984375,0.1674804688,-0.3222656250,-1.9847328663, -1.4503816366, -0.8091602921
115040067,1.1081542969,0.1687011719,-0.3312988281,-1.5572519302, -1.0992366076, -1.2977099419
115050067,1.1179199219,0.1730957031,-0.3349609375,-1.5725190639, 0.2442748100, -0.9770992398
115060067,1.1125488281,0.1640625000,-0.3317871094,-1.4503816366, 1.6183205843, -0.9618320465
115070067,1.1110839844,0.1701660156,-0.3271484375,-1.6641221046, 2.1374046803, -1.1145038605
115080067,1.1027832031,0.1672363281,-0.3164062500,-2.0763359070, 2.0763359070, -1.7099236250
115090067,1.1027832031,0.1672363281,-0.3212890625,-2.3816792965, 1.3740458488, -1.9083969593
115100067,1.1064453125,0.1672363281,-0.3149414062,-2.2595419884, 0.6106870174, -1.5877863169
115110067,1.1027832031,0.1755371094,-0.3120117188,-2.2900762558, -0.0458015278, -0.4732824564
115120067,1.1069335938,0.1701660156,-0.3107910156,-1.8473281860, -0.9465649128, 0.7938931584
