time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1195040067,1.1665039062,-0.0424804688,-0.0883789062,-2.1221373081, 2.4732823372, 0.6106870174
1195050067,1.1599121094,-0.0434570312,-0.0791015625,-2.0610687733, 0.2137404531, -0.8091602921
1195060067,1.1484375000,-0.0410156250,-0.0839843750,-2.3358778954, -1.7557251453, -2.2595419884
1195070067,1.1623535156,-0.0441894531,-0.0913085938,-2.4732823372, -1.9389313459, -3.0534350872
1195080067,1.1701660156,-0.0471191406,-0.0969238281,-2.3664121628, -1.0076335669, -3.2519083023
1195090067,1.1682128906,-0.0534667969,-0.1040039062,-2.1832060814, -0.0305343512, -3.7557251453
1195100067,1.1657714844,-0.0510253906,-0.0944824219,-2.0458016396, 0.3053435087, -3.8320610523
1195110067,1.1601562500,-0.0461425781,-0.0976562500,-1.6946564913, 0.3206106722, -3.2061069012
1195120067,1.1635742188,-0.0485839844,-0.1008300781,-1.4809160233, 0.1832061112, -2.9160306454
1195130067,1.1621093750,-0.0449218750,-0.1093750000,-1.5267175436, 0.1679389328, -2.7328243256
1195140067,1.1601562500,-0.0432128906,-0.1062011719,-1.7709923983, 0.5190839767, -1.9847328663
1195150067,1.1618652344,-0.0417480469,-0.1074218750,-1.6641221046, 0.9465649128, -1.6793893576
1195160067,1.1584472656,-0.0476074219,-0.1022949219,-1.8931298256, 1.2366411686, -1.8778625727
1195170067,1.1547851562,-0.0471191406,-0.0932617188,-2.0458016396, 1.7251908779, -1.9694656134
1195180067,1.1491699219,-0.0444335938,-0.0869140625,-1.7862595320, 1.7557251453, -1.8320610523
1195190067,1.1479492188,-0.0480957031,-0.0905761719,-1.8473281860, 1.6335878372, -1.8931298256
1195200067,1.1506347656,-0.0444335938,-0.0839843750,-1.6946564913, 1.5572519302, -1.8320610523
1195210067,1.1467285156,-0.0471191406,-0.0866699219,-1.5419846773, 1.7099236250, -1.5114504099
1195220067,1.1494140625,-0.0495605469,-0.0871582031,-1.6335878372, 1.5877863169, -1.4809160233
1195230067,1.1496582031,-0.0451660156,-0.0900878906,-1.5419846773, 1.3893129826, -0.9770992398
1195240067,1.1577148438,-0.0554199219,-0.0903320312,-1.5725190639, 0.9465649128, -0.8091602921
1195250067,1.1462402344,-0.0561523438,-0.0886230469,-1.7251908779, 0.7022900581, -1.2977099419
1195260067,1.1567382812,-0.0500488281,-0.0878906250,-1.5114504099, 0.5190839767, -0.4732824564
1195270067,1.1643066406,-0.0439453125,-0.1059570312,-1.6946564913, 1.5114504099, 0.3969465792
1195280067,1.1506347656,-0.0451660156,-0.1064453125,-1.5572519302, 1.7709923983, 0.0610687025
1195290067,1.1423339844,-0.0483398438,-0.0961914062,-1.7709923983, 1.8167939186, -0.1221374050
1195300067,1.1469726562,-0.0466308594,-0.0947265625,-1.8931298256, 1.4809160233, 0.2900763452
1195310067,1.1459960938,-0.0549316406,-0.0935058594,-1.6793893576, 1.0076335669, -0.1221374050
1195320067,1.1457519531,-0.0585937500,-0.0891113281,-1.7251908779, 0.6412213445, -0.6259542108
1195330067,1.1508789062,-0.0490722656,-0.0952148438,-1.7404580116, 0.6412213445, -0.9160305262
1195340067,1.1550292969,-0.0480957031,-0.0966796875,-1.6488549709, 0.9770992398, -1.1450381279
1195350067,1.1550292969,-0.0493164062,-0.0966796875,-1.6488549709, 1.1297709942, -1.1450381279
1195360067,1.1628417969,-0.0449218750,-0.0947265625,-1.5419846773, 0.9160305262, -1.1908396482
1195370067,1.1574707031,-0.0451660156,-0.0905761719,-1.3587785959, 0.7938931584, -0.9923664331
1195380067,1.1572265625,-0.0466308594,-0.0935058594,-1.4809160233, 0.8549618125, -0.7480915785
1195390067,1.1528320312,-0.0473632812,-0.1018066406,-1.4198473692, 1.1297709942, -0.7633587718
1195400067,1.1589355469,-0.0429687500,-0.0944824219,-1.6030534506, 1.0992366076, -0.4885496199
1195410067,1.1572265625,-0.0454101562,-0.0827636719,-1.5877863169, 1.4198473692, -0.5190839767
1195420067,1.1613769531,-0.0485839844,-0.1071777344,-1.9083969593, 1.3587785959, -0.5496183038
1195430067,1.1562500000,-0.0510253906,-0.0935058594,-1.7709923983, 1.5877863169, -0.4885496199
1195440067,1.1594238281,-0.0451660156,-0.0991210938,-1.8167939186, 1.2977099419, -0.4122137427
1195450067,1.1579589844,-0.0505371094,-0.0910644531,-1.8625954390, 1.5877863169, -0.7328244448
1195460067,1.1503906250,-0.0439453125,-0.0969238281,-1.9083969593, 1.4503816366, -0.6259542108
1195470067,1.1594238281,-0.0461425781,-0.0888671875,-2.0610687733, 1.4656488895, -0.5496183038
1195480215,1.1557617188,-0.0476074219,-0.0949707031,-2.1068701744, 1.2366411686, -0.6870229244
1195490067,1.1520996094,-0.0478515625,-0.0969238281,-1.8015266657, 1.0229008198, -0.7786259651
1195500067,1.1540527344,-0.0498046875,-0.0925292969,-1.9389313459, 0.8549618125, -1.0229008198
1195510067,1.1513671875,-0.0510253906,-0.0964355469,-1.9389313459, 0.8091602921, -1.1297709942
1195520067,1.1513671875,-0.0463867188,-0.0925292969,-1.9389313459, 0.7022900581, -1.3740458488
1195530067,1.1560058594,-0.0488281250,-0.1025390625,-1.9541984797, 0.9007633328, -1.2671755552
1195540067,1.1572265625,-0.0456542969,-0.0961914062,-2.0763359070, 1.0992366076, -0.9923664331
1195550067,1.1472167969,-0.0490722656,-0.0910644531,-1.8625954390, 1.2213740349, -1.0992366076
1195560067,1.1433105469,-0.0551757812,-0.0957031250,-1.8015266657, 1.2366411686, -1.2519084215
1195570067,1.1486816406,-0.0500488281,-0.0942382812,-1.7862595320, 1.2824426889, -1.7251908779
1195580067,1.1484375000,-0.0468750000,-0.0930175781,-1.4809160233, 1.1297709942, -2.0000000000
1195590067,1.1582031250,-0.0466308594,-0.0949707031,-1.5572519302, 0.9312977195, -1.9389313459
1195600067,1.1628417969,-0.0510253906,-0.0852050781,-1.6641221046, 0.8702290058, -1.6641221046
1195610067,1.1594238281,-0.0488281250,-0.0986328125,-1.7404580116, 0.6870229244, -1.4351145029
1195620067,1.1625976562,-0.0546875000,-0.0898437500,-1.9541984797, 1.1145038605, -1.4045801163
1195630067,1.1552734375,-0.0541992188,-0.0976562500,-1.7862595320, 1.3587785959, -1.0992366076
1195640067,1.1467285156,-0.0534667969,-0.0895996094,-1.8167939186, 1.2671755552, -0.8549618125
1195650067,1.1513671875,-0.0520019531,-0.0939941406,-1.8320610523, 1.0687023401, -1.1755725145
