time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1.042969,-0.016357,-0.033936,-2.534351,-0.931298,-0.656489
1.036865,-0.015625,-0.027832,-2.519084,-0.839695,-0.717557
1.051758,-0.013428,-0.0271,-2.687023,-1.160305,-0.480916
1.044189,-0.01123,-0.032227,-2.519084,-1.48855,-0.557252
1.039795,-0.015625,-0.034912,-2.343511,-1.900763,-0.610687
1.040527,-0.016602,-0.029785,-2.343511,-1.740458,-0.80916
1.046387,-0.021973,-0.029785,-2.458015,-1.900763,-0.900763
1.048096,-0.015381,-0.032715,-2.374046,-2.122137,-0.900763
1.047119,-0.024414,-0.025146,-2.320611,-2.29771,-1.251908
1.047119,-0.018555,-0.030273,-2.21374,-1.885496,-1.748092
1.045166,-0.011963,-0.039062,-2.030534,-1.412214,-1.870229
1.037598,-0.009033,-0.045654,-2.206107,-0.282443,-1.427481
1.032471,-0.015625,-0.041016,-2.656489,0.068702,-0.503817
1.031006,-0.025635,-0.027832,-2.725191,-0.862595,-0.274809
1.040039,-0.025146,-0.023926,-2.610687,-1.801527,-0.381679
1.049561,-0.026855,-0.017578,-2.282443,-2.625954,-0.541985
1.050781,-0.01709,-0.022217,-2.267176,-3.343511,-1.068702
1.045166,-0.019775,-0.026611,-2.206107,-3.458015,-1.48855
1.047852,-0.020996,-0.042969,-2.21374,-2.992366,-1.80916
1.061523,-0.013428,-0.047852,-2.29771,-1.78626,-1.725191
1.053467,-0.014648,-0.051514,-2.519084,-0.007634,-1.366412
1.038818,-0.017578,-0.058105,-2.519084,1.351145,-1.061069
1.037598,-0.026611,-0.043213,-2.557252,1.465649,-1.160305
1.026611,-0.024414,-0.034424,-2.580153,0.923664,-0.938931
1.024658,-0.022705,-0.018311,-2.412214,-0.015267,-1.030534
1.034424,-0.021973,-0.011963,-2.496183,-1.450382,-1.51145
1.036133,-0.020508,-0.019287,-2.465649,-1.977099,-1.419847
1.043213,-0.016846,-0.019287,-2.244275,-2.374046,-1.099237
1.049561,-0.015137,-0.035156,-2.183206,-2.366412,-1.160305
1.045898,-0.014648,-0.037109,-2.198473,-2.076336,-1.122137
1.050537,-0.021484,-0.036621,-2.274809,-1.656489,-1.274809
1.054932,-0.02002,-0.035645,-2.496183,-1.381679,-1.114504
1.043701,-0.026367,-0.029785,-2.358779,-1.40458,-1.381679
1.043701,-0.019775,-0.035156,-2.427481,-1.435115,-1.366412
1.042236,-0.024902,-0.030762,-2.259542,-1.603053,-1.358779
1.042236,-0.024414,-0.031982,-2.305344,-1.847328,-1.366412
1.037354,-0.023926,-0.031494,-2.251908,-2.068702,-1.358779
1.040527,-0.024658,-0.041504,-2.29771,-2.022901,-1.099237
1.046875,-0.019531,-0.042969,-2.458015,-1.778626,-1.40458
1.041748,-0.026855,-0.037354,-2.480916,-1.496183,-1.465649
1.043701,-0.023193,-0.042236,-2.290076,-1.183206,-1.305344
1.041016,-0.025879,-0.039551,-2.343511,-0.89313,-1.274809
1.044189,-0.027832,-0.04126,-2.48855,-0.549618,-1.267176
1.04126,-0.025146,-0.035889,-2.419847,-1.015267,-1.160305
1.03418,-0.028564,-0.027832,-2.343511,-1.450382,-1.221374
1.040527,-0.023438,-0.029541,-2.076336,-1.931298,-1.435115
1.046875,-0.022461,-0.035645,-1.89313,-2.473282,-2.030534
1.047119,-0.022705,-0.029541,-2.015267,-2.244275,-1.854962
1.046875,-0.019775,-0.039795,-2.007634,-2.0,-2.0
1.044434,-0.017578,-0.047363,-2.312977,-1.648855,-1.908397
1.043213,-0.020508,-0.042725,-2.343511,-1.19084,-1.534351
1.037109,-0.02002,-0.047119,-2.480916,-0.961832,-1.465649
1.037842,-0.028564,-0.04126,-2.427481,-0.961832,-1.51145
1.042969,-0.02417,-0.029297,-2.389313,-1.244275,-1.778626
1.039551,-0.037354,-0.030762,-2.473282,-1.236641,-1.992366
1.041504,-0.034424,-0.032959,-2.328244,-1.534351,-1.679389
1.041504,-0.022461,-0.039307,-2.274809,-1.633588,-1.541985
1.049561,-0.02002,-0.037598,-2.21374,-1.648855,-1.267176
1.044922,-0.015625,-0.035889,-2.328244,-1.473282,-1.412214
1.047119,-0.022949,-0.043213,-2.259542,-1.351145,-1.282443
1.046143,-0.028564,-0.033691,-2.312977,-1.40458,-1.51145
1.047852,-0.018066,-0.039551,-2.160305,-1.328244,-1.541985
1.045166,-0.023438,-0.037842,-2.198473,-1.564885,-1.625954
