time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1283190067,1.1569824219,-0.0510253906,-0.0864257812,-1.5725190639, 1.2366411686, -1.7862595320
1283200067,1.1550292969,-0.0534667969,-0.0856933594,-1.4503816366, 0.8549618125, -1.4656488895
1283210067,1.1572265625,-0.0471191406,-0.0883789062,-1.5877863169, 0.8396946788, -0.9312977195
1283220067,1.1572265625,-0.0468750000,-0.0974121094,-1.7099236250, 0.7480915785, -0.6412213445
1283230067,1.1577148438,-0.0451660156,-0.0878906250,-1.6335878372, 0.9160305262, -0.5648854971
1283240067,1.1533203125,-0.0571289062,-0.0954589844,-1.5572519302, 1.0687023401, -0.1832061112
1283250067,1.1635742188,-0.0466308594,-0.0937500000,-1.6335878372, 1.0992366076, -0.3206106722
1283260067,1.1533203125,-0.0573730469,-0.0981445312,-1.3740458488, 1.0839694738, -0.5038167834
1283270067,1.1562500000,-0.0544433594,-0.0932617188,-1.5572519302, 0.9923664331, -0.7633587718
1283280067,1.1523437500,-0.0524902344,-0.0930175781,-1.5572519302, 0.8549618125, -1.3587785959
1283290067,1.1530761719,-0.0527343750,-0.0847167969,-1.8015266657, 0.8091602921, -1.2061069012
1283300067,1.1564941406,-0.0524902344,-0.0898437500,-1.4961831570, 1.1450381279, -1.0229008198
1283310067,1.1557617188,-0.0539550781,-0.0839843750,-1.7099236250, 0.9923664331, -0.7786259651
1283320067,1.1584472656,-0.0546875000,-0.0932617188,-1.7404580116, 0.5496183038, -0.7633587718
1283330067,1.1613769531,-0.0524902344,-0.0986328125,-1.8931298256, 0.9312977195, -0.8854961991
1283340067,1.1540527344,-0.0524902344,-0.0915527344,-1.7099236250, 1.1603053808, -0.9465649128
1283350067,1.1501464844,-0.0522460938,-0.0927734375,-1.9694656134, 0.9770992398, -0.8091602921
1283360067,1.1469726562,-0.0524902344,-0.0827636719,-1.9847328663, 1.0687023401, -1.4045801163
1283370067,1.1552734375,-0.0571289062,-0.0883789062,-1.8931298256, 1.0992366076, -1.9389313459
1283380067,1.1469726562,-0.0478515625,-0.0864257812,-1.7099236250, 0.5190839767, -1.9389313459
1283390067,1.1582031250,-0.0498046875,-0.0856933594,-1.8167939186, 0.5954198241, -1.7862595320
1283400067,1.1555175781,-0.0546875000,-0.0925292969,-1.9389313459, 0.3664122224, -2.0763359070
1283410067,1.1577148438,-0.0546875000,-0.0895996094,-1.8778625727, 0.3358778656, -1.9389313459
1283420067,1.1601562500,-0.0568847656,-0.0961914062,-1.7862595320, 0.9007633328, -1.6030534506
1283430067,1.1538085938,-0.0561523438,-0.0971679688,-1.7862595320, 1.4045801163, -1.3587785959
1283440067,1.1530761719,-0.0559082031,-0.1013183594,-1.5877863169, 1.3282443285, -1.0687023401
1283450067,1.1584472656,-0.0378417969,-0.0979003906,-1.6183205843, 1.0992366076, -1.2671755552
1283460067,1.1437988281,-0.0551757812,-0.0920410156,-1.6183205843, 0.1984732896, -3.2824428082
1283470067,1.1384277344,-0.0478515625,-0.0900878906,-1.8625954390, -0.1068702266, -4.9923663139
1283480214,1.1445312500,-0.0432128906,-0.0971679688,-1.6793893576, 0.7633587718, -2.9160306454
