time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1.0271,0.001953,-0.066406,-2.572519,0.236641,-1.770992
1.037354,0.006104,-0.060791,-2.564885,0.923664,-1.259542
1.033203,0.003418,-0.057861,-2.10687,0.198473,-2.381679
1.01416,0.02002,-0.066406,-2.198473,-0.427481,-2.519084
1.045654,0.010986,-0.062988,-2.473282,0.175573,-1.251908
1.039795,0.011963,-0.062256,-2.458015,0.083969,-1.572519
1.040527,0.009766,-0.068359,-2.358779,0.221374,-1.625954
1.042236,0.012207,-0.063477,-2.175573,0.198473,-1.320611
1.040527,0.001953,-0.062256,-2.099237,0.312977,-1.175573
1.038818,0.012207,-0.058105,-2.206107,-0.061069,-0.938931
1.051758,0.009033,-0.062744,-2.290076,0.305344,-0.885496
1.044922,0.000244,-0.063232,-2.351145,0.48855,-0.717557
1.042969,0.002197,-0.060791,-2.465649,0.312977,-0.969466
1.038818,0.006104,-0.067139,-2.236641,0.458015,-1.137405
1.032959,0.003662,-0.065918,-2.274809,0.442748,-1.389313
1.039795,0.007812,-0.060303,-2.236641,-0.007634,-1.580153
1.040283,0.006104,-0.048828,-2.145038,-0.206107,-1.412214
1.044189,0.005859,-0.051514,-2.19084,-0.40458,-0.900763
1.039307,0.008057,-0.059814,-2.175573,-0.320611,-1.007634
1.023682,0.002197,-0.070312,-2.229008,-0.793893,-0.755725
1.037354,0.00293,-0.062744,-2.40458,-0.80916,-0.961832
1.036133,0.004395,-0.056152,-2.251908,-1.206107,-0.89313
1.0354,0.005371,-0.06665,-1.984733,-1.351145,-1.007634
1.039795,0.009766,-0.061768,-2.045802,-1.396947,-0.89313
1.038818,0.005371,-0.069824,-2.022901,-1.038168,-1.267176
1.043457,0.006348,-0.068359,-1.969466,-0.732824,-1.587786
1.039062,0.008789,-0.059326,-1.992366,-0.740458,-1.778626
1.036133,0.008057,-0.06665,-2.236641,-0.793893,-1.816794
1.04126,0.009033,-0.057861,-2.152672,-0.732824,-1.725191
1.03833,0.001953,-0.061523,-1.923664,-1.007634,-1.648855
1.039062,0.005859,-0.071289,-1.946565,-0.916031,-1.29771
1.041748,0.000244,-0.068359,-1.847328,-0.977099,-1.442748
1.043945,0.00293,-0.069092,-2.053435,-0.793893,-1.618321
1.038818,0.005127,-0.065918,-2.099237,-0.572519,-1.679389
1.041748,0.008057,-0.062256,-2.068702,-0.564885,-1.78626
1.037598,0.0,-0.056152,-2.099237,-0.70229,-1.603053
1.039307,0.007324,-0.062744,-2.167939,-0.70229,-1.648855
1.030518,0.009521,-0.060303,-2.0,-0.625954,-1.687023
1.038818,0.009521,-0.061523,-2.083969,-0.954198,-1.21374
1.032959,0.007812,-0.057861,-2.091603,-0.877863,-1.030534
1.035645,0.004883,-0.066406,-2.229008,-0.870229,-1.48855
1.037842,-0.001709,-0.068115,-2.022901,-0.938931,-1.351145
1.038086,0.003906,-0.071045,-2.030534,-1.259542,-1.709924
1.039795,0.000977,-0.053711,-2.030534,-1.206107,-1.763359
1.041748,0.001953,-0.056885,-1.977099,-1.236641,-1.78626
1.043945,0.005615,-0.058838,-2.061069,-1.21374,-1.770992
1.043457,0.003662,-0.068115,-2.045802,-1.160305,-1.923664
1.048828,0.006104,-0.071289,-1.984733,-0.969466,-1.59542
1.051025,0.005615,-0.074219,-1.931298,-0.778626,-1.381679
1.062012,0.008545,-0.06543,-1.938931,-0.389313,-1.503817
1.058838,0.006592,-0.058594,-2.167939,-0.618321,-1.21374
0.988037,-0.009033,-0.057617,-1.770992,-1.969466,-4.114504
1.023438,0.009277,-0.071045,-1.793893,-1.083969,-3.961832
1.084961,0.006592,-0.062988,-2.053435,-0.946565,-0.343511
1.042725,-0.007324,-0.062256,-2.267176,-2.763359,0.320611
1.023193,0.005859,-0.071045,-2.19084,-3.183206,-0.80916
1.052734,0.008545,-0.078125,-2.557252,-0.748092,0.740458
1.017334,0.008789,-0.056641,-2.343511,-0.70229,-0.366412
1.021729,0.007568,-0.067871,-2.335878,-1.137405,-0.465649
1.025635,-0.007324,-0.046875,-2.343511,-1.259542,-1.687023
1.03125,-0.003662,-0.061279,-2.259542,-1.610687,-3.015267
1.041016,0.00293,-0.055664,-1.847328,-2.320611,-3.274809
1.037109,0.010986,-0.070557,-1.862595,-2.961832,-3.664122
1.056152,0.006836,-0.06543,-1.740458,-2.328244,-3.427481
