xacc,yacc,zacc,xgyro,ygyro,zgyro
0.969238,-0.210938,0.220703,15.725191,9.709924,-15.251908
0.969482,-0.228760,0.211426,14.000000,8.961832,-14.396947
0.972656,-0.243408,0.181396,12.519084,9.526717,-17.099237
0.979248,-0.256592,0.152344,11.877863,10.809160,-22.793894
0.993164,-0.262695,0.122559,11.664123,12.793893,-31.725191
1.000977,-0.264404,0.114502,11.847328,15.160305,-43.053436
1.027344,-0.257568,0.124756,12.000000,17.862595,-53.938931
1.043945,-0.245361,0.133301,11.312977,20.244274,-62.717556
1.056641,-0.223633,0.152832,9.832061,22.564886,-68.625954
1.061523,-0.196289,0.164551,6.824428,24.152672,-71.114502
1.062500,-0.173340,0.178223,2.702290,25.740458,-70.519081
1.044678,-0.158691,0.186768,-1.618321,26.305344,-67.770996
1.029541,-0.156982,0.189697,-5.664122,26.534351,-64.900764
1.010498,-0.149658,0.186279,-8.809160,26.335878,-62.717556
0.985107,-0.148193,0.197021,-11.114504,26.045801,-61.847328
0.963379,-0.154053,0.197266,-13.297709,24.748091,-62.549618
0.951416,-0.163574,0.203857,-14.442748,22.305344,-64.656487
0.959229,-0.161865,0.208008,-14.946565,19.755726,-67.526718
0.981934,-0.172119,0.200195,-15.267176,17.358778,-71.206108
1.027832,-0.177979,0.185791,-15.053435,15.862596,-75.145035
1.079102,-0.182617,0.178223,-14.717557,15.709924,-79.862595
1.123779,-0.185547,0.147461,-13.572519,15.893129,-84.625954
1.148926,-0.182129,0.141357,-12.458015,16.931297,-88.076332
1.136963,-0.164795,0.122314,-11.221375,17.755726,-88.442749
1.108887,-0.151123,0.124023,-9.648855,18.625954,-84.977097
1.059814,-0.145264,0.150635,-7.343512,19.389313,-76.839691
1.021729,-0.121338,0.175293,-4.854962,20.152672,-65.435112
0.970947,-0.099609,0.197998,-1.725191,21.206106,-51.984734
0.944580,-0.093018,0.215088,0.534351,21.526718,-38.488548
0.927002,-0.075684,0.229248,2.641221,20.564886,-27.007633
0.932861,-0.077881,0.236328,3.847328,18.122137,-18.977098
0.947266,-0.099854,0.245117,5.328244,14.824428,-14.580153
0.990723,-0.131104,0.227783,6.549618,12.320611,-13.328244
1.041992,-0.167969,0.199707,8.717557,12.366412,-15.129771
1.089111,-0.221191,0.170410,11.465649,14.656488,-19.572519
1.121826,-0.259277,0.150879,15.251908,19.847328,-25.038168
1.111084,-0.281250,0.130615,19.419847,26.809160,-30.351145
1.081299,-0.277832,0.120117,23.068703,32.793892,-35.801525
1.060303,-0.254150,0.109619,25.877863,37.358780,-40.091602
1.054443,-0.223633,0.118408,27.801527,39.969467,-43.465649
1.067383,-0.190674,0.114990,29.007633,41.404579,-46.534351
1.078369,-0.150391,0.130371,27.725191,42.015266,-48.030533
1.072266,-0.121338,0.150391,25.480917,41.282444,-48.335876
1.053955,-0.103760,0.179443,22.106871,39.908398,-46.961834
1.042725,-0.093750,0.207520,17.801527,38.763359,-42.824429
1.019043,-0.091309,0.229248,13.816793,37.740459,-36.748093
0.994629,-0.110352,0.260010,10.763359,37.114502,-29.740458
0.986084,-0.124268,0.268066,8.198473,36.671757,-22.916031
0.977783,-0.147217,0.278320,5.389313,36.625954,-18.656488
0.986572,-0.177734,0.259766,2.885496,36.351147,-17.572519
0.990723,-0.207520,0.247559,0.534351,35.435116,-21.145039
0.997070,-0.245117,0.227051,-0.519084,33.541985,-28.076336
1.008057,-0.269287,0.211670,-1.206107,31.908398,-37.740459
1.001221,-0.278320,0.204590,-1.419847,30.030535,-49.114502
0.996582,-0.277832,0.195312,-2.305344,28.030535,-60.732826
0.997559,-0.253906,0.198730,-5.312977,26.549618,-70.442749
0.996338,-0.229248,0.197754,-8.473283,24.396946,-79.358780
0.989990,-0.219727,0.202637,-10.671756,22.442749,-87.374046
0.993408,-0.199219,0.207275,-12.503817,20.183207,-93.832062
0.997314,-0.184814,0.213623,-13.297709,18.076336,-98.549622
1.016113,-0.163330,0.218018,-14.015267,16.656488,-99.938934
1.027344,-0.142822,0.219971,-14.503817,16.000000,-98.977097
1.047852,-0.117920,0.214355,-14.885496,16.290077,-95.511452
1.053467,-0.091797,0.216309,-15.664123,16.793894,-89.984734
1.042969,-0.064941,0.229980,-16.412214,17.022902,-83.511452
1.025391,-0.046875,0.240234,-17.648855,16.351145,-75.633591
1.006104,-0.036133,0.236816,-19.053434,14.931297,-68.427483
0.993164,-0.016846,0.251709,-20.748091,13.389313,-62.198475
0.997070,-0.008057,0.253662,-22.809160,11.328244,-57.877861
1.018066,-0.018799,0.242188,-24.931297,10.244275,-55.312977
1.058105,-0.048096,0.243408,-25.129770,10.656488,-54.198475
1.097412,-0.077148,0.241211,-23.908398,13.038168,-52.671757
1.123291,-0.098877,0.225098,-21.557251,16.595419,-50.473282
1.125000,-0.104492,0.213135,-19.267176,20.687023,-47.923664
1.114014,-0.108398,0.210205,-17.664122,24.030535,-45.480915
1.089111,-0.108643,0.195312,-16.656488,26.488550,-43.694656
1.073242,-0.108643,0.201172,-16.458015,27.679390,-43.022900
1.046631,-0.115967,0.200195,-15.877863,26.992367,-42.885498
1.025391,-0.122803,0.197021,-14.809160,25.511450,-43.297710
1.017822,-0.131348,0.203369,-12.885496,23.007633,-44.137405
1.021484,-0.139648,0.213623,-10.671756,21.267176,-44.305344
1.024658,-0.142578,0.222900,-8.244275,19.755726,-44.351147
1.023438,-0.135986,0.208984,-5.877862,19.328245,-44.106869
1.039551,-0.132324,0.206787,-3.740458,19.114504,-43.114502
1.037598,-0.125977,0.209229,-1.954198,19.572519,-42.000000
1.039062,-0.120361,0.203369,-0.870229,19.969465,-41.297710
1.040039,-0.109131,0.216064,0.213740,20.213741,-40.442749
1.036621,-0.098877,0.203369,0.488550,20.259542,-39.969467
1.039062,-0.090820,0.202148,1.160305,20.274809,-40.061069
1.040771,-0.095215,0.212402,1.480916,20.274809,-40.183205
1.039795,-0.097412,0.203125,2.259542,20.122137,-40.946564
1.055176,-0.106445,0.198242,3.068702,20.091602,-41.541985
1.048828,-0.107666,0.186523,3.633588,19.877863,-42.030533
1.050049,-0.099609,0.197021,4.488550,20.000000,-42.641220
1.041992,-0.105225,0.193115,4.900764,20.152672,-43.450382
1.040283,-0.103760,0.190918,4.931298,20.213741,-44.015266
1.031494,-0.101318,0.202881,5.267176,20.061069,-44.809162
1.022949,-0.100586,0.202148,5.068702,19.709923,-45.190838
1.016113,-0.097656,0.189697,4.824428,18.748091,-45.358780
1.010010,-0.085449,0.207520,4.137404,18.015266,-45.526718
1.011719,-0.090088,0.198730,3.603053,17.312977,-45.175571
1.011475,-0.086670,0.199951,3.297710,16.992367,-45.083969
1.014404,-0.083496,0.199463,3.297710,17.068703,-44.977100
1.013672,-0.090332,0.206787,2.671756,17.709923,-44.274811
1.017578,-0.082520,0.208496,2.702290,17.755726,-44.381680
1.006104,-0.079834,0.210938,2.061069,18.000000,-43.862595
1.003662,-0.081787,0.209229,1.435115,17.358778,-43.282444
1.000977,-0.078857,0.212158,0.717557,16.824427,-43.083969
1.004150,-0.078857,0.210449,0.030534,16.412214,-42.748093
1.011719,-0.086670,0.207031,-0.549618,16.320610,-42.213741
1.016602,-0.086670,0.203613,-1.221374,16.732824,-42.183205
1.025146,-0.089844,0.202637,-1.328244,17.358778,-42.366413
1.039307,-0.091797,0.190430,-1.847328,18.198473,-42.748093
1.040527,-0.087158,0.202881,-2.702290,19.587786,-42.717556
1.037842,-0.093750,0.205566,-2.839695,20.045801,-42.885498
1.037354,-0.102539,0.208740,-3.083969,19.984734,-42.763359
1.026611,-0.104248,0.215332,-3.221374,19.679390,-42.320610
1.027588,-0.108887,0.221924,-3.496183,18.687023,-41.496181
1.021240,-0.117920,0.222900,-3.725191,17.114504,-41.145039
