time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1356790067,1.1157226562,-0.1054687500,-0.2712402344,0.1068702266, -11.0229005814, -18.8702297211
1356800067,1.1550292969,-0.1291503906,-0.2805175781,-0.0916030556, -3.3740458488, -4.0458016396
1356810067,1.1440429688,-0.3422851562,-0.2700195312,8.2290077209, 5.5877861977, 2.6106870174
1356820067,1.1135253906,-0.2155761719,-0.2641601562,18.1221370697, 10.4122133255, 0.0610687025
1356830067,1.1367187500,-0.0522460938,-0.2365722656,-1.9694656134, 8.3664121628, -4.1374044418
1356840067,1.0590820312,-0.1916503906,-0.1594238281,-1.1145038605, -1.7099236250, -1.8931298256
1356850067,1.1093750000,-0.1933593750,-0.2048339844,-1.3435114622, -8.1068706512, -2.9770991802
1356860067,1.1411132812,-0.2126464844,-0.2451171875,-1.0839694738, -2.4427480698, -2.1068701744
1356870067,1.1284179688,-0.2585449219,-0.2275390625,0.5190839767, 2.0916030407, -4.6259541512
1356880067,1.1101074219,-0.4353027344,-0.1733398438,20.0000000000, 0.0152671756, -0.3053435087
1356890067,1.0891113281,-0.2333984375,-0.2199707031,38.3664131165, -2.4732823372, 3.9694657326
1356900067,1.1618652344,-0.1379394531,-0.2497558594,23.6183204651, -3.1297709942, 3.3893129826
1356910067,1.1325683594,-0.1750488281,-0.2395019531,13.3435115814, -1.8625954390, -1.1450381279
1356920067,1.1250000000,-0.1242675781,-0.2463378906,1.3587785959, -0.4580152631, -4.0916032791
1356930067,1.1286621094,-0.1948242188,-0.2465820312,-1.8625954390, 3.6030533314, -3.7709922791
1356940067,1.1123046875,-0.2045898438,-0.2307128906,-1.8473281860, 5.0534353256, -2.1679389477
1356950067,1.1037597656,-0.2133789062,-0.2155761719,-1.9083969593, 1.5267175436, -1.0839694738
1356960067,1.1262207031,-0.2121582031,-0.2265625000,-2.2290077209, -1.5572519302, -0.9770992398
1356970067,1.1418457031,-0.2006835938,-0.2395019531,-2.3511450291, -0.7786259651, 0.5801526904
1356980067,1.1379394531,-0.2011718750,-0.2490234375,-2.3206107616, 1.8015266657, 2.3664121628
1356990067,1.1293945312,-0.2119140625,-0.2438964844,-2.5496182442, 2.9007632732, 3.5419847965
1357000067,1.1059570312,-0.1960449219,-0.2248535156,-2.3816792965, 2.7480916977, 7.7099237442
1357010067,1.1049804688,-0.2165527344,-0.2397460938,-2.6870229244, 1.7557251453, 10.9160308838
1357020067,1.1586914062,-0.1821289062,-0.2338867188,-3.3435113430, 3.3282442093, 12.8396949768
1357030067,1.1291503906,-0.2102050781,-0.2385253906,-3.1297709942, 4.6412215233, 13.1908397675
1357040067,1.1301269531,-0.2387695312,-0.2473144531,-3.3129770756, 5.0687022209, 10.1374044418
1357050067,1.1418457031,-0.2280273438,-0.2580566406,-3.1145038605, 7.6030535698, 9.7251911163
1357060067,1.1406250000,-0.2226562500,-0.2497558594,-3.5877861977, 11.0534353256, 9.9847326279
1357070067,1.1372070312,-0.2233886719,-0.2595214844,-4.7480916977, 14.5801525116, 11.2061071396
1357080067,1.1269531250,-0.2326660156,-0.2636718750,-5.2824425697, 18.7022895813, 12.2137403488
1357090067,1.1711425781,-0.2714843750,-0.3000488281,-8.4427480698, 23.8015270233, 13.7557249069
1357100067,1.0959472656,-0.3244628906,-0.1425781250,-1.2366411686, 25.8778629303, 7.8015265465
1357110067,1.0698242188,-0.2934570312,-0.0805664062,-0.4122137427, 13.5267171860, -2.0000000000
1357120067,1.0822753906,-0.2416992188,-0.1159667969,-1.6030534506, 0.5648854971, -2.1984732151
1357130067,1.0925292969,-0.2255859375,-0.1748046875,-1.8473281860, -4.7022900581, 2.3816792965
1357140067,1.1347656250,-0.2543945312,-0.2304687500,-1.3587785959, -1.9847328663, 3.7251908779
1357150067,1.1674804688,-0.2690429688,-0.2636718750,-1.3893129826, 5.8167939186, -2.9007632732
1357160067,1.1044921875,-0.2219238281,-0.2248535156,-1.2366411686, 8.1068706512, -0.1221374050
1357170067,1.0998535156,-0.2375488281,-0.2021484375,-1.4503816366, 6.5496182442, 2.0916030407
1357180067,1.1062011719,-0.2548828125,-0.1896972656,-1.1908396482, 4.7328243256, 0.2442748100
1357190067,1.1079101562,-0.2431640625,-0.1887207031,-1.5114504099, 2.3358778954, -0.6564885378
1357200067,1.1096191406,-0.2346191406,-0.1994628906,-1.6335878372, 0.4732824564, -0.2900763452
1357210067,1.1210937500,-0.2478027344,-0.1977539062,-1.7099236250, 0.5648854971, 0.1221374050
1357220067,1.1342773438,-0.2412109375,-0.2004394531,-1.0992366076, 1.8015266657, 0.3511450291
1357230067,1.1245117188,-0.2395019531,-0.1982421875,-1.6488549709, 2.4732823372, 1.0381679535
1357240067,1.1213378906,-0.2404785156,-0.2104492188,-1.7099236250, 2.0000000000, 1.2061069012
1357250067,1.0944824219,-0.2468261719,-0.1752929688,-1.0687023401, -3.8473281860, 2.2137403488
1357260067,1.1259765625,-0.2541503906,-0.1965332031,-1.7557251453, -6.1984734535, -0.0916030556
1357270067,1.1301269531,-0.2343750000,-0.2192382812,-1.6030534506, -5.4961833954, 1.3740458488
1357280067,1.1157226562,-0.2255859375,-0.2282714844,-1.8778625727, -3.3129770756, 3.0381679535
1357290067,1.1206054688,-0.2297363281,-0.2241210938,-1.6335878372, -1.6335878372, 3.7709922791
1357300067,1.1760253906,-0.3015136719,-0.2714843750,-0.1221374050, 5.5572519302, -4.8549618721
