time,xacc,yacc,zacc,xgyro,ygyro,zgyro
844000067,1.0502929688,-0.2661132812,-0.4416503906,-1.8320610523, 0.8244274855, -1.9847328663
844010067,1.0463867188,-0.2680664062,-0.4421386719,-1.6641221046, 1.4045801163, -2.0458016396
844020067,1.0534667969,-0.2690429688,-0.4421386719,-1.6030534506, 1.3435114622, -1.9389313459
844030067,1.0490722656,-0.2644042969,-0.4399414062,-1.4351145029, 1.5419846773, -1.7862595320
844040067,1.0510253906,-0.2717285156,-0.4423828125,-1.5725190639, 1.4656488895, -1.7251908779
844050067,1.0505371094,-0.2690429688,-0.4455566406,-1.8473281860, 1.5267175436, -1.8320610523
844060067,1.0512695312,-0.2670898438,-0.4431152344,-1.7251908779, 1.2213740349, -1.6488549709
844070067,1.0532226562,-0.2690429688,-0.4348144531,-1.8167939186, 1.2366411686, -1.3740458488
844080067,1.0522460938,-0.2673339844,-0.4340820312,-1.7099236250, 1.2519084215, -1.4351145029
844090067,1.0532226562,-0.2666015625,-0.4472656250,-1.4656488895, 1.0992366076, -1.4198473692
844100067,1.0541992188,-0.2668457031,-0.4367675781,-1.5725190639, 1.5419846773, -1.5267175436
844110067,1.0493164062,-0.2661132812,-0.4299316406,-1.4809160233, 1.3129770756, -1.4503816366
844120067,1.0434570312,-0.2631835938,-0.4440917969,-1.4961831570, 1.4809160233, -1.5877863169
844130067,1.0546875000,-0.2685546875,-0.4467773438,-1.5572519302, 1.7251908779, -1.8625954390
844140067,1.0490722656,-0.2687988281,-0.4445800781,-1.8320610523, 1.9389313459, -1.6030534506
844150067,1.0476074219,-0.2641601562,-0.4443359375,-1.9847328663, 1.8167939186, -1.6335878372
844160067,1.0483398438,-0.2685546875,-0.4345703125,-1.7557251453, 1.7099236250, -1.9847328663
844170067,1.0478515625,-0.2709960938,-0.4406738281,-1.7251908779, 1.1755725145, -2.2748091221
844180067,1.0444335938,-0.2651367188,-0.4343261719,-1.9541984797, 0.5190839767, -2.4580152035
844190067,1.0468750000,-0.2653808594,-0.4318847656,-1.8473281860, -0.1832061112, -2.5190839767
844200067,1.0527343750,-0.2744140625,-0.4399414062,-1.6030534506, -0.8244274855, -2.4122138023
844210067,1.0505371094,-0.2697753906,-0.4396972656,-1.7251908779, -0.3358778656, -2.4274809361
844240067,1.0588378906,-0.2661132812,-0.4384765625,-1.8625954390, 0.4885496199, -1.5419846773
844250067,1.0554199219,-0.2709960938,-0.4431152344,-1.9847328663, 1.0534350872, -1.9083969593
844260067,1.0505371094,-0.2639160156,-0.4526367188,-2.0458016396, 1.5877863169, -1.6946564913
844270067,1.0471191406,-0.2619628906,-0.4448242188,-1.8931298256, 2.2137403488, -0.6106870174
844280067,1.0490722656,-0.2646484375,-0.4516601562,-1.5877863169, 1.8931298256, 0.0305343512
844290067,1.0397949219,-0.2639160156,-0.4499511719,-1.5114504099, 1.3129770756, 0.2442748100
844300067,1.0458984375,-0.2700195312,-0.4504394531,-1.4351145029, 1.0687023401, -0.5496183038
844310067,1.0490722656,-0.2692871094,-0.4514160156,-1.8167939186, 1.9541984797, -1.8320610523
844320067,1.0461425781,-0.2683105469,-0.4448242188,-1.6335878372, 3.1145038605, -3.1908397675
844330067,1.0437011719,-0.2692871094,-0.4584960938,-2.1679389477, 4.5038166046, -4.0458016396
844340067,1.0351562500,-0.2722167969,-0.4443359375,-2.3664121628, 5.3893127441, -4.5190839767
844350067,1.0375976562,-0.2590332031,-0.4394531250,-2.4274809361, 5.0839695930, -4.1526718140
844360067,1.0434570312,-0.2536621094,-0.4318847656,-1.9389313459, 4.0458016396, -3.2061069012
844370067,1.0446777344,-0.2653808594,-0.4184570312,-1.9236640930, 2.1526718140, -2.5496182442
844380067,1.0559082031,-0.2636718750,-0.4196777344,-1.6335878372, 0.2595419884, -2.1068701744
844390067,1.0578613281,-0.2685546875,-0.4062500000,-1.5572519302, -0.7175572515, -1.9389313459
844400067,1.0673828125,-0.2712402344,-0.4218750000,-1.6488549709, -0.8244274855, -1.6488549709
844410067,1.0683593750,-0.2670898438,-0.4375000000,-1.3893129826, -0.1832061112, -1.4503816366
844420067,1.0656738281,-0.2734375000,-0.4423828125,-1.7099236250, 0.1374045759, -1.3587785959
844430067,1.0576171875,-0.2697753906,-0.4455566406,-1.6488549709, 0.4885496199, -1.3893129826
844440067,1.0622558594,-0.2666015625,-0.4433593750,-1.5877863169, 0.4427480996, -1.2366411686
844450067,1.0527343750,-0.2629394531,-0.4467773438,-1.6335878372, 0.3969465792, -0.9923664331
844460067,1.0615234375,-0.2636718750,-0.4462890625,-1.4961831570, 0.3969465792, -0.5343511701
844470067,1.0556640625,-0.2612304688,-0.4465332031,-1.6335878372, 0.5343511701, -0.5343511701
844480215,1.0588378906,-0.2631835938,-0.4458007812,-1.2977099419, 0.9618320465, -0.7480915785
844490067,1.0588378906,-0.2644042969,-0.4506835938,-1.3740458488, 1.5725190639, -1.2824426889
844500067,1.0505371094,-0.2683105469,-0.4438476562,-1.3893129826, 2.0763359070, -1.9847328663
844510072,1.0463867188,-0.2678222656,-0.4360351562,-1.5572519302, 2.4732823372, -2.2900762558
844520067,1.0437011719,-0.2661132812,-0.4365234375,-1.6183205843, 2.3969466686, -2.3511450291
844530067,1.0417480469,-0.2749023438,-0.4382324219,-1.7099236250, 1.8778625727, -2.1068701744
844540067,1.0441894531,-0.2719726562,-0.4291992188,-1.6946564913, 1.3129770756, -1.9236640930
844550067,1.0473632812,-0.2631835938,-0.4245605469,-1.5877863169, 0.4580152631, -1.4045801163
844560067,1.0468750000,-0.2585449219,-0.4343261719,-1.4809160233, -0.1068702266, -1.0229008198
844570067,1.0507812500,-0.2648925781,-0.4343261719,-1.2824426889, -0.1832061112, -1.1755725145
844580067,1.0524902344,-0.2651367188,-0.4357910156,-1.3129770756, 0.4427480996, -1.3740458488
844590067,1.0546875000,-0.2685546875,-0.4477539062,-1.4961831570, 1.4198473692, -1.6793893576
844600067,1.0434570312,-0.2736816406,-0.4511718750,-1.3435114622, 2.2900762558, -1.9236640930
844610067,1.0517578125,-0.2714843750,-0.4511718750,-1.2213740349, 2.9465649128, -1.9847328663
844640067,1.0756835938,-0.2678222656,-0.4299316406,-1.9389313459, 1.2977099419, -2.3816792965
844650067,1.0793457031,-0.2670898438,-0.4401855469,-1.8625954390, 0.8091602921, -1.4961831570
844660067,1.0805664062,-0.2683105469,-0.4472656250,-1.6793893576, 1.7251908779, -0.3664122224
844670067,1.0686035156,-0.2656250000,-0.4497070312,-1.6030534506, 3.6183207035, 0.8702290058
844680067,1.0747070312,-0.2661132812,-0.4389648438,-1.4045801163, 5.6335878372, 2.1832060814
844690067,1.0532226562,-0.2727050781,-0.4313964844,-1.2824426889, 6.8244276047, 3.3282442093
844700067,1.0422363281,-0.2709960938,-0.4370117188,-0.7480915785, 7.6946563721, 3.6793892384
844710067,1.0268554688,-0.2790527344,-0.4301757812,-0.9007633328, 7.4503817558, 3.4198472500
844740067,1.0231933594,-0.2717285156,-0.4123535156,-1.0992366076, 2.8091602325, -1.4045801163
844750067,1.0324707031,-0.2668457031,-0.4267578125,-1.7709923983, 0.5648854971, -2.9312977791
844760067,1.0390625000,-0.2656250000,-0.4360351562,-2.0458016396, -0.5038167834, -3.2824428082
844770067,1.0495605469,-0.2614746094,-0.4426269531,-2.3816792965, -1.1450381279, -2.9160306454
844780067,1.0622558594,-0.2607421875,-0.4414062500,-2.2290077209, -0.5038167834, -2.3816792965
844790067,1.0737304688,-0.2585449219,-0.4453125000,-2.1374046803, 0.4732824564, -1.7251908779
844800067,1.0847167969,-0.2626953125,-0.4348144531,-2.0916030407, 1.8167939186, -0.4885496199
844810067,1.0869140625,-0.2592773438,-0.4338378906,-2.2442748547, 2.2137403488, 0.9770992398
844820067,1.0930175781,-0.2626953125,-0.4304199219,-2.5343511105, 2.2290077209, 3.0076336861
844830067,1.1071777344,-0.2587890625,-0.4255371094,-2.7786259651, 1.7862595320, 4.2748093605
844840067,1.1079101562,-0.2656250000,-0.4262695312,-3.2366411686, 1.0992366076, 5.2671756744
844850067,1.1137695312,-0.2631835938,-0.4272460938,-3.6641221046, 0.6564885378, 6.1832060814
844860067,1.1232910156,-0.2714843750,-0.4421386719,-3.8778626919, 1.8625954390, 5.2519083023
844870067,1.1113281250,-0.2744140625,-0.4484863281,-4.6106872559, 4.8854961395, 2.1526718140
844880067,1.0537109375,-0.2744140625,-0.4621582031,-4.6870226860, 10.0610685349, -0.4427480996
844890067,0.9914550781,-0.2736816406,-0.4670410156,-3.8473281860, 17.8931293488, -0.7022900581
844900067,0.9260253906,-0.2839355469,-0.4619140625,-1.7251908779, 25.6335868835, 2.1526718140
844910067,0.8703613281,-0.2871093750,-0.4162597656,-0.0152671756, 28.0916023254, 5.5267176628
844920067,0.8527832031,-0.2937011719,-0.3901367188,1.5114504099, 23.1450386047, 7.2671756744
844930067,0.8923339844,-0.3022460938,-0.3798828125,1.1297709942, 12.7328243256, 6.8244276047
844940067,0.9775390625,-0.2866210938,-0.3933105469,-0.1832061112, 2.9160306454, 6.3358778954
844950067,1.0708007812,-0.2792968750,-0.4184570312,-1.8625954390, -3.5419847965, 8.8091602325
844960067,1.1450195312,-0.2849121094,-0.4399414062,-3.2977099419, -5.5419845581, 13.4656486511
844970067,1.1584472656,-0.3063964844,-0.4606933594,-3.8473281860, -3.8931298256, 16.7480907440
844980067,1.1567382812,-0.3332519531,-0.4616699219,-3.7862596512, -0.3053435087, 15.9541988373
844990067,1.1250000000,-0.3244628906,-0.4436035156,-2.9618320465, 2.6412212849, 12.4885492325
845000067,1.0969238281,-0.3063964844,-0.3850097656,-0.9007633328, 2.7175571918, 8.7175569534
845010067,1.0703125000,-0.2790527344,-0.3444824219,1.0687023401, -0.9007633328, 5.0534353256
845020067,1.0275878906,-0.2456054688,-0.3061523438,2.3358778954, -8.0000000000, 2.2900762558
845030067,1.0021972656,-0.2255859375,-0.2915039062,2.9770991802, -15.9083967209, 0.0152671756
845040067,0.9882812500,-0.2202148438,-0.3039550781,3.8778626919, -20.8854961395, -0.9312977195
845050067,0.9738769531,-0.2229003906,-0.3337402344,4.6412215233, -21.4809169769, 0.7328244448
845060067,0.9572753906,-0.2556152344,-0.3596191406,4.9465646744, -18.7175579071, 3.3435113430
845070067,0.9509277344,-0.3007812500,-0.3813476562,4.6564884186, -15.5267171860, 5.4198474884
845080067,0.9550781250,-0.3410644531,-0.3852539062,3.9389312267, -14.4885492325, 9.3740453720
845090067,0.9624023438,-0.4055175781,-0.4050292969,3.4656488895, -15.7709922791, 10.4122133255
845100067,0.9606933594,-0.4523925781,-0.4069824219,1.7557251453, -16.7786254883, 6.4580154419
845110067,0.9655761719,-0.4658203125,-0.4123535156,0.7022900581, -17.5419845581, 0.1374045759
845120067,0.9743652344,-0.4479980469,-0.3806152344,-0.4580152631, -18.8396949768, -5.3740458488
845130067,0.9963378906,-0.4226074219,-0.3652343750,-0.9007633328, -20.6259536743, -8.7786254883
845140067,1.0131835938,-0.3959960938,-0.3569335938,0.1832061112, -23.5572509766, -11.1755723953
845150067,1.0109863281,-0.3718261719,-0.3710937500,1.8625954390, -26.0458011627, -11.4656486511
845160067,1.0197753906,-0.3369140625,-0.3806152344,3.9847328663, -27.2977104187, -10.8091602325
845170067,1.0417480469,-0.3186035156,-0.3972167969,4.9465646744, -28.2290077209, -11.3129768372
845180067,1.0334472656,-0.3334960938,-0.3972167969,5.7099237442, -30.1221370697, -11.4198474884
845190067,1.0336914062,-0.3212890625,-0.4223632812,5.8167939186, -32.1832046509, -10.5343513489
845200067,1.0390625000,-0.3186035156,-0.4245605469,5.0381679535, -33.6488533020, -8.6717557907
845210067,1.0419921875,-0.3376464844,-0.4506835938,5.4503817558, -32.1984748840, -7.4198474884
845220067,1.0544433594,-0.3273925781,-0.4775390625,6.3053436279, -30.9160308838, -8.2137403488
845230067,1.0727539062,-0.3417968750,-0.5087890625,5.9389314651, -31.2977104187, -9.7709922791
845240067,1.0805664062,-0.3073730469,-0.5393066406,7.4656486511, -32.1526718140, -8.9618320465
845250067,1.1074218750,-0.3032226562,-0.5666503906,9.5725193024, -30.8091602325, -6.7175574303
845260067,1.0922851562,-0.2934570312,-0.5859375000,9.3587789536, -30.0000000000, -2.8854961395
845270067,1.0837402344,-0.2880859375,-0.5837402344,9.4198474884, -30.4427490234, -3.6030533314
845280067,1.0744628906,-0.2377929688,-0.5820312500,9.9389314651, -31.8625946045, -8.2595415115
845290067,1.0546875000,-0.1977539062,-0.5759277344,8.3358774185, -31.8778629303, -6.3358778954
845300067,1.0629882812,-0.1660156250,-0.5646972656,4.2900762558, -30.5801525116, -1.9541984797
845310067,1.0676269531,-0.2192382812,-0.5493164062,7.2061066628, -31.0839691162, -5.6335878372
845320067,1.0617675781,-0.1936035156,-0.5607910156,6.5343513489, -30.5954189301, -0.0458015278
845330067,1.0529785156,-0.1743164062,-0.5739746094,8.5496187210, -29.4503822327, -0.1068702266
845340067,1.0595703125,-0.1818847656,-0.5869140625,8.9923667908, -27.8320617676, 2.1374046803
845350067,1.0217285156,-0.2026367188,-0.5939941406,10.1221370697, -27.7099227905, 3.2671756744
