time,xacc,yacc,zacc,xgyro,ygyro,zgyro
835990067,1.0712890625,-0.0688476562,-0.4033203125,-3.4503817558, 1.7862595320, 9.5877866745
836000067,1.0776367188,-0.0900878906,-0.4011230469,-3.1603052616, 0.9923664331, 11.2671756744
836010067,1.0856933594,-0.0812988281,-0.4077148438,-3.4503817558, 0.6106870174, 12.2290077209
836020067,1.0888671875,-0.0957031250,-0.4184570312,-3.4656488895, 1.6488549709, 12.2290077209
836030067,1.0927734375,-0.1101074219,-0.4267578125,-4.3816795349, 3.3435113430, 11.7557249069
836040067,1.0961914062,-0.0913085938,-0.4282226562,-4.4732823372, 4.1374044418, 10.4122133255
836050067,1.0883789062,-0.0917968750,-0.4291992188,-4.9312977791, 3.9694657326, 10.6259546280
836060067,1.0944824219,-0.1081542969,-0.4189453125,-4.7480916977, 4.1526718140, 10.3969469070
836070067,1.0944824219,-0.1145019531,-0.4196777344,-4.8396945000, 3.3893129826, 9.3435115814
836080067,1.0998535156,-0.1520996094,-0.4003906250,-4.6106872559, 3.7404580116, 7.1450381279
836090067,1.0952148438,-0.1508789062,-0.4045410156,-4.0916032791, 2.9770991802, 3.2977099419
836110067,1.0710449219,-0.1826171875,-0.3830566406,-3.9083969593, 3.2824428082, -2.9465649128
836120067,1.0639648438,-0.1945800781,-0.3654785156,-3.9083969593, 2.0305342674, -6.1374044418
836130067,1.0588378906,-0.1931152344,-0.3620605469,-2.7633588314, -0.3206106722, -7.2061066628
836140067,1.0581054688,-0.1652832031,-0.3767089844,-1.8931298256, -2.6870229244, -8.0305347443
836150067,1.0844726562,-0.1486816406,-0.3879394531,-0.8244274855, -2.4427480698, -5.9847326279
836160067,1.0886230469,-0.1445312500,-0.4099121094,-0.0458015278, -1.0534350872, -4.3511452675
836170067,1.1008300781,-0.1403808594,-0.4052734375,0.6259542108, 1.1603053808, -3.7709922791
836180067,1.0998535156,-0.1342773438,-0.4067382812,1.0229008198, 2.4427480698, -3.9541983604
836190067,1.0854492188,-0.1379394531,-0.3913574219,0.7328244448, 2.5801527500, -4.0000000000
836200067,1.0744628906,-0.1279296875,-0.3767089844,0.1374045759, 1.3587785959, -3.9236640930
836210067,1.0693359375,-0.1252441406,-0.3847656250,-0.3969465792, -0.5190839767, -3.5267176628
836220067,1.0805664062,-0.1101074219,-0.3903808594,-1.0076335669, -2.2442748547, -3.0992367268
836230067,1.0959472656,-0.1057128906,-0.3925781250,-1.7099236250, -3.2671756744, -2.9007632732
836240067,1.1096191406,-0.1096191406,-0.4035644531,-1.7862595320, -3.3129770756, -3.1297709942
836250067,1.1215820312,-0.1137695312,-0.4211425781,-2.1374046803, -3.1755726337, -4.7480916977
836260067,1.1306152344,-0.1171875000,-0.4199218750,-1.9236640930, -2.3053436279, -7.1908397675
836270067,1.1303710938,-0.1127929688,-0.4094238281,-1.7862595320, -0.9923664331, -9.1603050232
836280067,1.1186523438,-0.1220703125,-0.4121093750,-1.0687023401, 0.2748091519, -9.5725193024
836290067,1.1130371094,-0.1179199219,-0.3955078125,-0.3511450291, 0.3511450291, -8.1984729767
836300067,1.1049804688,-0.1059570312,-0.3771972656,0.4580152631, -0.4122137427, -6.6412215233
836310067,1.0981445312,-0.1064453125,-0.3762207031,1.4351145029, -0.9160305262, -4.4274806976
836320067,1.0954589844,-0.1005859375,-0.3784179688,2.4885497093, -1.1755725145, -2.5343511105
836330067,1.0952148438,-0.0869140625,-0.3845214844,2.9465649128, -1.0992366076, -0.7022900581
836340067,1.0820312500,-0.0749511719,-0.3752441406,3.5267176628, -1.6030534506, 1.0076335669
836350067,1.0759277344,-0.0634765625,-0.3901367188,3.2519083023, -3.0229008198, 1.5114504099
