time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1412910067,1.1125488281,0.2919921875,-0.0505371094,-1.2061069012, 1.3740458488, -0.3664122224
1412920067,1.1042480469,0.3063964844,-0.0480957031,-1.2213740349, 0.8854961991, -0.3206106722
1412930067,1.0959472656,0.3095703125,-0.0517578125,-1.2061069012, 0.4580152631, 0.7480915785
1412940067,1.1027832031,0.2919921875,-0.0529785156,-1.2824426889, 0.4122137427, -1.7251908779
1412950067,1.1000976562,0.2912597656,-0.0607910156,-1.4503816366, 0.8854961991, -5.3740458488
1412960067,1.0991210938,0.3032226562,-0.0712890625,-2.0305342674, 1.8778625727, -5.9389314651
1412970067,1.1098632812,0.3171386719,-0.0676269531,-1.8473281860, 3.3282442093, -3.6030533314
1412980067,1.1142578125,0.3110351562,-0.0695800781,-1.8778625727, 4.0458016396, -1.6488549709
1412990067,1.1135253906,0.3049316406,-0.0668945312,-1.5419846773, 3.8778626919, -1.7557251453
1413000067,1.1113281250,0.3041992188,-0.0585937500,-1.2366411686, 3.1450381279, -2.5954198837
1413010067,1.1152343750,0.3037109375,-0.0705566406,-1.1450381279, 2.6259541512, -3.3282442093
1413020067,1.1135253906,0.3071289062,-0.0661621094,-1.4961831570, 1.9847328663, -3.3893129826
1413030067,1.1035156250,0.3129882812,-0.0559082031,-1.6183205843, 2.2137403488, -2.6259541512
1413040067,1.1079101562,0.3154296875,-0.0629882812,-2.1068701744, 2.4732823372, -2.3206107616
1413050067,1.1044921875,0.3100585938,-0.0593261719,-2.3816792965, 3.0076336861, -2.3206107616
1413060067,1.1057128906,0.3134765625,-0.0546875000,-2.3664121628, 3.2671756744, -2.3053436279
1413070067,1.0988769531,0.3164062500,-0.0605468750,-2.4580152035, 3.2061069012, -1.8320610523
1413080067,1.1018066406,0.3090820312,-0.0607910156,-2.0610687733, 2.9923663139, -1.6030534506
1413090067,1.1008300781,0.3081054688,-0.0549316406,-2.1221373081, 2.4580152035, -1.4198473692
1413100067,1.1005859375,0.3098144531,-0.0515136719,-1.7099236250, 2.1984732151, -1.3129770756
1413110067,1.0971679688,0.3071289062,-0.0424804688,-1.8931298256, 2.2595419884, -1.2671755552
1413120067,1.1005859375,0.3002929688,-0.0446777344,-1.9236640930, 1.2519084215, -1.3282443285
1413130067,1.0988769531,0.2980957031,-0.0424804688,-2.0152671337, 0.2442748100, -1.0381679535
1413140067,1.1174316406,0.3032226562,-0.0534667969,-1.7099236250, 0.1984732896, -0.3969465792
1413150067,1.1101074219,0.3037109375,-0.0571289062,-1.7862595320, -0.0916030556, -1.3129770756
1413160067,1.0981445312,0.3022460938,-0.0534667969,-1.1908396482, -0.5190839767, -1.1145038605
1413170067,1.0949707031,0.3044433594,-0.0515136719,-1.1450381279, -0.9618320465, -0.2595419884
1413180067,1.1018066406,0.2995605469,-0.0581054688,-1.1908396482, -0.5038167834, 0.1068702266
1413190067,1.1062011719,0.2917480469,-0.0534667969,-1.3282443285, -0.1526717544, -0.5648854971
1413200067,1.1003417969,0.3037109375,-0.0571289062,-1.2824426889, -0.1679389328, -1.7709923983
1413210067,1.1022949219,0.3056640625,-0.0729980469,-1.1145038605, 0.0152671756, -2.1679389477
1413220067,1.1076660156,0.3142089844,-0.0747070312,-1.1297709942, 0.4732824564, -2.2442748547
1413230067,1.0993652344,0.3134765625,-0.0688476562,-1.3129770756, 0.6259542108, -2.1526718140
1413240067,1.1093750000,0.3117675781,-0.0739746094,-1.2061069012, 0.8396946788, -1.7862595320
1413250067,1.1088867188,0.3059082031,-0.0703125000,-1.4809160233, 0.9007633328, -1.7557251453
1413260067,1.1113281250,0.3100585938,-0.0585937500,-1.7557251453, 0.7022900581, -1.5572519302
1413270067,1.1091308594,0.3000488281,-0.0632324219,-1.7709923983, 0.3053435087, -1.6488549709
1413280067,1.1145019531,0.3012695312,-0.0637207031,-1.8931298256, 0.4732824564, -1.8625954390
1413290067,1.1047363281,0.3073730469,-0.0725097656,-1.7251908779, 0.5954198241, -1.7862595320
1413300067,1.1125488281,0.3046875000,-0.0693359375,-1.8320610523, 1.2061069012, -1.8625954390
