xacc,yacc,zacc,xgyro,ygyro,zgyro
1.054688,-0.072021,-0.023438,-1.450382,22.473282,-43.190838
1.030518,-0.088135,-0.020752,-0.595420,22.274809,-42.519085
1.052002,-0.068604,-0.027100,-2.442748,24.213741,-43.145039
0.979736,-0.083252,-0.011475,-1.175573,24.809160,-42.854961
0.961670,-0.068604,0.002197,-0.580153,23.969465,-42.045803
1.006592,-0.059326,0.011475,-1.755725,21.282442,-41.664124
1.071289,-0.066895,-0.014404,-1.938931,21.129770,-41.969467
1.074463,-0.068848,-0.036621,-2.870229,22.931297,-42.473282
1.043213,-0.077148,-0.038574,-2.458015,24.839695,-43.053436
1.017822,-0.074219,-0.033691,-1.709924,25.175573,-43.083969
1.009277,-0.063232,-0.020752,-2.045802,24.824427,-42.916031
1.008057,-0.060303,-0.017334,-2.931298,23.816793,-42.625954
1.020508,-0.065186,-0.021729,-3.526718,22.824427,-42.351147
1.021729,-0.071533,-0.032471,-2.839695,23.114504,-42.198475
1.018555,-0.058105,-0.030762,-2.320611,23.755726,-41.007633
1.017822,-0.054199,-0.015137,-2.625954,24.381680,-39.511452
1.006104,-0.068359,-0.020996,-2.259542,23.938931,-38.503819
1.001953,-0.079346,-0.016602,-1.496183,24.687023,-38.320610
0.990967,-0.078857,-0.017090,-1.679389,24.778625,-37.725189
0.998779,-0.099121,-0.015381,0.442748,25.404581,-39.022900
1.032471,-0.086182,-0.001709,-0.900763,24.351145,-38.656490
1.039795,-0.091309,-0.001465,-1.954198,23.312977,-39.679390
1.041748,-0.100830,-0.010986,-2.137405,23.358778,-41.083969
1.027344,-0.103760,-0.012695,-1.083969,23.374046,-42.213741
1.033936,-0.104248,-0.008789,-0.732824,22.732824,-42.854961
1.036621,-0.104004,-0.014160,-0.595420,22.503817,-43.374046
1.020264,-0.094971,-0.001465,-0.580153,21.725191,-44.000000
1.014648,-0.092285,0.003906,-0.992366,21.022902,-44.244274
1.003906,-0.096191,0.006104,-1.053435,20.671755,-44.748093
1.004883,-0.089600,0.004639,-1.206107,19.847328,-45.480915
1.009521,-0.082764,0.008301,-1.618321,19.236641,-45.816795
1.013184,-0.087158,0.011719,-2.183206,19.236641,-46.366413
1.024170,-0.078857,-0.002197,-2.167939,19.557251,-46.519085
1.015869,-0.077393,-0.000732,-2.503817,19.587786,-46.595421
1.014160,-0.074707,-0.002197,-2.549618,20.091602,-46.702290
1.012207,-0.070557,0.005371,-2.839695,20.244274,-46.488548
1.019287,-0.072021,0.000000,-3.053435,20.061069,-46.458015
1.016846,-0.067627,-0.011230,-3.083969,19.679390,-46.091602
1.034668,-0.066162,-0.006348,-3.129771,19.786259,-45.389313
1.038330,-0.075195,-0.011719,-2.763359,19.984734,-45.190838
1.039307,-0.062988,-0.017334,-2.274809,20.213741,-44.702290
1.036133,-0.065674,-0.029053,-2.396947,20.961832,-43.801525
1.027588,-0.062012,-0.034424,-2.351145,21.114504,-42.961834
1.020508,-0.066406,-0.020020,-2.274809,21.770992,-42.320610
1.010742,-0.071045,-0.024170,-2.091603,22.061069,-41.450382
0.995117,-0.082031,-0.003906,-1.572519,22.366413,-40.763359
0.994873,-0.079346,-0.011719,-1.038168,21.450382,-40.045803
1.027832,-0.075439,-0.006592,-0.931298,20.427481,-39.938931
1.050049,-0.084717,-0.008789,-0.656489,21.053434,-39.603054
1.052734,-0.084961,-0.019531,-0.595420,22.000000,-39.587788
1.036865,-0.083740,-0.012207,-0.549618,22.106871,-39.786259
1.024414,-0.094727,-0.008545,-0.305344,22.687023,-39.648853
1.011719,-0.083496,-0.002930,-0.625954,22.335878,-40.015266
1.021484,-0.090088,-0.003418,-1.068702,21.633587,-40.809162
1.022705,-0.091064,-0.001221,-0.961832,21.755726,-40.946564
1.030273,-0.091309,0.007080,-1.389313,21.328245,-42.045803
1.023438,-0.089355,0.000488,-1.374046,21.236641,-42.931297
1.018311,-0.092773,-0.001953,-1.664122,21.206106,-43.496181
1.019531,-0.085205,-0.000244,-2.061069,20.839695,-44.152672
1.021729,-0.081787,-0.008545,-2.351145,20.824427,-44.335876
1.025146,-0.085938,-0.012939,-2.366412,20.702290,-44.259541
1.027344,-0.079590,-0.014893,-2.549618,20.702290,-44.061069
1.027588,-0.082764,-0.009033,-2.763359,20.717558,-43.648853
1.020996,-0.083740,-0.006348,-2.625954,20.610687,-43.725189
1.020508,-0.083008,-0.005859,-3.099237,20.687023,-43.923664
1.021729,-0.083008,-0.012695,-2.900763,20.625954,-44.656490
1.022705,-0.083008,-0.009766,-3.053435,20.519083,-45.190838
1.011475,-0.088623,-0.011230,-2.687023,20.442749,-46.015266
1.012939,-0.086670,-0.013672,-2.870229,20.076336,-46.305344
1.013428,-0.088379,-0.015625,-2.641221,19.786259,-47.007633
1.013916,-0.073975,-0.011719,-2.137405,19.557251,-46.809162
1.019287,-0.077393,-0.006836,-2.000000,19.526718,-46.778625
1.022949,-0.081543,-0.010498,-1.664122,19.740458,-46.091602
1.020508,-0.080811,-0.014893,-1.190840,19.664122,-45.572517
1.023438,-0.077637,-0.022705,-1.450382,19.358778,-44.916031
1.029785,-0.072266,-0.016357,-1.206107,20.152672,-43.923664
1.032227,-0.071533,-0.019775,-1.251908,20.351145,-43.435116
1.025391,-0.068604,-0.019775,-1.328244,21.068703,-42.519085
1.012207,-0.076660,-0.022461,-1.206107,21.389313,-41.877861
1.019775,-0.069824,-0.018799,-1.450382,21.511450,-41.328243
1.009033,-0.083496,-0.006104,-1.786260,21.129770,-41.053436
1.010010,-0.076904,-0.003418,-1.801527,20.900763,-41.282444
1.033691,-0.088135,0.002441,-1.725191,20.137405,-41.480915
1.034424,-0.086914,-0.014893,-1.786260,20.320610,-42.015266
1.022217,-0.089844,-0.010742,-1.816794,20.595419,-42.748093
1.023682,-0.087891,-0.014160,-1.969466,20.534351,-43.099236
1.022217,-0.084473,-0.003174,-2.442748,20.778625,-44.045803
1.025635,-0.087402,-0.010254,-2.229008,21.038168,-44.458015
1.020264,-0.085449,0.003418,-2.458015,20.671755,-44.916031
1.020264,-0.086914,-0.005615,-2.442748,20.610687,-45.099236
1.020752,-0.080566,-0.001465,-2.458015,20.396946,-45.740459
1.022217,-0.083740,-0.003418,-2.381679,19.954199,-46.106869
1.017578,-0.081299,0.000000,-2.244275,19.511450,-45.984734
1.025146,-0.078613,-0.000732,-2.290076,19.282442,-46.015266
1.025391,-0.076660,-0.015869,-2.076336,19.328245,-45.755726
1.021484,-0.079102,-0.026611,-2.167939,19.526718,-45.679390
1.027832,-0.074219,-0.020752,-2.076336,19.832062,-45.236641
1.024658,-0.076172,-0.020752,-2.045802,20.305344,-44.534351
1.029785,-0.076660,-0.020264,-2.106870,20.519083,-44.000000
1.021240,-0.071045,-0.019775,-1.862595,20.748091,-43.511452
1.024902,-0.074463,-0.018066,-2.183206,20.809160,-43.328243
1.024414,-0.077393,-0.021240,-2.000000,20.885496,-43.664124
1.025391,-0.074951,-0.013916,-1.984733,21.160305,-43.618320
1.017822,-0.081543,-0.015625,-1.923664,21.358778,-43.816795
1.024414,-0.078857,-0.008301,-1.862595,21.419847,-43.938931
1.029541,-0.078857,-0.017578,-1.618321,21.282442,-43.984734
1.020996,-0.074707,-0.009766,-1.786260,21.099237,-44.167938
1.029053,-0.078125,-0.006348,-1.954198,20.717558,-44.183205
1.019775,-0.081787,-0.013672,-1.862595,20.885496,-44.244274
1.027832,-0.076172,-0.011475,-1.923664,20.687023,-44.351147
1.019531,-0.075439,-0.010742,-1.694656,20.793894,-44.061069
1.023438,-0.079346,-0.010498,-1.770992,20.946566,-43.664124
1.016357,-0.080322,-0.009766,-1.709924,20.778625,-43.954197
1.027344,-0.076904,-0.006592,-1.648855,20.717558,-43.862595
1.029785,-0.075928,-0.015625,-1.938931,20.641222,-43.694656
1.029785,-0.080322,-0.016357,-1.984733,20.610687,-44.000000
1.024170,-0.082520,-0.012939,-2.000000,20.900763,-43.664124
1.019043,-0.085693,-0.006592,-1.664122,21.374046,-43.847328
1.014160,-0.080078,-0.017578,-1.770992,21.190840,-43.908398
1.013672,-0.082520,-0.012939,-1.770992,21.343512,-43.694656
1.016113,-0.080566,-0.007080,-1.847328,21.786259,-43.801525
1.025391,-0.085449,-0.004395,-1.694656,21.694656,-43.893131
1.029297,-0.082275,-0.006836,-1.709924,21.694656,-43.893131
1.034424,-0.084961,-0.009766,-1.816794,21.496183,-44.198475
1.025391,-0.072510,-0.013428,-1.770992,21.358778,-44.259541
