xacc,yacc,zacc,xgyro,ygyro,zgyro
1.008789,-0.040039,0.095459,-0.541985,-7.977099,-2.122137
1.023193,-0.049561,0.085205,0.137405,-9.503817,-3.70229
1.022217,-0.086426,0.090332,0.152672,-9.145039,-8.366412
1.030518,-0.093994,0.088867,0.274809,-6.748092,-9.526717
1.069824,-0.093506,0.10498,0.068702,-3.236641,-8.969465
1.070801,-0.084229,0.109375,0.061069,-1.083969,-7.931298
1.041992,-0.078613,0.106689,-0.145038,0.396947,-8.709924
1.040283,-0.076416,0.103027,-0.977099,1.648855,-9.541985
1.030029,-0.085449,0.117188,-1.656489,2.641221,-10.312977
1.026367,-0.092285,0.113281,-2.053435,3.503817,-9.251908
1.033936,-0.092285,0.119629,-2.610687,3.580153,-7.938931
1.044434,-0.043945,0.124756,-2.755725,2.908397,-4.900764
1.037109,-0.019775,0.128906,-2.664122,1.10687,-4.954198
1.021729,-0.006836,0.120605,-2.206107,-0.931298,-5.770992
1.032959,-0.010742,0.121094,-1.694656,-2.877863,-6.961832
1.032715,-0.029053,0.126709,-0.847328,-3.671756,-8.694656
1.023682,-0.049805,0.109375,-0.679389,-3.21374,-10.290076
1.033447,-0.058105,0.109375,-0.923664,-2.259542,-9.412213
1.044434,-0.056396,0.102539,-0.931298,-2.160305,-7.10687
1.049805,-0.026367,0.0896,-0.908397,-2.045802,-5.114504
1.047363,0.005371,0.105225,-0.603053,-2.641221,-4.10687
1.040771,0.017822,0.100586,-0.59542,-3.664122,-4.732824
1.038574,0.015625,0.112793,-0.251908,-3.969466,-6.038168
1.036865,0.005127,0.106934,0.259542,-3.312977,-7.91603
1.033936,-0.023682,0.094238,0.389313,-2.358779,-8.503817
1.033691,-0.035889,0.097168,0.198473,-1.618321,-7.977099
1.046875,-0.02002,0.101074,0.076336,-1.122137,-4.290076
1.039307,-0.011475,0.103027,0.061069,-1.70229,-4.854962
1.037842,0.000488,0.100586,-0.335878,-1.664122,-4.305344
1.034912,-0.007568,0.113037,-0.839695,-2.061069,-4.366412
1.034668,-0.023926,0.121582,-1.022901,-1.770992,-4.251908
1.035156,-0.05249,0.119873,-1.198473,-1.076336,-5.435114
1.037842,-0.064697,0.118652,-1.221374,0.290076,-4.412214
1.0271,-0.056396,0.112061,-1.465649,0.664122,-1.969466
1.017578,-0.052002,0.106445,-1.618321,0.717557,-1.534351
