time,xacc,yacc,zacc,xgyro,ygyro,zgyro
545850067,1.1296386719,0.1274414062,-0.2768554688,-2.0458016396, 1.8015266657, -2.8091602325
545860067,1.1276855469,0.1281738281,-0.2648925781,-1.9236640930, 1.9847328663, -1.6335878372
545870067,1.1286621094,0.1301269531,-0.2849121094,-1.9083969593, 2.0610687733, -0.5801526904
545880067,1.1186523438,0.1181640625,-0.2819824219,-1.5114504099, 2.2137403488, -0.3358778656
545890067,1.1162109375,0.1206054688,-0.2763671875,-1.4656488895, 2.5801527500, -0.7480915785
545900067,1.1181640625,0.1203613281,-0.2868652344,-1.5419846773, 2.9618320465, -0.8244274855
545910067,1.1130371094,0.1198730469,-0.2856445312,-1.5877863169, 3.1450381279, -0.6564885378
545920067,1.1193847656,0.1196289062,-0.2746582031,-1.4961831570, 3.2061069012, -0.7938931584
545930067,1.1232910156,0.1188964844,-0.2714843750,-1.3129770756, 2.9465649128, -0.7938931584
545940067,1.1223144531,0.1223144531,-0.2707519531,-1.4045801163, 2.3358778954, -0.9007633328
545950067,1.1232910156,0.1271972656,-0.2648925781,-1.4351145029, 1.8625954390, -0.7786259651
545960067,1.1374511719,0.1230468750,-0.2609863281,-1.6335878372, 1.6335878372, -1.4198473692
545970067,1.1296386719,0.1242675781,-0.2619628906,-2.0458016396, 1.2213740349, -2.0763359070
545980067,1.1301269531,0.1257324219,-0.2714843750,-1.8778625727, 1.5114504099, -2.5801527500
545990067,1.1328125000,0.1232910156,-0.2617187500,-1.7862595320, 1.4503816366, -2.8549618721
546000067,1.1308593750,0.1347656250,-0.2731933594,-1.6030534506, 1.5267175436, -2.7022900581
546010067,1.1372070312,0.1242675781,-0.2702636719,-1.2061069012, 1.5419846773, -2.3358778954
546020067,1.1364746094,0.1191406250,-0.2753906250,-1.3435114622, 1.3129770756, -1.8931298256
546030067,1.1281738281,0.1250000000,-0.2814941406,-1.3435114622, 0.9923664331, -1.5419846773
546040067,1.1291503906,0.1242675781,-0.2832031250,-1.5419846773, 0.7328244448, -1.2824426889
546050067,1.1293945312,0.1210937500,-0.2680664062,-1.9236640930, 0.7175572515, -1.4961831570
546060067,1.1252441406,0.1281738281,-0.2761230469,-2.0305342674, 0.6870229244, -1.2061069012
546070067,1.1196289062,0.1250000000,-0.2792968750,-2.1984732151, 1.0229008198, -1.6488549709
546080067,1.1164550781,0.1164550781,-0.2768554688,-1.9694656134, 1.1450381279, -1.6946564913
546090067,1.1225585938,0.1259765625,-0.2756347656,-1.6030534506, 1.2977099419, -1.6335878372
546100067,1.1181640625,0.1174316406,-0.2746582031,-1.7557251453, 1.5114504099, -1.7709923983
546110067,1.1308593750,0.1164550781,-0.2697753906,-1.7557251453, 1.5419846773, -1.8778625727
546120067,1.1250000000,0.1254882812,-0.2663574219,-1.7404580116, 1.4961831570, -1.6183205843
546130067,1.1289062500,0.1208496094,-0.2634277344,-1.5419846773, 1.1755725145, -1.7099236250
546140067,1.1340332031,0.1235351562,-0.2690429688,-1.6641221046, 0.8702290058, -1.9389313459
546150067,1.1193847656,0.1232910156,-0.2707519531,-1.4809160233, 0.9923664331, -2.1526718140
546160067,1.1291503906,0.1225585938,-0.2766113281,-1.4809160233, 1.1450381279, -2.1832060814
546170067,1.1254882812,0.1242675781,-0.2824707031,-1.4656488895, 1.3893129826, -1.8778625727
546180067,1.1264648438,0.1191406250,-0.2739257812,-1.2366411686, 1.2519084215, -1.4656488895
546190067,1.1250000000,0.1259765625,-0.2797851562,-1.2824426889, 1.2213740349, -0.9618320465
546200067,1.1240234375,0.1271972656,-0.2832031250,-1.5877863169, 1.2671755552, -0.8549618125
546210067,1.1267089844,0.1232910156,-0.2790527344,-1.6335878372, 1.0992366076, -1.0687023401
546220067,1.1347656250,0.1259765625,-0.2756347656,-1.7404580116, 0.7480915785, -1.0534350872
546230067,1.1301269531,0.1208496094,-0.2658691406,-2.0305342674, 0.6106870174, -1.4656488895
546240067,1.1335449219,0.1171875000,-0.2678222656,-2.1679389477, 0.5954198241, -1.8931298256
546250067,1.1318359375,0.1132812500,-0.2741699219,-2.1374046803, 0.6564885378, -2.3053436279
546260067,1.1306152344,0.1220703125,-0.2641601562,-1.9236640930, 1.1603053808, -2.5343511105
546270067,1.1284179688,0.1220703125,-0.2714843750,-1.8015266657, 1.1297709942, -2.3664121628
546280067,1.1318359375,0.1206054688,-0.2661132812,-1.5267175436, 1.1755725145, -2.5496182442
546290067,1.1240234375,0.1230468750,-0.2690429688,-1.6030534506, 1.2671755552, -2.3511450291
546300067,1.1210937500,0.1257324219,-0.2734375000,-1.4961831570, 1.3435114622, -1.9083969593
546310067,1.1225585938,0.1230468750,-0.2741699219,-1.7404580116, 1.0229008198, -1.4351145029
546320067,1.1257324219,0.1237792969,-0.2846679688,-1.6793893576, 0.8091602921, -1.0992366076
546330067,1.1257324219,0.1257324219,-0.2785644531,-1.6488549709, 0.7633587718, -0.7938931584
546340067,1.1276855469,0.1179199219,-0.2758789062,-1.6488549709, 0.7480915785, -0.6259542108
546350067,1.1252441406,0.1262207031,-0.2792968750,-1.7862595320, 1.0992366076, -0.6412213445
546360067,1.1293945312,0.1213378906,-0.2736816406,-1.6183205843, 1.0839694738, -0.9618320465
546370067,1.1232910156,0.1223144531,-0.2692871094,-1.4045801163, 0.7633587718, -0.9007633328
546380067,1.1296386719,0.1225585938,-0.2685546875,-1.6030534506, 0.7633587718, -1.2366411686
546390067,1.1276855469,0.1203613281,-0.2717285156,-1.3587785959, 1.1908396482, -1.6641221046
546400067,1.1235351562,0.1213378906,-0.2758789062,-1.4809160233, 1.1145038605, -1.9236640930
546410067,1.1257324219,0.1296386719,-0.2729492188,-1.7099236250, 1.1755725145, -2.3664121628
546420067,1.1174316406,0.1225585938,-0.2714843750,-1.5725190639, 1.3129770756, -2.5801527500
546430067,1.1262207031,0.1240234375,-0.2839355469,-1.7404580116, 1.0534350872, -2.3969466686
546440067,1.1228027344,0.1196289062,-0.2687988281,-1.6946564913, 1.1755725145, -2.2137403488
546450067,1.1308593750,0.1201171875,-0.2751464844,-1.6335878372, 1.0839694738, -1.9083969593
