time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1657240067,1.1396484375,-0.0371093750,-0.2556152344,-1.5419846773, 1.2366411686, -1.0534350872
1657250067,1.1396484375,-0.0427246094,-0.2597656250,-1.6030534506, 0.7022900581, -1.0076335669
1657260067,1.1416015625,-0.0439453125,-0.2658691406,-1.6793893576, 0.4885496199, -1.0229008198
1657270067,1.1452636719,-0.0444335938,-0.2639160156,-1.7709923983, 0.3969465792, -0.7328244448
1657280067,1.1455078125,-0.0424804688,-0.2609863281,-1.7709923983, 0.3664122224, -0.9465649128
1657290067,1.1442871094,-0.0385742188,-0.2580566406,-1.7862595320, 1.0839694738, -1.1450381279
1657300067,1.1325683594,-0.0356445312,-0.2587890625,-1.9847328663, 1.6030534506, -1.2213740349
1657310067,1.1401367188,-0.0432128906,-0.2600097656,-1.8320610523, 1.9847328663, -1.1908396482
1657320067,1.1345214844,-0.0410156250,-0.2631835938,-1.7709923983, 2.0000000000, -1.2671755552
1657330067,1.1374511719,-0.0444335938,-0.2612304688,-1.7099236250, 2.1679389477, -1.4198473692
1657340067,1.1391601562,-0.0407714844,-0.2558593750,-1.6030534506, 2.1679389477, -1.7709923983
1657350067,1.1352539062,-0.0449218750,-0.2561035156,-1.4809160233, 2.0763359070, -1.9236640930
1657360067,1.1403808594,-0.0380859375,-0.2617187500,-1.7099236250, 1.8167939186, -1.7557251453
1657370067,1.1345214844,-0.0422363281,-0.2617187500,-1.6641221046, 1.4503816366, -1.6946564913
1657380067,1.1384277344,-0.0332031250,-0.2556152344,-1.9694656134, 1.3740458488, -1.4351145029
1657390067,1.1362304688,-0.0388183594,-0.2570800781,-1.8625954390, 1.1297709942, -1.3893129826
1657400067,1.1423339844,-0.0407714844,-0.2553710938,-1.8320610523, 1.3587785959, -1.4809160233
1657410067,1.1452636719,-0.0344238281,-0.2556152344,-1.7404580116, 1.1908396482, -1.3282443285
1657420067,1.1394042969,-0.0366210938,-0.2563476562,-1.7099236250, 1.4503816366, -1.3587785959
1657430067,1.1389160156,-0.0419921875,-0.2592773438,-1.6335878372, 1.5877863169, -1.4351145029
1657440067,1.1345214844,-0.0461425781,-0.2624511719,-1.3740458488, 1.2519084215, -1.3129770756
1657450067,1.1315917969,-0.0402832031,-0.2546386719,-1.3435114622, 0.7938931584, -1.4809160233
1657460067,1.1347656250,-0.0383300781,-0.2583007812,-1.2977099419, 0.4580152631, -1.7404580116
1657470067,1.1379394531,-0.0373535156,-0.2590332031,-1.3587785959, 0.6259542108, -1.9694656134
1657480215,1.1489257812,-0.0385742188,-0.2565917969,-1.4809160233, 1.0992366076, -1.6946564913
1657490101,1.1518554688,-0.0363769531,-0.2526855469,-1.7251908779, 0.9923664331, -1.6030534506
1657500067,1.1408691406,-0.0432128906,-0.2524414062,-1.8625954390, 0.5038167834, -1.7862595320
1657510067,1.1413574219,-0.0393066406,-0.2651367188,-2.1221373081, 0.3969465792, -1.6641221046
1657520067,1.1342773438,-0.0356445312,-0.2609863281,-1.9847328663, 0.5190839767, -1.0839694738
1657530067,1.1367187500,-0.0449218750,-0.2653808594,-1.9847328663, 0.7480915785, -0.8549618125
1657540067,1.1455078125,-0.0380859375,-0.2592773438,-1.9847328663, 0.8702290058, -0.9465649128
1657550099,1.1323242188,-0.0483398438,-0.2631835938,-1.8473281860, 0.6870229244, -2.0763359070
1657560067,1.1306152344,-0.0310058594,-0.2624511719,-1.6641221046, 0.4885496199, -4.8854961395
1657570067,1.1313476562,-0.0334472656,-0.2619628906,-1.6183205843, 1.2366411686, -2.7022900581
1657580067,1.1350097656,-0.0432128906,-0.2507324219,-1.4809160233, 1.7557251453, -1.5267175436
1657590067,1.1284179688,-0.0532226562,-0.2541503906,-1.5877863169, 1.6641221046, -1.7251908779
