xacc,yacc,zacc,xgyro,ygyro,zgyro
1.036621,-0.01001,-0.056152,-2.114504,-0.618321,-1.801527
1.038086,-0.010742,-0.059814,-2.236641,-0.694656,-1.564885
1.040039,-0.012939,-0.040039,-2.19084,-0.572519,-1.862595
1.042236,-0.013428,-0.047119,-2.122137,-0.580153,-1.625954
1.043213,-0.009766,-0.058838,-2.198473,-0.473282,-1.854962
1.046875,-0.014404,-0.056396,-2.122137,-0.885496,-1.89313
1.047363,-0.015869,-0.051514,-2.099237,-1.267176,-1.847328
1.04834,-0.013184,-0.05127,-2.091603,-1.687023,-1.969466
1.042725,-0.01416,-0.049316,-2.045802,-1.938931,-1.916031
1.04541,-0.010986,-0.057129,-2.061069,-2.160305,-1.992366
1.044189,-0.018311,-0.051514,-2.030534,-2.633588,-2.045802
1.043457,-0.020996,-0.049561,-1.885496,-2.748092,-2.251908
1.051025,-0.013184,-0.055908,-1.801527,-2.984733,-2.259542
1.053467,-0.013672,-0.054443,-2.015267,-2.671756,-2.290076
1.045898,-0.012451,-0.057129,-1.908397,-2.305344,-2.725191
1.040771,-0.016357,-0.064941,-1.946565,-1.80916,-3.19084
1.036377,-0.012451,-0.063965,-1.793893,-1.557252,-3.259542
1.032959,-0.016602,-0.060547,-1.793893,-1.679389,-2.862595
1.041504,-0.00708,-0.062988,-1.885496,-1.870229,-2.862595
1.040283,-0.013428,-0.061035,-1.923664,-1.503817,-2.549618
1.04248,-0.010986,-0.058838,-1.78626,-1.465649,-2.854962
1.037354,-0.01123,-0.05542,-1.877863,-2.114504,-2.656489
1.052734,-0.018555,-0.047852,-1.954198,-2.114504,-2.725191
1.050049,-0.006836,-0.055176,-1.801527,-2.076336,-2.625954
1.045654,-0.009033,-0.062744,-1.854962,-1.435115,-3.145038
1.040039,-0.011719,-0.075684,-1.984733,-1.10687,-3.122137
1.040283,-0.008301,-0.061768,-1.770992,-0.977099,-3.007634
1.036621,-0.009766,-0.061768,-1.648855,-1.557252,-3.251908
1.032715,-0.018066,-0.052734,-1.885496,-1.778626,-3.19084
1.037842,-0.014893,-0.050781,-1.793893,-1.473282,-3.480916
1.037842,-0.001465,-0.066895,-1.854962,-0.770992,-3.641221
1.038086,-0.003906,-0.075439,-1.908397,-0.473282,-3.114504
1.03833,-0.01123,-0.04541,-2.099237,-1.328244,-2.320611
1.041504,-0.020752,-0.047852,-1.984733,-1.946565,-2.083969
