time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1705340067,1.1352539062,-0.0361328125,-0.2370605469,-1.6030534506, 1.4351145029, -1.8931298256
1705350067,1.1345214844,-0.0336914062,-0.2402343750,-1.7251908779, 1.2366411686, -1.7557251453
1705360067,1.1442871094,-0.0339355469,-0.2316894531,-1.7862595320, 0.7175572515, -1.6335878372
1705370067,1.1440429688,-0.0354003906,-0.2377929688,-2.1374046803, 0.7328244448, -1.3587785959
1705380067,1.1450195312,-0.0371093750,-0.2397460938,-1.9389313459, 0.3358778656, -1.3282443285
1705390067,1.1403808594,-0.0419921875,-0.2426757812,-2.1679389477, 0.1679389328, -1.6030534506
1705400067,1.1516113281,-0.0273437500,-0.2463378906,-1.9389313459, 0.3969465792, -0.9618320465
1705410067,1.1528320312,-0.0341796875,-0.2504882812,-1.7099236250, 0.4122137427, 0.1679389328
1705420067,1.1320800781,-0.0341796875,-0.2463378906,-1.6488549709, 0.6564885378, -0.4122137427
1705430067,1.1398925781,-0.0266113281,-0.2434082031,-1.5267175436, 1.0229008198, -1.0992366076
1705440067,1.1350097656,-0.0361328125,-0.2370605469,-1.4656488895, 1.2977099419, -0.3664122224
1705450067,1.1447753906,-0.0466308594,-0.2453613281,-1.6335878372, 1.5877863169, -0.5496183038
1705460067,1.1435546875,-0.0285644531,-0.2380371094,-1.4961831570, 1.7709923983, -1.3740458488
1705470067,1.1411132812,-0.0324707031,-0.2368164062,-1.8015266657, 1.4656488895, -1.6793893576
1705480216,1.1447753906,-0.0280761719,-0.2363281250,-1.6488549709, 1.3129770756, -1.4809160233
1705490067,1.1411132812,-0.0300292969,-0.2346191406,-1.6793893576, 1.4198473692, -1.2977099419
1705500067,1.1411132812,-0.0354003906,-0.2504882812,-1.4198473692, 1.2977099419, -1.0992366076
1705510067,1.1428222656,-0.0368652344,-0.2512207031,-1.5572519302, 1.0687023401, -0.9160305262
1705520067,1.1411132812,-0.0336914062,-0.2392578125,-1.6641221046, 1.0381679535, -0.8091602921
1705530067,1.1450195312,-0.0314941406,-0.2436523438,-1.8320610523, 0.8549618125, -0.7938931584
1705540067,1.1406250000,-0.0295410156,-0.2431640625,-1.9389313459, 0.7786259651, -0.8854961991
1705550067,1.1452636719,-0.0373535156,-0.2434082031,-2.2442748547, 0.8854961991, -1.3282443285
1705560067,1.1403808594,-0.0341796875,-0.2402343750,-1.8778625727, 1.2977099419, -1.1450381279
1705570114,1.1369628906,-0.0356445312,-0.2424316406,-1.6946564913, 1.4198473692, -1.3129770756
1705580067,1.1435546875,-0.0312500000,-0.2438964844,-1.3740458488, 1.7251908779, -0.8244274855
1705590067,1.1376953125,-0.0319824219,-0.2429199219,-1.7862595320, 1.6335878372, -1.0076335669
1705600067,1.1406250000,-0.0373535156,-0.2465820312,-1.4961831570, 1.5877863169, -0.9160305262
1705610067,1.1330566406,-0.0402832031,-0.2397460938,-1.7251908779, 1.2366411686, -0.9007633328
1705620067,1.1428222656,-0.0422363281,-0.2392578125,-1.5419846773, 0.9007633328, -1.0839694738
1705630067,1.1413574219,-0.0441894531,-0.2409667969,-1.8320610523, 0.8396946788, -1.5572519302
1705640067,1.1450195312,-0.0407714844,-0.2434082031,-2.0916030407, 0.8549618125, -1.8167939186
1705650067,1.1396484375,-0.0378417969,-0.2373046875,-2.0763359070, 0.8854961991, -1.5419846773
1705660067,1.1457519531,-0.0346679688,-0.2368164062,-1.7709923983, 1.0687023401, -1.7862595320
1705670067,1.1455078125,-0.0332031250,-0.2346191406,-1.8320610523, 1.2519084215, -1.5114504099
1705680067,1.1416015625,-0.0327148438,-0.2387695312,-1.8015266657, 1.4198473692, -1.8320610523
1705690067,1.1430664062,-0.0307617188,-0.2395019531,-1.6183205843, 1.4198473692, -1.8778625727
1705700067,1.1357421875,-0.0300292969,-0.2485351562,-1.4656488895, 1.9236640930, -1.6946564913
1705710067,1.1433105469,-0.0317382812,-0.2424316406,-1.3435114622, 2.1679389477, -1.4503816366
1705720067,1.1555175781,-0.0393066406,-0.2492675781,-1.3740458488, 1.9847328663, -1.3893129826
1705730067,1.1406250000,-0.0361328125,-0.2338867188,-1.1603053808, 1.0534350872, -1.6030534506
1705740067,1.1352539062,-0.0405273438,-0.2329101562,-1.4045801163, 0.7633587718, -1.6641221046
1705750067,1.1403808594,-0.0368652344,-0.2363281250,-1.5114504099, 0.5954198241, -1.4503816366
1705760067,1.1372070312,-0.0400390625,-0.2541503906,-1.6946564913, 0.9770992398, -1.2824426889
1705770067,1.1406250000,-0.0344238281,-0.2416992188,-1.5877863169, 0.9618320465, -1.3587785959
1705780067,1.1474609375,-0.0329589844,-0.2365722656,-1.5572519302, 1.4045801163, -1.9236640930
1705790067,1.1281738281,-0.0341796875,-0.2441406250,-1.5267175436, 1.2824426889, -4.3053436279
1705800067,1.1391601562,-0.0222167969,-0.2375488281,-1.7099236250, 1.6335878372, -2.1832060814
1705810067,1.1284179688,-0.0368652344,-0.2373046875,-1.2824426889, 2.3969466686, -1.4503816366
1705820067,1.1262207031,-0.0520019531,-0.2365722656,-1.5572519302, 2.1221373081, -1.7099236250
1705830067,1.1337890625,-0.0390625000,-0.2353515625,-1.6030534506, 1.5267175436, -0.8396946788
1705840067,1.1418457031,-0.0290527344,-0.2407226562,-1.4961831570, 1.5267175436, -0.3053435087
1705850067,1.1489257812,-0.0383300781,-0.2438964844,-1.6335878372, 1.6641221046, -1.0839694738
1705860067,1.1491699219,-0.0332031250,-0.2443847656,-1.7709923983, 1.8625954390, -2.3816792965
