time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1259150067,1.1650390625,-0.0541992188,-0.0815429688,-1.7404580116, 1.1450381279, -0.9160305262
1259160067,1.1506347656,-0.0615234375,-0.0842285156,-1.9389313459, 0.8244274855, -1.0992366076
1259170067,1.1604003906,-0.0634765625,-0.0729980469,-2.0152671337, 0.8702290058, -2.1984732151
1259180067,1.1635742188,-0.0576171875,-0.0864257812,-1.6946564913, 0.9465649128, -0.9923664331
1259190067,1.1577148438,-0.0505371094,-0.0964355469,-1.4809160233, 1.5725190639, -0.0305343512
1259200067,1.1533203125,-0.0593261719,-0.0900878906,-1.3893129826, 1.8015266657, -0.1526717544
1259210067,1.1477050781,-0.0559082031,-0.0705566406,-1.2519084215, 1.6946564913, -0.1374045759
1259220067,1.1499023438,-0.0561523438,-0.0837402344,-1.2519084215, 1.2519084215, 0.0152671756
1259230067,1.1447753906,-0.0566406250,-0.0793457031,-1.1450381279, 1.2366411686, -0.8549618125
1259240067,1.1547851562,-0.0549316406,-0.0761718750,-1.4809160233, 1.1603053808, -1.3129770756
1259250067,1.1618652344,-0.0529785156,-0.0712890625,-1.3282443285, 1.3282443285, -1.7099236250
1259260067,1.1528320312,-0.0534667969,-0.0915527344,-1.6030534506, 1.5419846773, -1.6488549709
1259270076,1.1550292969,-0.0549316406,-0.0815429688,-1.8015266657, 1.6183205843, -1.4503816366
1259280067,1.1599121094,-0.0595703125,-0.0751953125,-1.6335878372, 1.7404580116, -1.5572519302
1259290067,1.1530761719,-0.0529785156,-0.0908203125,-1.4809160233, 1.6641221046, -1.2824426889
1259300067,1.1567382812,-0.0541992188,-0.0803222656,-1.5267175436, 1.6946564913, -0.5190839767
1259310067,1.1525878906,-0.0620117188,-0.0849609375,-1.6030534506, 1.5419846773, -0.3664122224
1259320067,1.1535644531,-0.0642089844,-0.0900878906,-1.6641221046, 1.7099236250, -0.3816793859
1259330067,1.1516113281,-0.0576171875,-0.0810546875,-1.7862595320, 1.5725190639, -0.6259542108
1259340067,1.1508789062,-0.0583496094,-0.0795898438,-1.6946564913, 1.5267175436, -0.5343511701
