time,xacc,yacc,zacc,xgyro,ygyro,zgyro
65740067,0.8312988281,0.0659179688,-0.8623046875,-3.4351146221, -1.0839694738, -1.3129770756
65750067,0.8840332031,0.0515136719,-0.8642578125,-4.0610685349, 0.9923664331, -1.6946564913
65760067,0.9003906250,0.0468750000,-0.8657226562,-1.4961831570, 1.2061069012, -0.4274809062
65770067,0.9189453125,0.0402832031,-0.8447265625,-0.9923664331, 0.4885496199, 1.0839694738
65780067,0.9204101562,0.0371093750,-0.8483886719,-1.2061069012, 0.9618320465, 1.3129770756
65790067,0.8964843750,0.0327148438,-0.8317871094,-1.9847328663, 2.0305342674, 0.1526717544
65800067,0.8803710938,0.0383300781,-0.8139648438,-2.6412212849, 2.8396947384, -1.5267175436
65810067,0.8549804688,0.0451660156,-0.8032226562,-3.3587787151, 3.2824428082, -3.3435113430
65820067,0.8369140625,0.0500488281,-0.7836914062,-3.0992367268, 1.3129770756, -4.4580154419
65830067,0.8342285156,0.0554199219,-0.7800292969,-3.1603052616, -0.0152671756, -5.4351143837
65840067,0.8356933594,0.0603027344,-0.7758789062,-2.8549618721, -1.3282443285, -5.1297707558
65850067,0.8337402344,0.0683593750,-0.7861328125,-2.2442748547, -1.9389313459, -4.2442746162
65860067,0.8320312500,0.0629882812,-0.7917480469,-2.6717557907, -1.6030534506, -2.9923663139
65870067,0.8322753906,0.0915527344,-0.8105468750,-3.0687022209, -0.9770992398, -5.5877861977
65880067,0.8154296875,0.0749511719,-0.8078613281,-1.5267175436, -2.0000000000, -2.0152671337
65890067,0.8281250000,0.0651855469,-0.8183593750,-1.5572519302, -2.6259541512, -0.0916030556
65900067,0.8349609375,0.0625000000,-0.8322753906,-1.6335878372, -2.8244273663, 0.5648854971
65910067,0.8447265625,0.0659179688,-0.8413085938,-1.4656488895, -1.9389313459, 0.6564885378
65920067,0.8520507812,0.0671386719,-0.8420410156,-1.4656488895, -0.7938931584, 0.7938931584
65930067,0.8432617188,0.0686035156,-0.8464355469,-1.3435114622, 0.2595419884, 1.3740458488
65940067,0.8330078125,0.0708007812,-0.8247070312,-1.2824426889, 0.5496183038, 1.6183205843
