xacc,yacc,zacc,xgyro,ygyro,zgyro
1.033936,-0.028076,-0.040039,-2.427481,-0.931298,-0.664122
1.040527,-0.031006,-0.037109,-2.480916,-1.083969,-0.977099
1.039551,-0.033691,-0.031738,-2.343511,-1.137405,-1.045802
1.035156,-0.026367,-0.031738,-2.458015,-1.244275,-1.030534
1.036865,-0.036133,-0.032715,-2.366412,-1.267176,-0.931298
1.053467,-0.030029,-0.035156,-2.587786,-1.664122,-1.114504
1.045166,-0.035645,-0.044189,-2.51145,-1.885496,-1.030534
1.048096,-0.0354,-0.039062,-2.549618,-2.29771,-1.267176
1.046631,-0.039062,-0.034668,-2.458015,-2.0,-1.015267
1.039307,-0.039551,-0.048584,-2.328244,-1.709924,-1.152672
1.04541,-0.029785,-0.041504,-2.519084,-1.633588,-1.244275
1.037598,-0.040283,-0.04834,-2.320611,-1.656489,-1.053435
1.045898,-0.035156,-0.039795,-2.175573,-1.740458,-1.10687
1.039795,-0.030518,-0.038574,-2.251908,-2.091603,-0.992366
1.043945,-0.03418,-0.045654,-2.221374,-1.992366,-1.21374
1.041748,-0.032715,-0.041748,-2.236641,-2.061069,-1.358779
1.042725,-0.029541,-0.044189,-2.282443,-1.793893,-1.374046
1.043701,-0.032959,-0.035645,-2.076336,-2.251908,-1.557252
1.043701,-0.033447,-0.030518,-1.923664,-2.381679,-2.083969
1.047607,-0.026367,-0.046631,-1.870229,-2.0,-2.419847
1.043701,-0.026367,-0.047607,-1.938931,-1.221374,-2.099237
1.032471,-0.026855,-0.048096,-2.51145,-0.473282,-1.694656
1.036621,-0.041016,-0.039062,-2.832061,-1.007634,-1.091603
1.044434,-0.03833,-0.028076,-2.427481,-1.885496,-1.206107
1.051514,-0.034912,-0.025879,-2.221374,-2.778626,-1.160305
1.046387,-0.033936,-0.037354,-2.045802,-3.091603,-1.679389
1.056641,-0.032227,-0.036621,-1.885496,-3.061069,-2.114504
1.049805,-0.030029,-0.04248,-2.175573,-2.610687,-1.977099
1.054443,-0.022949,-0.062012,-2.305344,-1.465649,-2.114504
1.055664,-0.021729,-0.057373,-2.564885,0.221374,-1.824427
1.045898,-0.027588,-0.057373,-2.396947,1.519084,-1.725191
1.023926,-0.035156,-0.050293,-2.320611,1.717557,-1.480916
1.016602,-0.035156,-0.037598,-2.305344,0.732824,-1.389313
1.029785,-0.031006,-0.020752,-2.396947,-0.610687,-1.725191
1.0354,-0.033203,-0.018555,-2.442748,-1.633588,-1.664122
1.039062,-0.039307,-0.033203,-2.381679,-2.099237,-1.679389
1.03833,-0.035889,-0.036621,-2.328244,-2.21374,-1.763359
1.050049,-0.035156,-0.04126,-2.290076,-1.824427,-1.51145
1.046143,-0.029785,-0.043701,-2.251908,-1.366412,-1.374046
1.045654,-0.032471,-0.041748,-2.290076,-1.022901,-1.458015
1.050293,-0.030518,-0.041016,-2.335878,-0.877863,-1.473282
1.045898,-0.031494,-0.041748,-2.251908,-0.793893,-1.625954
1.040771,-0.026855,-0.051758,-2.152672,-1.129771,-1.694656
1.04126,-0.029541,-0.04541,-2.29771,-1.343511,-1.503817
1.041504,-0.033203,-0.044922,-2.282443,-1.59542,-1.427481
1.03833,-0.038818,-0.049805,-2.351145,-1.549618,-1.282443
1.043945,-0.03418,-0.042969,-2.358779,-1.580153,-1.419847
1.040283,-0.047119,-0.047119,-2.435115,-1.21374,-1.29771
1.045166,-0.041748,-0.047119,-2.229008,-0.877863,-1.229008
1.036865,-0.035889,-0.042236,-2.320611,-0.862595,-1.442748
1.043213,-0.035645,-0.044922,-2.564885,-0.59542,-1.572519
1.032715,-0.039551,-0.047119,-2.641221,-0.801527,-1.351145
1.043457,-0.038086,-0.04248,-2.496183,-1.076336,-1.374046
1.042969,-0.039062,-0.038086,-2.244275,-1.343511,-1.152672
1.045166,-0.039551,-0.031494,-2.038168,-2.137405,-1.671756
1.046631,-0.032471,-0.044434,-1.938931,-2.618321,-1.992366
1.043945,-0.03418,-0.04126,-2.053435,-2.435115,-2.412214
1.047852,-0.029541,-0.049316,-2.198473,-1.870229,-2.015267
1.041504,-0.02832,-0.053467,-2.381679,-1.21374,-1.717557
1.038574,-0.037354,-0.057617,-2.290076,-0.396947,-1.641221
1.042725,-0.035156,-0.044434,-2.229008,-0.221374,-1.473282
1.043213,-0.038574,-0.041992,-2.145038,-0.358779,-1.572519
1.041504,-0.039307,-0.046143,-2.160305,-1.183206,-1.885496
1.040039,-0.042969,-0.041992,-2.21374,-1.358779,-1.961832
1.044922,-0.037109,-0.030518,-2.137405,-1.580153,-1.931298
1.038818,-0.036865,-0.037354,-2.145038,-1.412214,-1.885496
1.040771,-0.033936,-0.044434,-2.412214,-1.114504,-1.656489
1.043457,-0.025635,-0.059082,-2.473282,-1.030534,-1.282443
1.044922,-0.03833,-0.048828,-2.427481,-1.030534,-1.290076
1.04834,-0.03125,-0.045166,-2.221374,-1.259542,-1.229008
1.040283,-0.035889,-0.035889,-2.305344,-1.564885,-1.480916
1.036865,-0.042725,-0.042236,-2.19084,-1.70229,-1.618321
1.040527,-0.037109,-0.03833,-2.335878,-1.618321,-1.763359
1.043457,-0.031494,-0.047607,-2.290076,-1.572519,-1.839695
1.041504,-0.032227,-0.043945,-2.267176,-1.374046,-2.175573
1.044922,-0.032227,-0.049316,-2.267176,-0.984733,-2.038168
1.037598,-0.036621,-0.049316,-2.152672,-0.923664,-2.167939
1.039062,-0.035156,-0.047363,-2.145038,-1.045802,-2.045802
1.044678,-0.036865,-0.046387,-2.167939,-1.167939,-1.80916
1.046387,-0.03418,-0.043701,-2.221374,-1.351145,-1.916031
1.044678,-0.039307,-0.047119,-2.244275,-1.198473,-2.030534
1.040039,-0.033203,-0.042969,-2.038168,-1.038168,-2.0
1.044434,-0.035889,-0.050537,-2.053435,-0.931298,-2.0
1.041504,-0.040039,-0.042969,-2.152672,-1.061069,-2.129771
1.047363,-0.035889,-0.04126,-2.175573,-1.030534,-2.236641
1.042969,-0.034424,-0.04834,-2.007634,-1.068702,-2.038168
1.040527,-0.036621,-0.042236,-2.10687,-0.885496,-2.137405
1.04248,-0.038818,-0.037842,-2.007634,-1.145038,-2.076336
1.040771,-0.034668,-0.04541,-2.007634,-1.374046,-1.885496
1.040039,-0.038086,-0.043213,-2.061069,-1.160305,-2.083969
1.041016,-0.036377,-0.043457,-1.984733,-1.29771,-2.312977
1.044922,-0.038086,-0.038574,-2.076336,-1.206107,-2.458015
1.047607,-0.036377,-0.049561,-2.259542,-1.305344,-2.496183
1.050049,-0.040039,-0.041992,-1.969466,-1.496183,-2.557252
1.047363,-0.040771,-0.051025,-2.030534,-1.267176,-2.725191
1.045166,-0.034912,-0.043701,-2.091603,-1.328244,-2.580153
1.046387,-0.0354,-0.050293,-1.89313,-1.183206,-2.709924
1.036133,-0.036865,-0.04834,-1.89313,-1.076336,-2.755725
1.047852,-0.039062,-0.03833,-1.992366,-1.21374,-2.641221
1.043701,-0.034424,-0.047852,-1.923664,-1.29771,-2.51145
1.044434,-0.034912,-0.043701,-2.015267,-1.480916,-2.648855
1.044678,-0.041504,-0.049316,-2.045802,-1.59542,-2.946565
1.042969,-0.03833,-0.046143,-1.900763,-1.419847,-2.648855
1.04126,-0.0354,-0.052734,-1.961832,-0.870229,-2.633588
1.040039,-0.029053,-0.056885,-2.015267,-0.832061,-2.870229
1.043213,-0.035645,-0.056396,-1.900763,-0.29771,-2.847328
1.048096,-0.037598,-0.043457,-1.877863,-0.687023,-2.946565
1.047119,-0.032471,-0.039551,-1.938931,-0.816794,-3.030534
1.043701,-0.035156,-0.046875,-1.870229,-0.870229,-2.770992
1.047607,-0.038086,-0.052246,-1.870229,-0.870229,-2.89313
1.042236,-0.036377,-0.047852,-2.007634,-0.381679,-2.816794
1.037598,-0.033691,-0.048096,-1.832061,-0.160305,-2.862595
1.040527,-0.038574,-0.044189,-1.801527,-0.366412,-3.053435
1.04248,-0.038574,-0.046143,-1.587786,-0.21374,-3.59542
1.038574,-0.024658,-0.047852,-1.534351,-0.007634,-3.709924
1.04248,-0.02124,-0.053467,-1.694656,0.503817,-3.374046
1.039551,-0.029053,-0.04834,-2.068702,0.007634,-2.916031
1.043945,-0.044434,-0.031006,-2.206107,-0.816794,-2.396947
1.056885,-0.039795,-0.040527,-2.29771,-1.343511,-2.450382
1.049561,-0.040283,-0.050049,-1.961832,-1.083969,-2.603053
1.049805,-0.039062,-0.050537,-1.70229,-1.19084,-2.70229
1.044434,-0.032471,-0.042969,-1.610687,-0.992366,-2.900763
1.049316,-0.032715,-0.060059,-1.740458,-0.290076,-3.290076
1.057129,-0.035645,-0.054688,-2.099237,0.687023,-3.137405
1.042236,-0.035156,-0.060791,-2.19084,1.916031,-2.954198
1.044189,-0.039551,-0.051514,-2.022901,2.427481,-2.78626
1.018066,-0.03418,-0.053223,-1.969466,1.694656,-2.618321
1.032227,-0.0354,-0.035645,-2.167939,0.870229,-2.656489
1.029053,-0.035889,-0.032471,-1.969466,-0.21374,-2.78626
1.030762,-0.034668,-0.038086,-1.938931,-0.89313,-3.061069
1.039062,-0.030518,-0.034424,-1.70229,-1.282443,-3.206107
1.046631,-0.0271,-0.040771,-1.847328,-0.977099,-2.778626
1.041748,-0.030029,-0.048096,-1.740458,-0.175573,-2.320611
1.037598,-0.023682,-0.050781,-1.824427,0.305344,-2.687023
1.046143,-0.027344,-0.036377,-1.839695,0.40458,-2.923664
1.04541,-0.025391,-0.039307,-1.839695,0.068702,-3.015267
1.041748,-0.028076,-0.032959,-1.679389,-0.419847,-3.038168
1.048584,-0.026123,-0.037354,-1.839695,-1.083969,-2.969466
1.036865,-0.03418,-0.039307,-1.70229,-1.870229,-2.442748
1.054443,-0.033447,-0.039795,-1.656489,-1.862595,-2.839695
1.048096,-0.026123,-0.052734,-1.656489,-1.603053,-2.862595
1.049316,-0.030762,-0.061035,-1.687023,-0.885496,-2.938931
1.04248,-0.030762,-0.053223,-1.641221,-0.244275,-3.053435
1.044678,-0.033691,-0.043213,-1.740458,0.259542,-3.274809
1.041992,-0.033447,-0.051514,-1.89313,0.40458,-3.10687
1.041504,-0.027832,-0.047119,-1.885496,0.274809,-3.030534
1.03418,-0.028076,-0.043213,-1.900763,0.145038,-3.068702
1.041504,-0.030762,-0.043701,-1.969466,-0.045802,-3.007634
1.03833,-0.029053,-0.044189,-1.839695,-0.351145,-2.59542
1.040283,-0.029541,-0.038086,-1.648855,-0.793893,-2.564885
1.047852,-0.022705,-0.030029,-1.587786,-1.114504,-3.29771
1.048096,-0.031006,-0.03833,-1.572519,-0.923664,-3.625954
1.046631,-0.023926,-0.049805,-1.763359,-0.351145,-3.267176
1.038086,-0.026123,-0.05835,-2.015267,0.114504,-2.885496
1.038818,-0.026611,-0.050049,-1.908397,0.503817,-3.030534
1.043213,-0.028076,-0.047607,-1.839695,0.664122,-2.78626
1.03833,-0.031982,-0.041016,-2.053435,0.725191,-3.40458
1.037109,-0.028564,-0.034912,-1.916031,0.419847,-3.396947
1.036865,-0.033447,-0.041504,-1.885496,0.022901,-3.267176
1.040771,-0.024414,-0.027588,-1.923664,-0.29771,-3.290076
1.047363,-0.023926,-0.044678,-1.748092,-0.587786,-2.977099
1.047852,-0.022217,-0.031982,-1.740458,-0.816794,-2.877863
1.050049,-0.019043,-0.033936,-1.709924,-0.610687,-2.78626
1.053467,-0.020996,-0.046631,-1.832061,-0.29771,-3.129771
1.040771,-0.030029,-0.040039,-1.854962,-0.045802,-3.137405
1.051758,-0.024414,-0.049561,-2.083969,0.083969,-3.152672
1.035889,-0.022949,-0.047119,-1.977099,-0.167939,-3.129771
1.041016,-0.028564,-0.041504,-1.977099,-0.21374,-3.068702
1.037354,-0.019043,-0.047607,-1.969466,-0.068702,-2.839695
1.040039,-0.023193,-0.044434,-2.045802,-0.114504,-2.633588
1.040771,-0.022949,-0.049072,-2.007634,-0.045802,-2.366412
