xacc,yacc,zacc,xgyro,ygyro,zgyro
1.042725,-0.060547,0.070312,-2.000000,21.389313,-43.725189
1.036377,-0.064697,0.072021,-1.801527,20.946566,-43.954197
1.032959,-0.062256,0.071777,-1.816794,20.809160,-43.557251
1.031738,-0.064697,0.062500,-1.877863,20.320610,-43.374046
1.031982,-0.064941,0.073486,-1.618321,20.106871,-43.328243
1.042969,-0.063477,0.065430,-1.832061,20.015266,-43.068703
1.040283,-0.065918,0.058105,-1.526718,20.213741,-43.114502
1.035889,-0.062500,0.065674,-1.603053,20.137405,-43.160305
1.034668,-0.065186,0.059570,-1.557252,20.061069,-42.717556
1.038330,-0.065186,0.061523,-1.618321,20.305344,-42.488548
1.039551,-0.062744,0.058594,-1.603053,20.030535,-42.351147
1.036865,-0.061523,0.055908,-1.893130,19.816793,-42.427483
1.035645,-0.071289,0.062012,-1.832061,19.877863,-42.458015
1.038086,-0.067871,0.069336,-1.801527,20.045801,-42.458015
1.031738,-0.067383,0.059326,-1.618321,19.725191,-42.671757
1.038330,-0.074707,0.062744,-1.786260,19.770992,-42.625954
1.033447,-0.069092,0.065186,-1.786260,19.740458,-42.916031
1.034180,-0.070312,0.065430,-1.648855,19.770992,-42.839695
1.030029,-0.065918,0.060303,-1.725191,19.832062,-42.854961
1.041016,-0.066406,0.071289,-2.091603,20.061069,-42.824429
1.033936,-0.066650,0.060791,-2.061069,20.351145,-42.564884
1.030029,-0.069092,0.069336,-1.984733,20.396946,-42.351147
1.030273,-0.067871,0.056396,-1.755725,20.320610,-41.908398
1.043701,-0.065674,0.052246,-2.030534,20.381680,-42.045803
1.033447,-0.066406,0.059814,-2.335878,20.519083,-41.816795
1.038574,-0.068359,0.059082,-1.984733,20.473282,-41.847328
1.028320,-0.067383,0.063477,-1.862595,20.625954,-41.938931
1.028809,-0.071777,0.065186,-2.030534,20.106871,-42.229008
1.033936,-0.070557,0.071533,-2.091603,20.213741,-42.198475
1.030762,-0.068359,0.065430,-2.000000,20.091602,-42.641220
1.030762,-0.066895,0.066162,-2.000000,20.076336,-42.839695
1.028564,-0.067139,0.061523,-1.984733,20.106871,-42.916031
1.029785,-0.064453,0.060303,-2.152672,20.335878,-43.068703
1.041504,-0.066162,0.060303,-2.167939,20.564886,-43.297710
1.032471,-0.065186,0.053467,-2.213740,20.778625,-43.038166
1.037109,-0.067383,0.064697,-1.969466,20.809160,-42.732826
1.034424,-0.069092,0.056396,-1.786260,20.687023,-42.809162
1.029541,-0.067139,0.073730,-1.572519,20.381680,-42.244274
1.039062,-0.070557,0.066895,-1.725191,20.183207,-42.320610
1.034912,-0.070801,0.076416,-1.557252,20.030535,-41.969467
1.034180,-0.071289,0.062744,-1.618321,19.969465,-41.801525
1.032471,-0.073486,0.066406,-1.435115,19.862595,-41.954197
1.035156,-0.072021,0.072021,-1.709924,20.259542,-42.137405
1.033936,-0.066895,0.059814,-1.694656,20.259542,-42.045803
1.032471,-0.074463,0.055664,-1.664122,20.442749,-42.015266
1.031738,-0.073486,0.061035,-1.770992,20.366413,-42.000000
1.032471,-0.075684,0.055176,-1.908397,20.702290,-42.122139
1.023438,-0.072754,0.055664,-1.984733,20.458015,-41.893131
1.029785,-0.072266,0.065186,-2.106870,20.106871,-41.679390
1.030029,-0.076904,0.059326,-1.832061,20.061069,-41.083969
1.030762,-0.074463,0.071045,-1.938931,20.091602,-41.404579
1.036377,-0.075439,0.063232,-1.969466,20.045801,-42.183205
1.039551,-0.082275,0.053467,-2.137405,20.305344,-42.519085
1.030762,-0.080811,0.069092,-2.122137,20.641222,-42.946564
1.031494,-0.083496,0.060303,-2.167939,20.412214,-43.923664
1.026367,-0.080078,0.062744,-2.274809,20.351145,-44.625954
1.026123,-0.081543,0.059082,-2.458015,19.832062,-45.496181
1.035400,-0.077637,0.048584,-2.274809,20.137405,-45.877861
1.030518,-0.073242,0.060791,-1.923664,20.503817,-45.862595
1.028809,-0.070801,0.061035,-2.015267,20.900763,-45.511452
1.044678,-0.064209,0.052490,-1.938931,21.526718,-45.206108
1.037354,-0.069580,0.056396,-1.740458,21.801527,-44.274811
1.029297,-0.061768,0.058594,-1.969466,21.587786,-43.267174
1.028564,-0.067383,0.062500,-1.709924,21.251909,-41.770992
1.030029,-0.064697,0.069092,-1.770992,20.824427,-40.870228
1.035645,-0.072998,0.076172,-1.847328,20.351145,-40.091602
1.035156,-0.078125,0.062012,-1.374046,20.259542,-40.167938
1.037109,-0.082520,0.070312,-1.480916,20.442749,-40.519085
1.040039,-0.080811,0.067871,-1.404580,20.503817,-41.099236
1.035889,-0.074707,0.060303,-1.480916,20.580153,-41.908398
1.032715,-0.079590,0.063721,-1.557252,20.656488,-42.641220
1.031006,-0.079834,0.062256,-1.618321,20.503817,-43.404579
1.036621,-0.075928,0.066406,-1.664122,20.381680,-44.106869
1.032715,-0.076660,0.067139,-1.862595,20.458015,-44.442749
1.036133,-0.073975,0.066162,-1.908397,20.183207,-44.488548
1.036133,-0.069580,0.063965,-1.847328,20.167938,-44.320610
