time,xacc,yacc,zacc,xgyro,ygyro,zgyro
1219090067,1.1616210938,-0.0485839844,-0.0905761719,-2.0916030407, 1.8625954390, -1.5725190639
1219100067,1.1601562500,-0.0512695312,-0.0891113281,-1.8167939186, 1.9083969593, -1.7557251453
1219110067,1.1523437500,-0.0571289062,-0.0959472656,-1.8167939186, 2.2442748547, -1.4045801163
1219120067,1.1535644531,-0.0549316406,-0.0871582031,-1.7099236250, 2.4122138023, -1.2213740349
1219130067,1.1516113281,-0.0585937500,-0.0874023438,-1.4809160233, 2.0458016396, -0.8244274855
1219140067,1.1550292969,-0.0527343750,-0.0891113281,-1.5114504099, 1.2061069012, -1.0076335669
1219150067,1.1491699219,-0.0524902344,-0.0925292969,-1.4045801163, 0.6564885378, -2.3206107616
1219160067,1.1333007812,-0.0532226562,-0.0895996094,-1.7404580116, 0.2900763452, -5.7709922791
1219170067,1.1447753906,-0.0468750000,-0.0981445312,-1.5877863169, 1.2824426889, -3.9236640930
1219180067,1.1506347656,-0.0615234375,-0.0939941406,-1.7099236250, 1.6793893576, -1.9236640930
1219190067,1.1359863281,-0.0712890625,-0.0883789062,-1.5419846773, 1.9847328663, -1.9694656134
1219200067,1.1418457031,-0.0534667969,-0.0974121094,-1.7099236250, 2.9923663139, -0.7938931584
1219210067,1.1647949219,-0.0400390625,-0.0954589844,-2.0916030407, 4.1068701744, 0.6717557311
1219220067,1.1655273438,-0.0485839844,-0.0722656250,-2.2442748547, 3.0687022209, -0.2442748100
1219230067,1.1645507812,-0.0493164062,-0.0771484375,-2.2900762558, 1.2671755552, -2.3664121628
1219240067,1.1562500000,-0.0539550781,-0.0817871094,-2.1679389477, 0.7480915785, -4.0610685349
1219250067,1.1584472656,-0.0517578125,-0.0942382812,-2.2900762558, 1.3435114622, -4.6106872559
1219260067,1.1674804688,-0.0578613281,-0.1044921875,-1.8320610523, 2.4274809361, -4.2900762558
