time,xacc,yacc,zacc,xgyro,ygyro,zgyro
41700067,0.8786621094,0.0822753906,-0.7741699219,-1.0687023401, -0.5496183038, -1.8625954390
41710067,0.8745117188,0.0793457031,-0.7663574219,-0.8549618125, -0.7022900581, -1.4351145029
41720067,0.8779296875,0.0710449219,-0.7668457031,-1.0839694738, -0.8702290058, -1.2671755552
41730067,0.8823242188,0.0751953125,-0.7805175781,-1.1297709942, -0.5801526904, -1.4656488895
41740067,0.8815917969,0.0751953125,-0.7773437500,-1.1450381279, -0.1832061112, -1.7557251453
41750067,0.8723144531,0.0734863281,-0.7788085938,-1.0687023401, 0.4274809062, -2.4274809361
41760067,0.8618164062,0.0800781250,-0.7839355469,-1.2824426889, 0.7022900581, -2.3969466686
41770067,0.8703613281,0.0800781250,-0.7727050781,-1.2977099419, 0.7328244448, -1.8778625727
41780067,0.8718261719,0.0820312500,-0.7727050781,-1.5877863169, 0.2442748100, -1.1908396482
41790067,0.8745117188,0.0812988281,-0.7773437500,-1.4809160233, 0.3206106722, -1.0839694738
41800067,0.8735351562,0.0771484375,-0.7668457031,-1.2061069012, 0.6412213445, -1.0687023401
41810067,0.8774414062,0.0812988281,-0.7668457031,-1.2366411686, 0.9007633328, -1.3282443285
41820067,0.8662109375,0.0773925781,-0.7666015625,-1.5114504099, 1.1145038605, -1.7862595320
41830067,0.8784179688,0.0786132812,-0.7680664062,-1.6335878372, 0.5648854971, -1.3587785959
41840067,0.8830566406,0.0852050781,-0.7695312500,-1.4961831570, 0.6564885378, -0.9618320465
41850067,0.8854980469,0.0773925781,-0.7687988281,-1.3740458488, 0.7786259651, -0.6106870174
41860067,0.8825683594,0.0803222656,-0.7670898438,-1.2366411686, 0.7328244448, -0.3206106722
41870067,0.8779296875,0.0744628906,-0.7822265625,-1.1908396482, 0.7175572515, -1.2061069012
41880067,0.8669433594,0.0837402344,-0.7839355469,-1.4961831570, 0.8549618125, -1.9694656134
41890067,0.8806152344,0.0837402344,-0.7739257812,-1.6946564913, 1.3282443285, -2.1984732151
41900067,0.8762207031,0.0969238281,-0.7646484375,-1.8625954390, 1.6030534506, -2.3969466686
41910067,0.8696289062,0.0720214844,-0.7612304688,-1.6793893576, 1.4656488895, -1.9083969593
