xacc,yacc,zacc,xgyro,ygyro,zgyro
1.054932,-0.036621,0.141113,-2.259542,19.114504,-40.839695
1.056885,-0.041260,0.139648,-1.969466,19.557251,-41.083969
1.052979,-0.036865,0.142090,-1.893130,19.862595,-41.755726
1.048340,-0.040527,0.141846,-2.167939,20.320610,-42.946564
1.049805,-0.043701,0.145020,-2.213740,20.259542,-44.488548
1.049072,-0.049072,0.143066,-2.061069,20.137405,-45.618320
1.050781,-0.041260,0.148438,-1.923664,20.061069,-46.320610
1.039062,-0.040527,0.143555,-1.984733,19.679390,-46.809162
1.035889,-0.032227,0.150146,-1.862595,19.389313,-46.702290
1.033936,-0.031738,0.144287,-1.786260,18.549618,-46.229008
1.037109,-0.034668,0.152100,-1.618321,18.061069,-45.541985
1.024658,-0.021973,0.152100,-1.633588,17.374046,-44.900764
1.029297,-0.025391,0.140869,-1.648855,16.839695,-44.213741
1.030029,-0.022705,0.140137,-1.893130,16.625954,-43.786259
1.034424,-0.025879,0.142822,-1.694656,16.610687,-43.648853
1.039795,-0.018311,0.140869,-2.091603,16.885496,-43.664124
1.044434,-0.034424,0.128906,-2.030534,17.618320,-43.557251
1.044189,-0.035645,0.127686,-1.816794,18.564886,-43.297710
1.052490,-0.030273,0.137451,-2.000000,19.603054,-42.793892
1.043213,-0.028809,0.127441,-2.152672,20.488550,-41.984734
1.047607,-0.031738,0.131836,-1.954198,20.946566,-41.557251
1.040527,-0.031494,0.136230,-2.091603,20.564886,-40.946564
1.041748,-0.034912,0.125488,-2.076336,20.229008,-41.175571
1.040039,-0.036377,0.150146,-2.015267,19.511450,-41.083969
1.037842,-0.038818,0.147949,-1.908397,19.038168,-42.381680
1.040283,-0.037598,0.137695,-1.709924,18.488550,-43.389313
1.037842,-0.043945,0.138916,-1.770992,18.763359,-44.351147
1.042725,-0.040771,0.141602,-1.801527,18.916031,-45.129772
1.051758,-0.036377,0.130127,-1.984733,19.251909,-45.618320
1.044922,-0.034668,0.137695,-2.030534,19.603054,-45.786259
1.039551,-0.032471,0.134277,-2.137405,19.877863,-45.389313
1.041504,-0.032715,0.135254,-2.106870,20.000000,-44.900764
1.040771,-0.028564,0.135254,-2.229008,19.969465,-43.938931
1.038330,-0.032715,0.128662,-2.045802,19.832062,-43.282444
1.034424,-0.038574,0.127197,-2.290076,19.755726,-42.763359
1.033203,-0.035889,0.129395,-2.167939,19.954199,-42.351147
1.039307,-0.038574,0.132568,-2.030534,19.770992,-42.366413
1.038330,-0.034912,0.134766,-2.061069,19.969465,-42.335876
1.031982,-0.038086,0.133057,-2.259542,19.770992,-42.564884
1.038086,-0.038574,0.132080,-2.412214,19.618320,-42.564884
1.034668,-0.038330,0.142578,-2.061069,19.175573,-42.931297
1.031738,-0.035645,0.136475,-2.183206,18.946566,-42.824429
1.037842,-0.039062,0.137207,-2.167939,18.519083,-42.977100
1.041016,-0.039795,0.133057,-2.274809,18.427481,-43.343510
1.043701,-0.036621,0.132812,-2.213740,18.549618,-43.419846
1.043457,-0.042969,0.131592,-2.015267,19.038168,-43.450382
1.047363,-0.040283,0.132080,-2.091603,19.145039,-43.923664
1.048096,-0.037109,0.127686,-1.923664,19.587786,-44.030533
1.040283,-0.036133,0.138184,-2.045802,19.312977,-43.786259
1.043701,-0.034180,0.123291,-1.969466,19.511450,-43.633587
1.037109,-0.028320,0.133301,-1.984733,19.419847,-43.038166
1.034912,-0.031494,0.122314,-1.908397,19.328245,-42.625954
1.048340,-0.030762,0.140625,-1.786260,19.190840,-42.076336
1.040527,-0.027588,0.127686,-1.755725,19.160305,-41.572517
1.042480,-0.027832,0.134766,-1.709924,19.267176,-41.312977
1.042236,-0.028076,0.130371,-1.664122,19.419847,-40.854961
1.032471,-0.029541,0.138672,-1.770992,19.541985,-40.412212
1.031250,-0.035645,0.140137,-1.786260,19.847328,-40.396946
1.031494,-0.035645,0.135986,-2.106870,20.274809,-39.862595
1.044922,-0.036621,0.135010,-2.122137,19.969465,-39.893131
1.034180,-0.038086,0.132080,-2.045802,19.984734,-39.450382
1.030762,-0.037842,0.129395,-2.000000,19.786259,-39.709923
1.034424,-0.046143,0.125977,-1.923664,19.816793,-39.603054
1.036377,-0.044678,0.134766,-1.923664,20.091602,-39.893131
1.041260,-0.045654,0.125977,-1.969466,20.213741,-40.580154
1.048096,-0.044434,0.129883,-2.229008,20.366413,-41.053436
1.043701,-0.044189,0.130371,-2.244275,20.503817,-41.221375
1.045898,-0.042236,0.132568,-2.366412,20.015266,-41.740459
1.039795,-0.051270,0.137207,-2.549618,19.129770,-41.893131
1.030762,-0.045654,0.126953,-2.259542,18.748091,-42.549618
1.047607,-0.042236,0.128174,-2.198473,18.564886,-42.854961
1.050293,-0.041748,0.134277,-2.320611,18.259542,-43.389313
1.042236,-0.046631,0.127930,-2.259542,18.427481,-43.923664
1.044189,-0.046875,0.128418,-2.381679,18.442749,-44.290077
1.041504,-0.047363,0.123291,-2.198473,19.068703,-44.473282
1.047363,-0.044678,0.134033,-2.458015,19.175573,-44.458015
1.037598,-0.046143,0.120361,-2.061069,19.175573,-44.076336
1.039307,-0.042236,0.124268,-2.549618,19.389313,-43.770992
1.032959,-0.039062,0.129883,-2.580153,19.267176,-44.000000
1.035889,-0.038574,0.126221,-2.320611,18.900763,-44.106869
1.038086,-0.045654,0.127930,-2.290076,18.931297,-44.091602
1.039795,-0.041260,0.127441,-2.320611,19.282442,-44.183205
1.040039,-0.043945,0.131348,-1.908397,19.877863,-44.488548
1.035645,-0.037842,0.126709,-1.725191,19.893129,-44.244274
1.037109,-0.033936,0.127930,-1.938931,19.969465,-43.618320
1.035400,-0.039062,0.133301,-2.167939,19.435114,-43.190838
1.023438,-0.041260,0.137695,-2.335878,18.122137,-43.312977
1.018311,-0.046387,0.134277,-2.824427,16.198473,-43.648853
1.024414,-0.059326,0.136230,-2.381679,14.610687,-45.145039
1.019287,-0.064209,0.136230,-2.152672,13.038168,-47.160305
1.026123,-0.060059,0.129150,-2.030534,12.213740,-49.007633
1.034668,-0.058594,0.118652,-1.893130,12.625955,-51.282444
1.044189,-0.053223,0.115479,-2.244275,13.557252,-52.748093
1.050293,-0.044434,0.115967,-2.625954,15.145039,-53.877861
1.052490,-0.036377,0.102051,-2.610687,16.900763,-54.167938
1.049805,-0.029053,0.098633,-2.870229,18.167938,-53.618320
1.044678,-0.020752,0.097168,-2.717557,19.328245,-52.625954
1.042236,-0.018799,0.109131,-2.702290,20.335878,-51.022900
1.037354,-0.015869,0.108643,-2.335878,20.167938,-48.717556
1.030518,-0.021484,0.113525,-2.305344,20.259542,-46.183205
1.036865,-0.010010,0.117432,-2.000000,20.106871,-43.633587
1.025879,-0.006348,0.122314,-1.923664,19.694656,-41.022900
1.039307,-0.016357,0.116455,-2.061069,19.847328,-39.022900
1.040771,-0.021240,0.119141,-2.045802,19.648855,-37.633587
1.041992,-0.025635,0.117432,-2.015267,19.755726,-36.793892
1.046631,-0.034424,0.116943,-2.137405,20.229008,-36.625954
1.043701,-0.037842,0.109131,-2.183206,20.213741,-37.374046
1.044922,-0.050781,0.116943,-2.244275,20.335878,-38.473282
1.042969,-0.050049,0.118164,-2.183206,20.503817,-39.954197
1.038330,-0.052490,0.119141,-2.076336,20.396946,-41.541985
1.040527,-0.048584,0.118408,-1.862595,20.290077,-43.221375
1.043213,-0.052490,0.123291,-1.954198,20.030535,-44.900764
1.043701,-0.043945,0.107666,-1.923664,19.297710,-46.427483
1.040771,-0.048340,0.120850,-1.908397,19.297710,-47.511452
1.041992,-0.038330,0.117676,-2.198473,18.793894,-48.061069
1.033447,-0.039795,0.121582,-1.877863,18.916031,-48.916031
1.035889,-0.023193,0.126465,-1.893130,18.870230,-49.038166
1.046143,-0.028809,0.113525,-1.862595,19.389313,-48.595421
1.047607,-0.019287,0.119385,-1.755725,19.664122,-48.061069
1.052002,-0.020264,0.111572,-1.740458,20.656488,-46.503819
1.050781,-0.011963,0.101318,-1.694656,21.603054,-44.641220
1.046875,-0.012695,0.106445,-2.137405,22.000000,-42.503819
1.036621,-0.015381,0.114502,-1.969466,22.015266,-40.625954
1.039551,-0.018799,0.118896,-2.137405,22.198473,-39.190838
1.038818,-0.025391,0.106445,-1.618321,22.335878,-38.106869
1.039062,-0.032959,0.117432,-1.648855,22.320610,-37.801525
1.040283,-0.039062,0.113770,-1.725191,22.458015,-37.725189
1.038086,-0.046875,0.112305,-1.740458,22.503817,-38.061069
1.037109,-0.040771,0.118164,-2.015267,22.427481,-38.732826
1.038574,-0.049561,0.117920,-1.984733,22.396946,-39.969467
1.029541,-0.046875,0.128418,-2.045802,22.045801,-40.961834
1.036621,-0.054443,0.115479,-2.335878,21.312977,-42.229008
1.033691,-0.046875,0.134033,-2.122137,20.778625,-43.450382
1.035889,-0.050537,0.123047,-2.351145,20.137405,-44.671757
1.034424,-0.047852,0.120361,-2.183206,19.832062,-45.847328
1.037598,-0.048340,0.113281,-2.106870,19.709923,-46.885498
1.040039,-0.045410,0.110596,-2.122137,19.480917,-47.282444
1.036621,-0.035889,0.124268,-1.923664,19.740458,-47.557251
1.035400,-0.035156,0.110840,-1.908397,19.954199,-47.236641
1.036865,-0.027344,0.117920,-2.229008,20.091602,-46.610687
1.041016,-0.025146,0.119629,-1.801527,20.427481,-45.679390
1.043701,-0.023193,0.112793,-2.045802,20.503817,-44.488548
1.040039,-0.027100,0.119141,-2.015267,20.702290,-43.221375
1.039062,-0.031006,0.111816,-1.755725,21.022902,-41.862595
1.039307,-0.024902,0.114014,-1.679389,21.221375,-40.900764
1.035889,-0.032959,0.118164,-1.648855,21.618320,-40.137405
1.038818,-0.032715,0.114502,-1.557252,21.725191,-39.801525
1.032471,-0.033936,0.111084,-1.786260,21.633587,-39.511452
1.040039,-0.038818,0.116455,-1.557252,21.694656,-39.664124
1.038574,-0.041748,0.122314,-1.740458,21.358778,-39.969467
1.032227,-0.039551,0.119385,-1.435115,21.099237,-40.442749
1.033936,-0.042480,0.122803,-1.923664,20.473282,-41.022900
1.038086,-0.042480,0.115967,-1.923664,20.366413,-41.648853
1.035156,-0.040283,0.123047,-2.045802,20.091602,-41.893131
1.040283,-0.043213,0.118896,-1.847328,20.091602,-42.351147
1.035156,-0.041992,0.110596,-1.908397,19.862595,-42.656490
1.036621,-0.038574,0.119141,-2.106870,19.694656,-42.778625
1.035156,-0.035889,0.113770,-1.923664,19.740458,-42.885498
1.043457,-0.035156,0.109619,-2.152672,19.770992,-42.717556
1.040039,-0.038086,0.118652,-2.305344,20.076336,-42.702290
1.040527,-0.039062,0.125000,-2.274809,20.229008,-42.580154
1.041504,-0.035156,0.115234,-2.396947,20.366413,-42.625954
1.048340,-0.035889,0.112549,-2.519084,20.473282,-42.152672
1.044189,-0.036377,0.112549,-2.503817,20.732824,-41.725189
1.039062,-0.037598,0.116455,-2.290076,21.160305,-41.297710
1.037842,-0.033691,0.113525,-2.320611,21.374046,-40.641220
1.046143,-0.037842,0.121338,-2.229008,21.389313,-40.366413
1.036133,-0.037354,0.126465,-2.595420,21.343512,-39.694656
1.041016,-0.036133,0.116943,-2.305344,21.083969,-39.496181
1.035400,-0.039307,0.116211,-2.305344,21.038168,-39.114502
1.037842,-0.043457,0.129639,-2.381679,21.190840,-38.732826
1.032471,-0.042969,0.116455,-2.000000,20.961832,-38.702290
1.033447,-0.046143,0.123535,-2.076336,20.977098,-38.687023
1.033691,-0.049072,0.121582,-1.832061,21.190840,-38.564884
1.032227,-0.045410,0.124512,-2.183206,20.748091,-38.656490
1.031250,-0.050049,0.107666,-2.122137,20.427481,-38.854961
1.035400,-0.042480,0.110352,-2.335878,20.244274,-39.419846
1.030762,-0.043945,0.115967,-2.473282,20.000000,-40.534351
1.040039,-0.044189,0.114014,-2.641221,20.091602,-41.312977
1.041016,-0.042725,0.113525,-2.839695,20.488550,-41.786259
1.041748,-0.048340,0.112793,-2.793893,20.885496,-42.290077
1.037109,-0.047119,0.113281,-2.427481,21.526718,-41.664124
1.045166,-0.044922,0.105957,-2.137405,22.259542,-40.793892
1.039551,-0.044434,0.121338,-1.786260,22.458015,-39.435116
