time,xacc,yacc,zacc,xgyro,ygyro,zgyro
449640067,1.1284179688,0.1298828125,-0.2770996094,-1.4656488895, 0.9312977195, -2.0458016396
449650067,1.1315917969,0.1318359375,-0.2800292969,-1.5725190639, 0.5954198241, -2.1068701744
449660067,1.1284179688,0.1293945312,-0.2841796875,-1.5877863169, 0.5190839767, -2.1068701744
449670067,1.1193847656,0.1264648438,-0.2841796875,-1.3740458488, 0.5038167834, -1.6335878372
449680067,1.1237792969,0.1279296875,-0.2854003906,-1.7862595320, 0.5954198241, -1.0381679535
449690067,1.1264648438,0.1247558594,-0.2824707031,-1.6946564913, 0.3969465792, -0.9770992398
449700067,1.1235351562,0.1252441406,-0.2824707031,-1.7557251453, 0.3969465792, -0.8702290058
449710067,1.1247558594,0.1296386719,-0.2785644531,-1.8320610523, 0.2290076315, -1.2824426889
449720067,1.1232910156,0.1274414062,-0.2810058594,-1.8625954390, 0.0305343512, -1.7557251453
449730067,1.1245117188,0.1293945312,-0.2746582031,-1.9694656134, 0.1374045759, -2.0763359070
449740067,1.1223144531,0.1264648438,-0.2770996094,-1.7557251453, 0.2442748100, -2.3969466686
449750067,1.1169433594,0.1223144531,-0.2810058594,-1.7709923983, 0.5801526904, -2.5038168430
449760067,1.1237792969,0.1323242188,-0.2805175781,-1.6488549709, 0.8549618125, -2.3358778954
449770092,1.1250000000,0.1315917969,-0.2839355469,-1.5419846773, 1.1297709942, -2.1221373081
449780067,1.1298828125,0.1284179688,-0.2883300781,-1.6793893576, 1.8778625727, -1.9541984797
449790067,1.1281738281,0.1286621094,-0.2834472656,-1.5572519302, 1.7862595320, -1.4809160233
449800067,1.1296386719,0.1328125000,-0.2756347656,-1.6335878372, 1.8320610523, -1.2366411686
449810067,1.1333007812,0.1269531250,-0.2785644531,-1.5419846773, 1.6335878372, -0.9923664331
449820067,1.1230468750,0.1303710938,-0.2731933594,-1.7404580116, 1.3740458488, -1.0839694738
449830067,1.1242675781,0.1281738281,-0.2851562500,-1.5419846773, 1.2366411686, -0.9618320465
449840067,1.1237792969,0.1262207031,-0.2734375000,-1.6488549709, 1.0839694738, -1.1908396482
449850067,1.1179199219,0.1296386719,-0.2792968750,-1.8931298256, 0.9312977195, -1.2977099419
449860067,1.1198730469,0.1247558594,-0.2788085938,-1.6946564913, 0.7328244448, -1.4198473692
449870067,1.1262207031,0.1296386719,-0.2731933594,-1.7099236250, 0.6106870174, -1.6335878372
449880067,1.1206054688,0.1286621094,-0.2722167969,-1.4656488895, 0.8396946788, -1.9694656134
449890067,1.1215820312,0.1271972656,-0.2778320312,-1.5267175436, 0.6717557311, -2.0610687733
449900067,1.1213378906,0.1291503906,-0.2773437500,-1.7709923983, 1.0992366076, -2.1679389477
449910067,1.1220703125,0.1313476562,-0.2846679688,-1.6183205843, 0.9770992398, -2.4427480698
449920067,1.1169433594,0.1350097656,-0.2761230469,-1.8320610523, 1.2977099419, -2.2137403488
449930067,1.1164550781,0.1306152344,-0.2912597656,-1.6946564913, 1.4045801163, -2.3358778954
449940067,1.1213378906,0.1228027344,-0.2897949219,-1.5877863169, 1.4351145029, -2.0458016396
449950067,1.1245117188,0.1232910156,-0.2707519531,-1.6793893576, 1.3587785959, -1.8778625727
449960067,1.1237792969,0.1223144531,-0.2753906250,-1.4503816366, 1.3129770756, -1.7557251453
449970067,1.1237792969,0.1269531250,-0.2768554688,-1.4961831570, 1.4503816366, -1.3435114622
449980067,1.1252441406,0.1271972656,-0.2829589844,-1.5725190639, 1.5877863169, -1.1603053808
449990067,1.1318359375,0.1325683594,-0.2773437500,-1.5725190639, 2.0000000000, -0.7786259651
450000067,1.1228027344,0.1318359375,-0.2844238281,-1.4656488895, 2.2748091221, -0.5801526904
450010067,1.1225585938,0.1318359375,-0.2844238281,-1.4809160233, 2.2442748547, -0.9007633328
450020067,1.1237792969,0.1276855469,-0.2878417969,-1.5114504099, 1.8931298256, -0.9618320465
450030067,1.1254882812,0.1220703125,-0.2785644531,-1.3435114622, 1.0687023401, -1.3740458488
450040067,1.1313476562,0.1191406250,-0.2763671875,-1.4351145029, 0.2290076315, -1.4045801163
450050067,1.1354980469,0.1210937500,-0.2736816406,-1.5267175436, 0.0458015278, -1.6793893576
450060067,1.1323242188,0.1293945312,-0.2785644531,-1.8931298256, -0.0610687025, -1.4961831570
450070067,1.1354980469,0.1284179688,-0.2758789062,-1.7557251453, 0.1068702266, -1.4656488895
450080067,1.1340332031,0.1296386719,-0.2792968750,-1.8320610523, 0.2442748100, -1.8931298256
450090067,1.1252441406,0.1296386719,-0.2724609375,-1.9389313459, 0.3664122224, -2.6717557907
450100067,1.1237792969,0.1335449219,-0.2841796875,-2.0916030407, 0.7938931584, -3.0076336861
450110067,1.1179199219,0.1376953125,-0.2800292969,-1.5877863169, 1.1297709942, -2.5190839767
450120067,1.1171875000,0.1372070312,-0.2841796875,-1.6641221046, 1.6793893576, -1.1755725145
450130067,1.1232910156,0.1328125000,-0.2895507812,-1.2977099419, 1.8931298256, -0.0916030556
450140067,1.1220703125,0.1301269531,-0.2897949219,-1.2213740349, 3.3740458488, -0.3053435087
450150067,1.1088867188,0.1271972656,-0.2912597656,-1.2519084215, 4.0610685349, -0.6564885378
450160067,1.1096191406,0.1237792969,-0.2844238281,-1.4045801163, 4.2900762558, -0.8091602921
450170067,1.1132812500,0.1193847656,-0.2905273438,-1.6183205843, 4.0916032791, -1.5725190639
450180067,1.1237792969,0.1223144531,-0.2924804688,-1.5725190639, 3.9541983604, -1.2519084215
450190067,1.1298828125,0.1210937500,-0.2783203125,-1.6946564913, 2.4732823372, -1.1908396482
450200067,1.1350097656,0.1220703125,-0.2614746094,-1.6335878372, 0.4885496199, -1.4198473692
450210067,1.1462402344,0.1254882812,-0.2524414062,-1.6488549709, -1.3282443285, -2.0610687733
450220067,1.1484375000,0.1252441406,-0.2592773438,-1.6183205843, -2.7480916977, -2.8702290058
450230067,1.1540527344,0.1254882812,-0.2641601562,-1.5114504099, -3.3435113430, -3.4045801163
450240067,1.1501464844,0.1306152344,-0.2553710938,-1.5725190639, -3.7099237442, -3.6030533314
450250067,1.1418457031,0.1269531250,-0.2827148438,-1.4045801163, -3.6793892384, -3.2671756744
450260067,1.1389160156,0.1357421875,-0.2797851562,-1.3893129826, -3.5877861977, -3.0687022209
450270067,1.1391601562,0.1369628906,-0.2836914062,-1.6030534506, -3.2671756744, -3.0687022209
450280067,1.1303710938,0.1257324219,-0.2929687500,-1.6030534506, -3.3129770756, -2.7786259651
450290067,1.1191406250,0.1328125000,-0.2917480469,-1.6488549709, -3.1145038605, -3.2671756744
450300067,1.1188964844,0.1298828125,-0.2985839844,-2.0916030407, -3.3587787151, -3.2671756744
450310067,1.1157226562,0.1333007812,-0.3017578125,-2.0610687733, -2.9618320465, -3.4961831570
