xacc,yacc,zacc,xgyro,ygyro,zgyro
0.733887,1.020996,-0.293701,-12.900764,48.335876,-8.564885
0.647705,0.951416,-0.265625,-26.870230,49.908398,-43.801525
0.577637,0.927246,-0.200195,-37.129772,50.564884,-81.633591
0.481934,0.997314,-0.039551,-44.992367,41.236641,-102.381676
0.445801,1.027832,0.002686,-51.709923,32.641220,-119.282440
0.341797,1.096924,0.144287,-51.557251,17.480917,-114.763359
0.305664,1.074219,0.205566,-34.946564,6.931298,-99.389313
0.347900,1.001953,0.189453,-15.450381,4.427481,-88.778625
0.352539,0.928223,0.196777,2.458015,9.465649,-83.114502
0.299072,0.894043,0.196777,13.938931,12.778625,-82.717560
0.252686,0.887939,0.190674,19.358778,11.694656,-84.763359
0.228027,0.916016,0.209473,21.129770,7.190840,-86.473282
0.210693,0.940430,0.199219,20.992367,2.549618,-86.412216
0.201416,0.972412,0.193848,20.335878,-1.343511,-84.045799
0.185791,0.967041,0.179199,19.206106,-4.274809,-79.648857
0.175293,0.933105,0.163086,16.992367,-6.290076,-73.541985
0.186035,0.901611,0.156250,14.198473,-6.900764,-64.931297
0.202637,0.889648,0.137207,11.694656,-5.236641,-54.992367
0.195557,0.877197,0.119141,10.076336,-3.404580,-46.763359
0.222900,0.862061,0.103760,9.267176,-1.755725,-41.267174
0.228027,0.874268,0.103027,8.458015,0.916031,-38.259541
0.223633,0.873779,0.111084,9.496183,2.412214,-38.045803
0.231689,0.884033,0.117432,12.442748,1.969466,-41.099236
0.233887,0.902344,0.116211,14.305344,3.694656,-46.274811
0.196289,0.903564,0.089355,17.022902,5.099236,-53.954197
0.178223,0.923584,0.049072,20.519083,5.709924,-62.305344
0.152832,0.947998,0.010742,24.015266,6.290076,-68.381676
0.166016,0.981689,0.005371,24.320610,10.702291,-69.786263
0.151123,1.011230,-0.023926,23.786259,13.923664,-64.564888
0.128418,1.014648,-0.049316,21.374046,15.587787,-54.977100
0.110107,0.996582,-0.056641,18.122137,15.450381,-45.709923
0.119873,1.002441,-0.071045,14.885496,15.099236,-39.145039
