time,xacc,yacc,zacc,xgyro,ygyro,zgyro
577920067,1.1306152344,0.1088867188,-0.2519531250,-1.3740458488, 1.7099236250, -2.8244273663
577930067,1.1293945312,0.1103515625,-0.2548828125,-1.3435114622, 0.1374045759, -3.7709922791
577940067,1.1362304688,0.1196289062,-0.2648925781,-1.0687023401, 0.5343511701, -4.1221375465
577950067,1.1413574219,0.1242675781,-0.2658691406,-0.9312977195, 1.4961831570, -3.2519083023
577960067,1.1262207031,0.1169433594,-0.2727050781,-1.0229008198, 1.4198473692, -2.5801527500
577970067,1.1303710938,0.1247558594,-0.2849121094,-1.3740458488, 0.6870229244, -2.2595419884
577980067,1.1418457031,0.1191406250,-0.2907714844,-1.5572519302, 0.5038167834, -1.8778625727
577990067,1.1372070312,0.1223144531,-0.2919921875,-1.9541984797, 0.6106870174, -1.1297709942
578000067,1.1359863281,0.1142578125,-0.2756347656,-2.3969466686, 0.4885496199, -0.1526717544
578010067,1.1286621094,0.1108398438,-0.2636718750,-2.2748091221, 0.9618320465, 0.5801526904
578020067,1.1232910156,0.1081542969,-0.2639160156,-2.1984732151, 0.8396946788, 0.8854961991
578030067,1.1191406250,0.0988769531,-0.2714843750,-2.0610687733, 1.0992366076, 0.5343511701
578040067,1.1169433594,0.1091308594,-0.2707519531,-2.5801527500, 0.4580152631, -0.2290076315
578050067,1.1159667969,0.1179199219,-0.2763671875,-2.9160306454, 0.1832061112, -1.0076335669
578060067,1.1171875000,0.1071777344,-0.2802734375,-2.8702290058, 0.0305343512, -1.6488549709
578070067,1.1289062500,0.1142578125,-0.2724609375,-3.2519083023, -0.3816793859, -1.9236640930
578080067,1.1257324219,0.1120605469,-0.2722167969,-3.0076336861, -0.9770992398, -1.9389313459
578090067,1.1401367188,0.1289062500,-0.2675781250,-2.6564886570, -0.9007633328, -2.4274809361
578100067,1.1372070312,0.1250000000,-0.2736816406,-1.6335878372, -0.5648854971, -2.4732823372
578110067,1.1398925781,0.1274414062,-0.2736816406,-0.7022900581, 0.6870229244, -2.3206107616
578120067,1.1298828125,0.1359863281,-0.2705078125,0.1679389328, 1.6335878372, -1.2977099419
578130067,1.1281738281,0.1315917969,-0.2722167969,0.4580152631, 2.5038168430, -0.0305343512
578140067,1.1303710938,0.1250000000,-0.2697753906,0.5038167834, 2.8244273663, 0.2290076315
578150067,1.1384277344,0.1184082031,-0.2690429688,0.3664122224, 3.1755726337, 0.9160305262
578160067,1.1208496094,0.1179199219,-0.2800292969,-0.3053435087, 2.5038168430, 0.9618320465
578170067,1.1174316406,0.1179199219,-0.2978515625,-1.1297709942, 1.6183205843, -0.3969465792
578180067,1.1269531250,0.1206054688,-0.2966308594,-2.2290077209, 1.2061069012, -2.0305342674
578190067,1.1279296875,0.1323242188,-0.2883300781,-2.9618320465, 1.2213740349, -3.7099237442
578200067,1.1296386719,0.1176757812,-0.2807617188,-3.1603052616, 0.3358778656, -5.3435115814
578210067,1.1333007812,0.1166992188,-0.2846679688,-3.5572519302, 0.2290076315, -6.4732823372
578220067,1.1242675781,0.1169433594,-0.2778320312,-3.4656488895, 0.9312977195, -6.1832060814
578230067,1.1208496094,0.1118164062,-0.2648925781,-3.2213740349, 1.4045801163, -5.3587784767
578240067,1.1252441406,0.1159667969,-0.2568359375,-2.3206107616, 1.4656488895, -4.3816795349
578250067,1.1330566406,0.1203613281,-0.2636718750,-2.0916030407, 1.5419846773, -3.2061069012
578260067,1.1330566406,0.1157226562,-0.2734375000,-1.6946564913, 2.0152671337, -1.9694656134
578270067,1.1198730469,0.1088867188,-0.2778320312,-1.7251908779, 1.7404580116, -0.9007633328
578280067,1.1213378906,0.1149902344,-0.2766113281,-1.6183205843, 1.3435114622, -0.2290076315
578290067,1.1193847656,0.1123046875,-0.2866210938,-1.8778625727, 0.7480915785, 0.0152671756
578300067,1.1315917969,0.1101074219,-0.2824707031,-1.9389313459, 0.3206106722, 0.0610687025
578310067,1.1271972656,0.1101074219,-0.2678222656,-2.0305342674, 0.1068702266, 0.4732824564
578320067,1.1347656250,0.1098632812,-0.2709960938,-1.5267175436, -0.6259542108, 0.4885496199
578330067,1.1328125000,0.1132812500,-0.2653808594,-1.2366411686, -1.3587785959, 0.1679389328
578340067,1.1250000000,0.1137695312,-0.2756347656,-1.1145038605, -2.0152671337, -0.3969465792
578350067,1.1325683594,0.1254882812,-0.2634277344,-0.6564885378, -2.0610687733, -0.8702290058
578360067,1.1333007812,0.1220703125,-0.2666015625,-0.7633587718, -1.2824426889, -1.2519084215
578370067,1.1306152344,0.1157226562,-0.2734375000,-0.6412213445, -0.6870229244, -1.5877863169
578380067,1.1232910156,0.1240234375,-0.2763671875,-0.5648854971, -0.0610687025, -1.9389313459
578390067,1.1257324219,0.1264648438,-0.2866210938,-0.7328244448, 0.3053435087, -1.9083969593
578400067,1.1145019531,0.1289062500,-0.2871093750,-1.0839694738, 0.5038167834, -1.9694656134
578410067,1.1196289062,0.1188964844,-0.2963867188,-1.0992366076, 0.4885496199, -2.2137403488
578420067,1.1215820312,0.1113281250,-0.2905273438,-1.4351145029, 0.4427480996, -2.4732823372
578430067,1.1281738281,0.1242675781,-0.2763671875,-1.3282443285, 0.1221374050, -2.6259541512
578440067,1.1408691406,0.1188964844,-0.2770996094,-1.6488549709, 0.2290076315, -3.2061069012
578450067,1.1442871094,0.1245117188,-0.2644042969,-1.6030534506, -0.0152671756, -3.1755726337
578460067,1.1413574219,0.1252441406,-0.2697753906,-1.3740458488, -1.0534350872, -2.8702290058
578470067,1.1330566406,0.1237792969,-0.2670898438,-1.4809160233, -1.8778625727, -3.3587787151
578480218,1.1372070312,0.1264648438,-0.2727050781,-1.6335878372, -2.0916030407, -4.1374044418
578490067,1.1386718750,0.1293945312,-0.2722167969,-1.5114504099, -1.7099236250, -4.6717557907
578500067,1.1403808594,0.1230468750,-0.2856445312,-1.5877863169, -1.4503816366, -4.3969464302
578510067,1.1401367188,0.1271972656,-0.2871093750,-1.1908396482, -1.5114504099, -3.9236640930
578520067,1.1369628906,0.1286621094,-0.2924804688,-1.1603053808, -0.6717557311, -3.3587787151
578530067,1.1228027344,0.1269531250,-0.2946777344,-1.1603053808, 0.7175572515, -2.6412212849
578540067,1.1081542969,0.1245117188,-0.2990722656,-1.0687023401, 2.7480916977, -2.7328243256
578550067,1.0983886719,0.1274414062,-0.3000488281,-1.2519084215, 3.7709922791, -2.4122138023
578560069,1.1022949219,0.1169433594,-0.3005371094,-1.7251908779, 4.0916032791, -2.7022900581
578570067,1.1137695312,0.1179199219,-0.2963867188,-1.3435114622, 3.7099237442, -2.6870229244
578580067,1.1152343750,0.1169433594,-0.2961425781,-1.7099236250, 2.9465649128, -3.4198472500
578590067,1.1296386719,0.1074218750,-0.2685546875,-1.7709923983, 1.8625954390, -4.1068701744
578600067,1.1247558594,0.1088867188,-0.2592773438,-1.8167939186, -0.3053435087, -4.5038166046
578610067,1.1311035156,0.1115722656,-0.2553710938,-1.1908396482, -2.0763359070, -5.0381679535
578620067,1.1323242188,0.1213378906,-0.2670898438,-1.4503816366, -2.9770991802, -5.2671756744
578630067,1.1291503906,0.1201171875,-0.2827148438,-1.2061069012, -2.1832060814, -4.8549618721
578640067,1.1313476562,0.1291503906,-0.2954101562,-1.0381679535, -0.9312977195, -3.9847328663
578650067,1.1276855469,0.1240234375,-0.2939453125,-1.0687023401, 0.5648854971, -2.8702290058
578660067,1.1308593750,0.1264648438,-0.2915039062,-0.8702290058, 1.4351145029, -2.0458016396
578670067,1.1286621094,0.1289062500,-0.2866210938,-0.9160305262, 1.1603053808, -1.7557251453
578680067,1.1330566406,0.1330566406,-0.2766113281,-0.6870229244, 0.2900763452, -1.6030534506
578690067,1.1264648438,0.1271972656,-0.2797851562,-1.0381679535, -0.9007633328, -1.9847328663
578700067,1.1328125000,0.1313476562,-0.2778320312,-0.9465649128, -1.2671755552, -2.1374046803
578710067,1.1342773438,0.1230468750,-0.2885742188,-0.9160305262, -1.2519084215, -2.7480916977
578720067,1.1337890625,0.1235351562,-0.2946777344,-1.1145038605, -0.3816793859, -3.5572519302
578730067,1.1240234375,0.1264648438,-0.2868652344,-0.8091602921, 0.6717557311, -3.7251908779
578740067,1.1230468750,0.1306152344,-0.2834472656,-0.7786259651, 1.3740458488, -3.4656488895
578750067,1.1230468750,0.1357421875,-0.2790527344,-0.7328244448, 2.1679389477, -2.8091602325
578760067,1.1174316406,0.1286621094,-0.2727050781,-0.6106870174, 1.4351145029, -2.4427480698
578770067,1.1179199219,0.1323242188,-0.2712402344,-0.7022900581, 0.8244274855, -2.4427480698
578780067,1.1210937500,0.1384277344,-0.2673339844,-0.5954198241, -0.1374045759, -2.2900762558
578790067,1.1315917969,0.1286621094,-0.2812500000,-0.5190839767, 0.6564885378, -2.8396947384
578800067,1.1337890625,0.1354980469,-0.2919921875,-0.5648854971, 1.8931298256, -3.2061069012
578810067,1.1262207031,0.1381835938,-0.2792968750,-0.8396946788, 2.2595419884, -3.2977099419
578820067,1.1210937500,0.1437988281,-0.2758789062,-0.9770992398, 1.4351145029, -3.6183207035
578830067,1.1298828125,0.1396484375,-0.2839355469,-0.9618320465, 1.2671755552, -3.7862596512
578840067,1.1215820312,0.1364746094,-0.2961425781,-1.3740458488, 1.1145038605, -4.2137403488
578850067,1.1127929688,0.1342773438,-0.3032226562,-1.5114504099, 1.3893129826, -4.1679387093
578860067,1.1025390625,0.1289062500,-0.2944335938,-1.8015266657, 1.7099236250, -4.3053436279
578870067,1.1105957031,0.1276855469,-0.2993164062,-2.0916030407, 1.7557251453, -4.4885497093
578880067,1.1152343750,0.1213378906,-0.2780761719,-2.0916030407, 0.8091602921, -4.5038166046
578890067,1.1303710938,0.1201171875,-0.2856445312,-2.2290077209, 0.1526717544, -4.2290077209
578900067,1.1513671875,0.1191406250,-0.2717285156,-2.1984732151, -1.8320610523, -4.1068701744
578910067,1.1748046875,0.1127929688,-0.2468261719,-2.3206107616, -4.9923663139, -5.3893127441
578920067,1.2397460938,0.1298828125,-0.2258300781,-2.5343511105, -9.2671756744, -7.3129773140
578930067,1.2988281250,0.1689453125,-0.2165527344,-3.1297709942, -13.4656486511, -6.9770994186
578940067,1.3671875000,0.2067871094,-0.2370605469,-4.6564884186, -13.7557249069, -2.4580152035
578950067,1.3886718750,0.2089843750,-0.2797851562,-6.1984734535, -3.9083969593, 5.6641221046
578960067,1.2541503906,0.1813964844,-0.2888183594,-6.7175574303, 11.1450386047, 8.0916032791
578970067,1.0180664062,0.1352539062,-0.2558593750,-6.8854961395, 23.1450386047, -1.8320610523
578980067,0.7749023438,0.0830078125,-0.2563476562,-9.8167934418, 25.7862586975, -19.4503822327
578990067,0.6445312500,0.0627441406,-0.2497558594,-9.3435115814, 17.4198474884, -31.4961833954
579000067,0.6791992188,0.0729980469,-0.3125000000,-6.3358778954, 7.0534353256, -28.4885501862
579010067,0.8530273438,0.1188964844,-0.3691406250,-3.6183207035, 3.1755726337, -14.3358774185
579020067,1.0234375000,0.1459960938,-0.3591308594,-1.9236640930, 1.3129770756, 0.1984732896
579030067,1.1962890625,0.1550292969,-0.3574218750,-0.7328244448, 1.7862595320, 9.0534353256
579040067,1.2995605469,0.1481933594,-0.3566894531,-0.1068702266, 6.2900762558, 14.2595415115
579050067,1.2404785156,0.1376953125,-0.3288574219,0.2137404531, 8.6717557907, 16.1526718140
579060067,1.1796875000,0.0961914062,-0.2600097656,0.5954198241, 0.4885496199, 12.8854961395
579070067,1.1713867188,0.1015625000,-0.2443847656,-0.3053435087, -5.7099237442, 4.3358778954
579080067,1.1533203125,0.1113281250,-0.2636718750,-1.2213740349, -6.7633585930, -2.3664121628
