xacc,yacc,zacc,xgyro,ygyro,zgyro
0.924316,0.099121,0.239258,-0.519084,17.358778,-82.671753
0.949707,0.114014,0.239746,0.641221,20.412214,-75.389313
0.993896,0.130371,0.227295,1.541985,22.519083,-64.763359
1.034668,0.150391,0.214355,1.312977,23.557251,-52.778625
1.069336,0.159180,0.191895,0.442748,24.122137,-40.580154
1.073975,0.154541,0.180176,-0.946565,24.671755,-29.984734
1.058838,0.142334,0.159424,-2.030534,25.633587,-21.450382
1.055908,0.123535,0.143799,-3.862595,26.824427,-14.641221
1.053955,0.099854,0.153320,-5.038168,29.526718,-8.854961
1.062988,0.060791,0.157959,-5.297710,32.488548,-6.320611
1.041992,0.036133,0.175537,-4.259542,35.145039,-5.068702
1.023438,0.028320,0.184814,-4.320611,35.893131,-5.541985
0.998779,0.001221,0.202637,-5.236641,34.824429,-8.671756
1.002686,-0.022461,0.232910,-3.404580,32.213741,-13.786260
1.007568,-0.028809,0.260498,-1.923664,27.618320,-20.412214
1.039795,-0.024658,0.279297,-1.358779,22.610687,-28.137405
1.070557,-0.032959,0.274902,-1.236641,17.007633,-35.893131
1.106934,-0.036621,0.261963,-1.450382,12.625955,-45.068703
1.126221,-0.046631,0.236328,-1.343511,11.908397,-55.389313
1.123291,-0.059570,0.191895,-0.702290,14.732824,-63.908398
1.073486,-0.035889,0.160645,-0.503817,18.549618,-70.473282
1.039551,-0.010742,0.165039,-0.564885,23.190840,-75.282440
0.973633,0.018311,0.193848,-0.198473,27.206106,-78.305344
0.948975,0.039062,0.202637,-0.137405,28.351145,-76.977097
0.938965,0.062500,0.210938,-0.045802,27.206106,-71.374046
0.973389,0.084717,0.224121,-0.167939,25.129770,-63.328243
1.007080,0.101807,0.229492,-0.549618,23.328245,-53.465649
1.026123,0.108887,0.221436,-1.709924,20.854961,-45.297710
1.027344,0.115967,0.217529,-3.114504,19.587786,-38.854961
1.034912,0.094971,0.206299,-4.274809,18.610687,-34.381680
1.037598,0.075928,0.186768,-4.916030,18.824427,-31.099237
1.053711,0.049316,0.192139,-4.687023,19.007633,-29.740458
1.062988,0.039551,0.204102,-3.236641,18.824427,-29.893129
1.040283,0.039062,0.203857,-1.541985,17.358778,-30.656488
1.023682,0.034424,0.216797,-1.251908,14.809160,-32.931297
1.023926,0.031738,0.213623,-0.946565,11.984733,-37.114502
1.044922,0.015137,0.220459,-0.122137,10.961832,-42.671757
1.082520,0.014648,0.223389,1.404580,10.870229,-48.061069
1.103271,0.030762,0.236572,2.488550,11.465649,-52.671757
1.106445,0.041992,0.240479,2.595420,12.137404,-56.503819
1.080322,0.052979,0.229736,2.106870,12.335877,-59.816795
1.056152,0.052734,0.209229,0.824427,13.145039,-62.320610
1.024658,0.052002,0.181152,-0.519084,14.503817,-63.679390
1.023682,0.059814,0.167236,-0.687023,18.229008,-63.770992
1.005127,0.075439,0.187988,-1.160305,23.389313,-62.473282
0.979004,0.087158,0.193604,-1.511450,27.969465,-59.053436
0.986816,0.106201,0.208984,-1.755725,30.381680,-52.412212
1.002686,0.112549,0.207764,-2.076336,31.633587,-44.244274
1.031738,0.113525,0.212891,-2.580153,32.183205,-35.435116
1.048828,0.116943,0.217041,-3.435115,31.755726,-26.061069
1.049072,0.108154,0.223145,-3.893130,31.435114,-18.320610
1.047119,0.094971,0.218506,-4.412214,30.213741,-13.114504
1.024170,0.078125,0.215332,-5.557252,27.862595,-10.564885
1.009277,0.046387,0.223389,-6.290076,24.274809,-11.496183
1.011963,0.020752,0.229980,-6.030534,21.480917,-15.022901
1.008545,-0.000244,0.213135,-5.145038,18.931297,-19.679390
1.013672,-0.024170,0.203613,-4.625954,17.267176,-25.587786
1.049805,-0.033936,0.203613,-4.305344,16.748091,-31.389313
