xacc,yacc,zacc,xgyro,ygyro,zgyro
1.044434,0.02124,-0.061523,-1.664122,-0.694656,-3.259542
1.040039,0.022705,-0.06543,-2.022901,-0.312977,-3.427481
1.039307,0.018066,-0.062256,-1.961832,-0.145038,-3.603053
1.033936,0.018799,-0.05957,-1.854962,-0.19084,-3.450382
1.037354,0.017578,-0.069824,-1.877863,-0.175573,-3.725191
1.038086,0.025146,-0.064697,-1.977099,0.152672,-3.709924
1.040771,0.019775,-0.068115,-1.877863,0.038168,-3.641221
1.044678,0.021973,-0.063232,-1.70229,0.114504,-3.679389
1.042236,0.025391,-0.061523,-1.740458,0.0,-3.40458
1.042725,0.026611,-0.072021,-1.633588,-0.152672,-3.381679
1.04126,0.027832,-0.056641,-1.801527,-0.229008,-3.541985
1.047852,0.022217,-0.060791,-1.748092,-1.19084,-3.679389
1.050293,0.023926,-0.064697,-1.519084,-1.038168,-3.221374
1.048584,0.022217,-0.057129,-1.396947,-0.961832,-3.648855
1.052979,0.0271,-0.063232,-1.396947,-1.0,-3.671756
1.044189,0.032959,-0.070312,-1.832061,-0.442748,-3.870229
1.045166,0.023193,-0.070557,-2.099237,0.824427,-4.091603
1.031494,0.021484,-0.064941,-2.091603,1.229008,-3.267176
1.024414,0.024902,-0.065918,-1.854962,0.984733,-3.312977
1.028809,0.022949,-0.063721,-1.778626,0.70229,-3.053435
1.030029,0.016357,-0.059082,-2.122137,0.427481,-3.89313
1.041016,0.029297,-0.060059,-1.946565,0.656489,-3.671756
1.04248,0.029785,-0.05127,-2.114504,0.29771,-3.656489
1.037598,0.021973,-0.055664,-2.122137,0.099237,-3.412214
1.043457,0.029053,-0.064941,-1.824427,0.0,-2.954198
1.043701,0.028564,-0.056885,-1.732824,-0.236641,-2.816794
1.044189,0.031006,-0.057373,-1.839695,0.038168,-3.022901
1.04248,0.025635,-0.064941,-1.679389,0.206107,-3.557252
1.073242,0.076416,-0.056641,-3.183206,1.984733,-1.137405
1.019775,0.004395,-0.034424,-3.206107,1.038168,-3.541985
1.006348,-0.001953,-0.061523,-1.694656,-1.832061,-3.29771
1.053467,0.026367,-0.078125,-0.923664,-2.465649,-2.954198
1.068604,0.044434,-0.085693,-1.664122,0.29771,-3.007634
1.04248,0.035645,-0.051758,-1.938931,1.419847,-3.473282
1.026855,0.029053,-0.055176,-1.793893,1.175573,-3.870229
1.023926,0.031006,-0.055908,-1.541985,0.618321,-3.679389
1.033691,0.032471,-0.063477,-2.076336,0.480916,-2.992366
1.040283,0.025635,-0.048584,-2.320611,-0.114504,-2.954198
1.040283,0.02417,-0.049805,-2.083969,-0.832061,-2.503817
1.05127,0.032471,-0.051514,-1.832061,-1.412214,-2.503817
1.051025,0.032471,-0.058105,-1.877863,-1.015267,-2.80916
1.056641,0.03418,-0.072021,-1.877863,-0.396947,-3.625954
1.053955,0.027344,-0.068604,-1.770992,-0.122137,-3.954198
1.058105,0.027588,-0.064697,-1.877863,0.564885,-3.648855
1.035156,0.03418,-0.057617,-1.732824,0.503817,-3.351145
1.032959,0.030762,-0.06543,-1.564885,0.083969,-3.89313
1.027832,0.029053,-0.055908,-1.763359,-0.167939,-4.29771
1.032227,0.026367,-0.05542,-1.885496,0.19084,-3.931298
1.02832,0.034912,-0.055664,-1.610687,0.374046,-3.816794
1.0271,0.042236,-0.060791,-1.587786,0.412214,-3.679389
1.035645,0.043701,-0.055664,-1.603053,0.312977,-3.21374
1.042725,0.042236,-0.055908,-1.839695,0.083969,-2.954198
1.040771,0.028076,-0.054443,-1.755725,-0.305344,-3.068702
1.047363,0.029785,-0.058838,-1.78626,-0.458015,-3.59542
1.044434,0.029053,-0.058105,-1.832061,-0.206107,-4.022901
1.035645,0.036621,-0.050537,-1.740458,0.21374,-3.984733
1.039307,0.039307,-0.052734,-1.732824,-0.015267,-3.557252
1.037354,0.03833,-0.050781,-1.694656,0.328244,-3.145038
1.0354,0.041748,-0.057373,-1.992366,0.114504,-3.015267
1.031494,0.029785,-0.052246,-1.832061,-0.244275,-2.923664
1.03833,0.029785,-0.059326,-2.007634,-0.51145,-2.885496
1.034912,0.027344,-0.064697,-2.198473,-0.374046,-3.114504
